StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std,Complexity
MBPFAXVDKWKWNX-UHFFFAOYSA-N,ClCc1c(Br)cc(Br)cc1Br,Test,-0.569895461,363.274,153.5,191.743,-8444.552172,-8444.554422,-0.00225002,-8444.500861,-8444.503114,-0.0022530000000000002,-8352.751456,-8352.766901,-0.01544505,-8352.688829,-8352.703920999998,-0.015092,1.8713,2.1752,-0.27034,-0.06944,0.11087999999999999,0.11143,374.874115,0.0,-1.3296700000000001,-0.44519,0.28108,0.20611,15,19609.0,21016.0,31821.0,0.510460251,0.574766355,0.958506205,7,47.17140827,-40.58813274,87.75954102,1671,-0.024289726,0.002225677,386.67192875926577
MBUKWVQKGHOBTG-UHFFFAOYSA-N,[O-][N+](=O)c1cccc(c1)C(=O)N=[N+]=[N-],Test,-0.136980136,192.13400000000001,65.0,110.70200000000001,-713.7084368,-713.7134747,-0.005037954,-713.631577,-713.636771,-0.005194,-700.3596139,-700.3653368,-0.005722851,-700.26457,-700.270357,-0.005787,5.397,6.1725,-0.30508,-0.11821,0.062110000000000005,0.14617,361.1548767,-1.34759,-0.17501,-0.57902,0.65714,-0.9457,18,13638.0,21060.5,32636.0,0.316363651,0.47567567200000005,0.779823218,5,67.6952736,-129.52418290000003,197.2194565,5776,0.033648085,0.009356461,611.4435312411874
MCJGNVYPOGVAJF-UHFFFAOYSA-N,Oc1cccc2cccnc12,Test,0.185868316,145.161,75.0,110.42299999999999,-477.17580710000004,-477.1785378000001,-0.002730691,-477.067639,-477.070449,-0.00281,-468.2793129,-468.28910920000004,-0.009796299,-468.15080599999993,-468.160755,-0.009949,2.8295,3.3092,-0.22234,-0.06726,0.11306,0.06343,315.403656,-0.70917,-0.8309700000000001,-0.70917,0.5281,-1.1950100000000001,18,13412.0,16127.0,28354.5,0.402777764,0.478260866,0.874979763,4,34.84488847,-59.44170631,94.28659478,3071,0.028669525,0.0052085840000000005,649.381814067007
MCRZWYDXIGCFKO-UHFFFAOYSA-N,CCCCC(C(O)=O)C(O)=O,Train,-2.618624393,160.17,103.0,136.954,-574.9253746,-574.9312788,-0.005904204000000001,-574.775125,-574.781221,-0.006096,-564.2066197,-564.2174156000001,-0.010795905,-564.018416,-564.029487,-0.011071,2.2309,2.6101,-0.29865,-0.02837,0.15195,0.13974,367.77093510000003,-2.6518900000000003,-0.8655299999999999,-0.7190300000000001,0.83739,-2.6518900000000003,23,16968.5,24652.0,29074.0,0.5155323589999999,0.713501559,0.7447793420000001,4,5.330199928,-113.2952866,118.6254865,1830,0.039787534,0.020077796999999998,466.29109796200936
MENUYOGJCXAFFU-UHFFFAOYSA-N,N#CC(=NNc1ccccc1)C#N,Train,-0.31069947600000003,170.173,137.0,136.985,-565.5186074,-565.5246161,-0.006008653,-565.42074,-565.426738,-0.005998,-554.9795974,-554.9873146000001,-0.007717216,-554.859742,-554.867306,-0.007564,6.5116,7.5759,-0.25055,-0.1124,0.06792000000000001,0.09164,379.4158936,0.0,-0.6411899999999999,-0.32798,0.41949,-1.06378,19,12977.0,20185.0,33612.0,0.332075472,0.502857143,0.665024871,3,109.7407929,-131.5637218,241.3045147,6550,0.036840384,0.01378876,596.5757478779109
MGNCLNQXLYJVJD-UHFFFAOYSA-N,Clc1nc(Cl)nc(Cl)n1,Train,-0.044531470999999996,184.412,145.0,70.067,-1659.1622009999999,-1659.164516,-0.00231522,-1659.160337,-1659.162739,-0.002402,-1637.123616,-1637.135983,-0.01236698,-1637.118125,-1637.130535,-0.01241,0.0004,0.0005,-0.32802,-0.09838,0.08194,0.16910999999999998,299.5189514,0.0,1.22156,-0.49801999999999996,0.40719,-1.22154,9,15015.0,15322.0,23700.0,0.459183667,0.461139896,0.922479189,8,41.15227123,-26.42417201,67.57644324,798,0.034538815,0.009575288000000001,175.06517765499825
MGUZTXXISNAEDO-UHFFFAOYSA-N,OC(c1ccc(cc1)c2ccccc2)C(=O)c3ccc(cc3)c4ccccc4,Train,-1.622311274,364.444,168.0,326.987,-1153.313279,-1153.319272,-0.00599313,-1152.9827779999998,-1152.9886960000001,-0.005918,-1131.7944,-1131.818941,-0.02454183,-1131.400016,-1131.424654,-0.024638,4.9332,5.6629,-0.23356,-0.08678999999999999,0.09353,0.07465,658.666626,-1.3666,-3.88065,-0.7731,0.56155,-1.3666,48,33050.0,47458.0,50210.0,0.43469444399999996,0.642788671,0.670420903,9,47.70680153,-139.3322082,187.03900969999998,6264,0.026775987,0.004267231,1977.8684890550712
MGXGEFQCJBBKND-UHFFFAOYSA-N,Oc1ccc(cc1)C=C2CCCC(=Cc3ccc(O)cc3)C2=O,Train,-3.486233478,306.361,187.0,252.696,-998.6376637,-998.6453034,-0.00763975,-998.356892,-998.363669,-0.006776999999999999,-980.0290863,-980.0514283,-0.022341995,-979.6911,-979.713157,-0.022057,1.3838,1.9479,-0.21195999999999998,-0.07906,0.10126,0.05305,548.9586792,-1.9967400000000002,-2.99775,-0.7106600000000001,0.53573,-1.9967400000000002,41,28983.5,29433.5,51230.0,0.507907395,0.514952775,0.9356202490000001,9,-1.16518745,-176.63066940000002,175.465482,3941,-0.036736492999999995,0.013948536999999999,1387.8826050124292
MHOOPNKRBMHHEC-HZIBQTDNSA-N,C\C=C\C1=CC(=O)[C@H](O)[C@H]1O,Train,-2.8869586089999997,154.166,134.0,112.689,-536.5173368,-536.5241302000001,-0.006793395,-536.386886,-536.393509,-0.006623,-526.5113494,-526.5221828,-0.010833411000000001,-526.349388,-526.360429,-0.011041,5.795,6.675,-0.25805,-0.09283999999999999,0.08748,0.09913999999999999,348.24847410000007,-2.1362099999999997,-0.8761899999999999,-0.77409,0.5124,-2.1362099999999997,21,14461.5,22304.0,28415.0,0.504415382,0.6601942439999999,0.706047078,4,69.79984119,-162.26829530000003,232.0681365,6273,0.035526889,0.010475841,536.9111224922211
MJNSVQRYNOXLHZ-RTWAWAEBSA-N,COc1cc2OC[C@H]3Oc4c(CCC(C)C)c(O)ccc4C(=O)[C@H]3c2cc1OC,Train,-1.99832038,398.45599999999996,216.0,306.631,-1343.4720949999999,-1343.480118,-0.00802324,-1343.076133,-1343.084061,-0.007928,-1318.5873,-1318.608071,-0.02077137,-1318.105348,-1318.125832,-0.020484,4.013999999999999,4.7722,-0.19871,-0.06352000000000001,0.1168,0.0398,662.8379517000001,-3.4538800000000003,-3.0815,-0.69675,0.5763699999999999,-3.4538800000000003,55,35973.5,37336.5,53715.0,0.6883140409999999,0.804,0.8988948720000001,7,-37.99128181,-219.54268190000002,181.5514001,3909,-0.033389639,0.013498948,1930.400175238718
MJVAVZPDRWSRRC-UHFFFAOYSA-N,CC1=CC(=O)c2ccccc2C1=O,Test,0.086426364,172.183,105.0,116.165,-574.4599914,-574.4641815,-0.004190081,-574.335477,-574.339869,-0.004392,-563.7522871,-563.7643687000001,-0.012081592,-563.6002269999999,-563.612352,-0.012125,1.1749,1.3863,-0.27307,-0.12539,0.05492999999999999,0.11416,353.3766174,-1.1017299999999999,-0.99567,-0.71401,0.53057,-1.1017299999999999,21,14822.0,19280.5,32247.0,0.423236515,0.539267016,0.928571343,8,-9.059392697,-110.72253529999999,101.6631426,2171,0.029158035,0.005270520999999999,728.964380930764
MNCUCCJMXIWMJJ-UHFFFAOYSA-N,N#CSC=CSC#N,Train,-0.698070007,142.205,98.0,110.537,-1059.431319,-1059.437227,-0.00590859,-1059.41359,-1059.419425,-0.005835,-1044.5443300000002,-1044.54651,-0.00218034,-1044.516062,-1044.518187,-0.002125,0.0013,0.0003,-0.2638,-0.06771,0.11260999999999999,0.10489000000000001,310.90924069999994,0.0,-0.74324,-0.40068000000000004,0.40626999999999996,0.17975,10,12033.0,20357.5,24765.5,0.35,0.495886768,0.583333333,3,147.9645941,-112.23929220000001,260.20388629999997,6783,0.03836118,0.014067851000000001,200.39254042895598
MNNLUFVMZSSCJT-UHFFFAOYSA-N,Oc1ccc(cc1)N=Nc2ccc(Cl)cc2,Train,-0.8764597120000001,232.669,162.0,163.10299999999998,-1107.6031289999999,-1107.607341,-0.00421218,-1107.460198,-1107.466764,-0.006566,-1089.919353,-1089.933303,-0.01395089,-1089.748066,-1089.761558,-0.013491999999999999,3.0099,3.4362,-0.22746,-0.09439,0.08592999999999999,0.06855,442.75595089999996,-0.70057,-1.48243,-0.70057,0.51617,-1.1134600000000001,25,11981.0,26964.0,41960.0,0.262536873,0.476628417,0.545454545,9,89.44999314,-36.19882119,125.6488143,1836,0.047144825999999994,0.022830964,845.1204080955298
MQCPOLNSJCWPGT-UHFFFAOYSA-N,Oc1ccccc1Cc2ccccc2O,Train,-0.8405262840000001,200.237,113.0,164.437,-653.0803075,-653.0839915,-0.0036839620000000003,-652.900639,-652.904578,-0.003939,-640.8974023,-640.9110966,-0.013694323999999999,-640.683593,-640.69722,-0.013627,1.3276,1.601,-0.23551,-0.03229,0.14803,0.0766,401.18124389999997,-1.42895,-2.15425,-0.71448,0.5197,-1.42895,27,19170.0,28669.5,31873.0,0.557107504,0.6046368289999999,0.889475701,4,41.78300429,-67.36763542,109.15063970000001,2168,0.026149996000000002,0.004233778,853.4768555338632
MRQIXHXHHPWVIL-ISLYRVAYSA-N,O=C\1C=Cc2ccccc2C1=N/Nc3ccccc3,Train,-0.7812094209999999,248.28400000000002,129.0,200.80700000000002,-801.6697545,-801.673623,-0.003868437,-801.4691849999999,-801.47292,-0.003735,-786.6965449,-786.7111649,-0.01462003,-786.458224,-786.473242,-0.015018,1.7673,2.1162,-0.21452,-0.10382000000000001,0.0765,0.05561,469.70202639999997,-0.65587,-2.06537,-0.65587,0.45178,-1.15981,31,16203.0,24148.0,47068.0,0.28115016,0.407407394,0.694892319,3,52.36021041,-62.62871945,114.98892990000002,2569,0.024540121,0.002489164,1207.3204854500177
MTIKNMBLKUFLKL-UHFFFAOYSA-N,OC(=O)c1ccc(Cl)cc1Nc2ccccc2,Train,-1.6157414419999998,247.68099999999998,201.0,165.13400000000001,-1166.856657,-1166.860381,-0.00372342,-1166.6955369999998,-1166.699634,-0.004097,-1148.055959,-1148.070522,-0.01456295,-1147.863152,-1147.881154,-0.018002,0.9054,0.9919,-0.21624000000000002,-0.0686,0.11172,0.05732999999999999,447.8854675,-1.38313,-1.05723,-0.72135,0.80386,-1.99248,27,21647.0,25455.0,39965.0,0.49156458700000005,0.523570784,0.81167355,4,77.07221629,-30.65317541,107.72539170000002,2302,0.023534962000000003,0.002202973,938.3272917730634
MUPFCCVZEUACLO-AATRIKPKSA-N,CCCC/C=C/C(N)=O,Train,-1.656785224,127.186,124.0,98.738,-404.5740507,-404.5795785,-0.0055277780000000006,-404.418827,-404.424795,-0.005968,-396.9575246,-396.9661309,-0.008606339000000001,-396.764943,-396.773738,-0.008795,3.8114,4.3743,-0.25904,-0.04027,0.14005,0.10013,360.7992859,-0.67303,-1.94918,-0.8628,0.64035,-1.53583,22,13389.0,25459.5,29043.5,0.480770569,0.48174777399999996,0.9673913829999999,3,-15.91116828,-119.01580859999999,103.1046403,2441,0.04186523,0.016435058,475.2705022555383
MUPFCCVZEUACLO-WAYWQWQTSA-N,CCCC\C=C/C(N)=O,Train,-0.06606874900000001,127.186,74.0,116.852,-404.5705077,-404.57527830000004,-0.004770572,-404.41629700000004,-404.421112,-0.004815,-396.95492010000004,-396.96269900000004,-0.007778903,-396.762266,-396.770277,-0.008011,3.1599,3.6757,-0.25675,-0.042960000000000005,0.13735999999999998,0.09784,353.79241939999997,-0.66857,-1.96442,-0.86364,0.63875,-1.53221,22,13871.5,23898.0,28403.5,0.49575361700000004,0.570856109,0.8215348809999999,2,1.4490353919999999,-100.32208829999999,101.7711237,2528,0.040257565,0.01651191,475.2705022555383
MWPLVEDNUUSJAV-UHFFFAOYSA-N,c1ccc2cc3ccccc3cc2c1,Test,-1.038971067,178.233,215.0,143.737,-539.5486503999999,-539.5507397000001,-0.002089291,-539.389206,-539.391302,-0.002096,-529.4668266,-529.4802272,-0.013400595,-529.2774,-529.290658,-0.013258,0.0,0.0,-0.20222,-0.07211000000000001,0.10820999999999999,0.04331,375.44473270000003,0.0,-2.44863,-0.25074,0.24775999999999998,0.0,24,12447.5,20041.0,36267.5,0.33846153799999995,0.511627907,0.65384619,8,21.60380364,-39.75340655,61.35721019,974,-0.021284377,0.000989892,888.9996926077602
MWUSAETYTBNPDG-UHFFFAOYSA-N,Clc1ccc(cc1)C(=O)OC(=O)c2ccc(Cl)cc2,Train,-1.5891879930000001,295.122,185.0,178.15400000000002,-1684.4231519999998,-1684.432064,-0.00891187,-1684.283294,-1684.293941,-0.010647,-1658.9839980000002,-1659.002356,-0.01835865,-1658.8146880000002,-1658.832598,-0.01791,3.1311,3.4835,-0.27531,-0.09247000000000001,0.08785,0.1164,497.73709110000004,-1.71374,-0.47785,-0.59526,0.8241700000000001,-1.6812900000000002,27,18479.5,34580.0,44195.5,0.341636215,0.48477217,0.703909177,6,46.02146481,-122.68107909999999,168.7025439,3175,0.032740581,0.007153356,871.3227672057478
MZDYAVCNKNXCIS-ARJAWSKDSA-N,CC\C=C/C(N)=O,Train,-0.484338481,99.1326,68.5,78.021,-325.9408554,-325.94561719999996,-0.0047617679999999996,-325.838698,-325.843456,-0.004758,-319.7949095,-319.8007317,-0.00582218,-319.66682000000003,-319.67277,-0.00595,3.2460000000000004,3.7558,-0.25688,-0.04378,0.13654000000000002,0.09797,291.7427063,-0.66789,-1.0439,-0.8638100000000001,0.63874,-1.5317,16,12359.0,17924.5,22949.5,0.601823717,0.666758592,0.9318983740000001,2,6.347062816,-101.2258879,107.57295069999999,2636,0.040809162,0.016658851000000002,316.35125950825545
MZDYAVCNKNXCIS-ONEGZZNKSA-N,CC\C=C\C(N)=O,Train,-1.907584355,99.1326,153.0,97.699,-325.94440430000003,-325.949898,-0.0054937269999999995,-325.843317,-325.847511,-0.004194,-319.79763810000003,-319.8041451,-0.006506988000000001,-319.670095,-319.676846,-0.006751000000000001,3.7942,4.3494,-0.25964,-0.041510000000000005,0.13881,0.10073,296.29663089999997,-0.67281,-1.02604,-0.86255,0.64032,-1.53536,16,11992.5,19195.5,23272.0,0.562736428,0.592224223,0.944198799,4,-16.75198345,-120.7706774,104.018694,2433,0.041426578,0.016467765,316.35125950825545
MZRSAJZDYIISJW-UHFFFAOYSA-N,O=C(C=[P](c1ccccc1)(c2ccccc2)c3ccccc3)c4ccccc4,Train,-0.718962843,380.426,183.0,259.322,-1420.00867,-1420.0153269999998,-0.00665633,-1419.673869,-1419.68053,-0.006661,-1395.341725,-1395.3675210000001,-0.02579616,-1394.9417640000001,-1394.967158,-0.025394,5.6418,6.8961,-0.196,-0.05014,0.13018,0.03709,654.8660888999999,-0.7157600000000001,-6.29474,-0.9273399999999999,1.66515,0.94939,49,39237.0,42930.5,48978.0,0.773167178,0.8759566409999999,0.929405409,4,-91.52068489,-257.4221695,165.9014847,6523,-0.03946377,0.017703695,1935.4161477558384
NDFWFDYXWIBARB-ISLYRVAYSA-N,Cc1cc(C)c(O)c(c1)N=Nc2ccc(cc2)C(C)=O,Train,-0.41352337,268.315,110.0,224.345,-879.3017271,-879.3064572999999,-0.004730205,-879.062617,-879.067584,-0.004967,-862.9021293999999,-862.9175501,-0.015420748,-862.6108449999999,-862.626398,-0.015553,3.3281,3.8944,-0.22784000000000001,-0.11080999999999999,0.06951,0.06892999999999999,530.9561768,-1.28049,-2.64411,-0.77646,0.5635399999999999,-1.70755,36,17667.5,29525.0,50598.0,0.31355110199999997,0.5551704270000001,0.568042005,7,26.266958399999996,-103.25203509999999,129.5189935,2943,0.031788215,0.008488864,1230.4884299019673
NEXDKMDYLSGXLN-VMPITWQZSA-N,c1cc(cc(c1)Cl)C=C(C(=O)O)Br,Train,-0.33983825700000003,261.502,100.0,130.995,-3528.961215,-3528.965407,-0.00419123,-3528.870335,-3528.8748020000003,-0.0044670000000000005,-3487.014754,-3487.0284939999997,-0.01374059,-3486.90624,-3486.9201770000004,-0.013937,1.7919,2.0681,-0.25382,-0.09636,0.08396,0.09491000000000001,389.1355896,-1.32949,-0.6287,-0.70427,0.7795300000000001,-1.22179,19,14809.0,21474.0,35797.0,0.33699633700000003,0.467005076,0.640020371,7,60.50703572,-59.39306384,119.9000996,1807,0.030127212999999996,0.005392101999999999,559.5579446802259
NHRIWEKOARVHSN-UHFFFAOYSA-N,COc1c(c(cc(c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,Train,-1.326752675,288.13,153.0,152.162,-1164.757175,-1164.76435,-0.00717471,-1164.664116,-1164.671674,-0.007558,-1143.0396230000001,-1143.053722,-0.01409819,-1142.922209,-1142.937168,-0.014959,2.3038,2.4672,-0.32929,-0.16463,0.01569,0.17038,419.49581910000006,-3.26258,0.20994000000000002,-0.5601,0.50637,-1.24755,24,19768.5,23102.0,36525.5,0.546637747,0.57079646,0.993057147,5,224.7530963,-81.00998374,305.7630801,7035,0.043463124000000006,0.011882839,723.1357106419309
NIHNNTQXNPWCJQ-UHFFFAOYSA-N,C1c2ccccc2c3ccccc13,Train,0.14913274599999998,166.222,115.0,121.225,-501.44011910000006,-501.4421125,-0.00199345,-501.28601399999997,-501.288107,-0.002093,-492.08977239999996,-492.10243049999997,-0.012658103,-491.905407,-491.91832300000004,-0.012916,0.5643,0.6834,-0.22175,-0.04047,0.13985,0.06284,366.9706726,0.0,-2.50619,-0.48646999999999996,0.2724,0.0,23,13907.5,20155.5,33527.0,0.407108436,0.598837209,0.66796875,13,-11.93278771,-49.64320231,37.7104146,569,-0.023578695,0.001830159,812.2898060773997
NIMGTMNBWOVIHM-UHFFFAOYSA-N,O=C1CCCCCCCCCCCCCCN1,Train,0.143056052,239.40099999999998,136.0,228.576,-719.0960150000001,-719.0997957999999,-0.0037808190000000004,-718.717009,-718.721472,-0.004463,-705.6545027000001,-705.670344,-0.01584129,-705.189237,-705.205345,-0.016108,3.3266,3.9199,-0.25538,-0.00719,0.17313,0.09647,488.4831238,-0.67247,-5.72706,-0.67247,0.68529,-1.3407200000000001,46,27098.5,28011.0,45824.5,0.50515729,0.528506205,0.9825581809999999,2,-9.983977977999999,-98.66172926,88.67775128,2604,0.034054436,0.014715057,1210.882581051889
NJOXSODFMZIZJD-UHFFFAOYSA-N,Cc1ccc(O)c(c1)N=Nc2ccccc2,Train,-0.07684960099999999,212.25099999999998,127.0,175.25400000000002,-687.3298091,-687.3327779,-0.0029688279999999997,-687.149891,-687.151989,-0.002098,-674.5031922999999,-674.5157081,-0.01251581,-674.284561,-674.297026,-0.012465,1.3347,1.4799,-0.223,-0.09772,0.0826,0.06409,443.888916,-0.7042,-2.15427,-0.7042,0.5212600000000001,-1.13221,28,15788.5,24323.0,41839.5,0.337748344,0.525252525,0.634110697,4,31.02730704,-48.85288054,79.88018757,2516,0.026790749,0.00685665,956.1903300408613
NMIUCCCFPUEILN-UHFFFAOYSA-N,COC1=CC(=O)C(=C2OC(=CC=C12)c3ccccc3)C,Test,-1.685001954,266.296,225.5,200.50900000000001,-881.9161787999999,-881.9231867999999,-0.0070080590000000005,-881.694269,-881.700791,-0.006522,-865.4982447000001,-865.5130618999999,-0.01481723,-865.230098,-865.2447189999999,-0.014621,6.9389,8.6029,-0.20414000000000002,-0.09919,0.08113,0.04523,490.9368286,-1.66602,-1.82571,-0.7046899999999999,0.4614,-1.66602,34,17647.0,27184.0,48175.5,0.328944952,0.484007529,0.644866439,3,26.71125108,-186.15212780000002,212.8633789,4869,0.032560507,0.007969791,1323.1456481641133
NODIXMQDAGGDJQ-UHFFFAOYSA-N,C(=CC=CC=Cc1ccccc1)C=CC=Cc2ccccc2,Test,-3.3570211060000004,284.401,255.0,230.707,-850.3719482000001,-850.3760127,-0.0040645559999999996,-850.0747460000001,-850.0785460000001,-0.0038,-834.3714586,-834.3922662,-0.020807577,-834.014096,-834.0347009999999,-0.020605000000000002,0.0,0.0,-0.1856,-0.08877,0.09155,0.02669,637.9063110000001,0.0,-4.72558,-0.26381,0.24736,0.0,42,12573.0,41393.5,63703.5,0.169590643,0.325237086,0.514450867,15,56.90214719,-69.9070402,126.80918740000001,2034,0.023678987999999998,0.002170164,1475.1286129864209
NOIRTYMOEFHJRM-UHFFFAOYSA-N,COCN1C(=O)c2ccccc2C1=O,Train,-0.36063907,191.18599999999998,118.0,131.285,-666.9515642000001,-666.9571377999999,-0.005573616,-666.812604,-666.818261,-0.005657,-654.5579322000001,-654.5702183999999,-0.012286264,-654.389765,-654.402121,-0.012356,3.6031,4.1874,-0.28023000000000003,-0.09834,0.08198,0.12132000000000001,377.21374510000004,-1.74187,0.09429,-0.59563,0.71117,-2.2856,23,17137.0,22419.0,32245.0,0.5210996139999999,0.711703097,0.835660655,6,-37.92939656,-159.6894566,121.7600601,3176,0.032549827,0.00673612,680.5125314625994
NRDWUPPIGBHWAS-ZJUUUORDSA-N,CCC[C@H]1CC2=C(C[C@@H](CC)CC3=C1C(=O)OC3=O)C(=O)OC2=O,Train,-0.64653834,332.353,164.5,255.278,-1149.321977,-1149.333504,-0.01152734,-1149.026996,-1149.036564,-0.009568,-1127.993083,-1128.0149390000001,-0.02185661,-1127.620923,-1127.6422699999998,-0.021347,5.6101,5.9946,-0.30361,-0.12225,0.058070000000000004,0.1447,568.4498901000001,-3.2768699999999997,-1.8266900000000001,-0.68626,0.8367899999999999,-3.2768699999999997,44,31172.5,40865.0,42873.5,0.698639314,0.7552900020000001,0.972102513,3,339.6886789,-244.53666260000003,584.2253415,14363,0.040675718,0.013790193999999999,1447.244154750661
NRJPVIOTANUINF-UHFFFAOYSA-N,Oc1ccc(cc1)N=Nc2ccc(cc2)[N+]([O-])=O,Test,-1.9249848090000001,243.222,206.0,166.46200000000002,-852.5180026,-852.5244287999999,-0.006426215999999999,-852.365256,-852.371647,-0.006391,-836.6158355,-836.630096,-0.014260468,-836.4304070000001,-836.444404,-0.013996999999999999,7.6103,8.7765,-0.24335,-0.12129000000000001,0.05902999999999999,0.08444,456.9996643,-1.48791,-1.2496399999999999,-0.69424,0.51861,-1.4018899999999999,27,12026.0,26997.0,44045.0,0.251445087,0.467421109,0.530120487,6,63.55005552,-131.3878363,194.93789180000002,2938,-0.042976493,0.011406936999999999,938.2927461045151
NTEQGUOUNBBNKZ-QURGRASLSA-N,CC(=O)c1cccc(c1)N=Nc2cc(ccc2O)c3ccccc3,Train,-0.771634878,316.35900000000004,120.0,241.144,-1031.727374,-1031.733064,-0.00568962,-1031.46611,-1031.468918,-0.0028079999999999997,-1012.490518,-1012.50986,-0.0193422,-1012.1766869999999,-1012.1937529999999,-0.017066,2.7103,3.2691,-0.22349000000000002,-0.10693,0.07339,0.06458,588.9994507,-1.27356,-2.66739,-0.77717,0.56924,-1.68985,40,21646.5,32058.0,57442.0,0.323081106,0.493723849,0.645911864,10,43.02981712,-133.253301,176.2831181,4358,0.033243119,0.008418898000000001,1587.3964936735103
NUVPXAUGUJCZAI-QZQOTICOSA-N,CCC(C)(C)c1ccc(O)c(c1)N=Nc2ccc(cc2)C(C)=O,Test,-0.476427265,310.39599999999996,87.0,266.329,-997.2316537,-997.2365677000001,-0.0049140320000000005,-996.9111949999999,-996.916698,-0.005503,-978.626306,-978.6432876,-0.016981602,-978.2361210000001,-978.25323,-0.017109,2.7880000000000003,3.2341,-0.23092,-0.11217,0.06815,0.07201,594.1127319,-1.27768,-4.03399,-0.77655,0.56379,-1.6987700000000001,45,21718.5,38431.0,55236.0,0.382346216,0.493486184,0.734763285,7,15.58921016,-107.20132579999999,122.79053590000002,3021,0.032118624,0.008528275,1505.5012432010385
NZHXEWZGTQSYJM-UHFFFAOYSA-N,BrC(c1ccccc1)(c2ccccc2)c3ccccc3,Train,0.029586852,323.232,150.0,243.06599999999997,-3304.818291,-3304.821217,-0.00292626,-3304.583766,-3304.5860190000003,-0.0022530000000000002,-3264.038607,-3264.05519,-0.01658264,-3263.757794,-3263.774659,-0.016865,2.5140000000000002,2.9982,-0.25025,-0.0639,0.11642000000000001,0.09134,500.12982180000006,0.0,-3.70485,-0.24115999999999999,0.25845999999999997,-0.08324,35,31241.5,31436.0,39651.0,0.698636197,0.709163347,0.940293843,4,-18.8057152,-94.69219720000001,75.886482,3692,-0.025647941,0.003797069,1159.8221193676025
NZXYYWMLCFKCPV-UHFFFAOYSA-N,COc1cc(c(c(c1OC)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,Train,-0.917901574,273.159,150.5,195.00799999999998,-1074.792251,-1074.800584,-0.00833245,-1074.66737,-1074.675829,-0.008459,-1054.778072,-1054.791687,-0.01361507,-1054.623088,-1054.637023,-0.013935,9.8254,11.3526,-0.28592,-0.13329000000000002,0.04703,0.12700999999999998,431.6945801,-3.15918,-0.04071,-0.54882,0.50495,-1.6521099999999997,26,21913.0,22925.5,37375.5,0.545021985,0.6106134679999999,0.9188136920000001,2,120.81264409999999,-251.86141490000003,372.6740589,8358,0.044588904000000006,0.012486849,789.7638796393112
OCBCARWPRGBCGF-UHFFFAOYSA-N,Oc1ccc(cc1)N=Nc2cccc(Cl)c2,Test,-0.6187335589999999,232.669,133.0,167.715,-1107.595697,-1107.60701,-0.011313,-1107.453454,-1107.46435,-0.010896,-1089.911151,-1089.933188,-0.02203617,-1089.738532,-1089.76076,-0.022228,2.4062,4.0624,-0.24141999999999997,-0.10037,0.07995,0.08251,445.41455080000003,-0.6997899999999999,-1.4800799999999998,-0.6997899999999999,0.51658,-1.1163100000000001,25,13820.5,24538.0,42024.5,0.278481013,0.494505495,0.5682539679999999,7,78.75185214,-55.51362216,134.2654743,1864,0.047853942999999996,0.023502613999999998,845.1204080955298
ODTSCSXVTPSHPK-UHFFFAOYSA-N,OC1(N(CCBr)C(=O)c2ccccc12)c3ccccc3,Test,-1.624649091,332.19699999999995,190.0,212.851,-3395.108851,-3395.1152479999996,-0.00639637,-3394.8910509999996,-3394.896943,-0.0058920000000000005,-3352.721885,-3352.740856,-0.01897145,-3352.459291,-3352.475957,-0.016666,6.6871,7.6076,-0.25666,-0.06387999999999999,0.11644000000000002,0.09775,498.89523319999995,-1.39523,-1.95439,-0.76394,0.69803,-1.93288,34,29452.0,31619.0,41355.5,0.613121456,0.645293111,0.956746665,4,65.15514375,-154.23800730000002,219.393151,6637,0.033056072,0.013175967,1216.9209425260567
OENYBIZVWXUXCG-UHFFFAOYSA-N,NC(=O)C(O)c1cccc(Cl)c1,Train,-2.9463820760000003,185.61,126.5,119.79299999999999,-975.0975722999999,-975.1035473,-0.005974971999999999,-974.985217,-974.991504,-0.006287,-959.8576897,-959.8694464,-0.011756626000000001,-959.7221630000001,-959.734272,-0.012109,4.8001,5.6986,-0.26161999999999996,-0.042010000000000006,0.13831,0.10271,357.747345,-1.4379899999999999,-0.40099,-0.8507299999999999,0.66017,-2.29136,20,18405.0,21827.0,27516.0,0.704542452,0.78824872,0.9335881220000001,5,91.24588051,-110.36443270000001,201.6103132,4862,0.040977503,0.015903298,538.8932334827658
