StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,principal component 11,principal component 12,principal component 13,principal component 14,principal component 15,principal component 16,principal component 17,principal component 18,principal component 19,principal component 20,principal component 21,principal component 22
HCUZVMHXDRSBKX-UHFFFAOYSA-N,CCCCCCCCCCC(C(O)=O)C(O)=O,Train,-3.6259305310000003,244.331,117.0,204.195,-810.8136797999999,-810.8196587,-0.005978921,-810.50575,-810.511834,-0.006084,-795.6855864,-795.7026102000001,-0.017023891,-795.2998349999999,-795.316948,-0.017113,2.2111,2.5939,-0.29793000000000003,-0.02814,0.15217999999999998,0.13902,559.0897217,-2.6520200000000003,-3.62741,-0.71908,0.8374,-2.6520200000000003,41,16798.5,42413.0,47570.5,0.320574163,0.431226888,0.717139704,4,1.970025851,-114.39714070000001,116.36716659999999,1784,0.039843764,0.019943287,0.2085621615663234,0.33200743273848643,-1.6491529119512351,1.576624658204301,2.0747701747073646,1.15111312460608,-1.1846658096497342,0.3477422440421052,0.6795061677145708,0.05352791148852516,-0.037254677002286136,-0.322804598202568,-0.1368915645270494,0.002994985606570105,0.33265053455230326,0.04806640739725881,0.02224033296898188,-5.9662803987961803e-05,-4.163675296156472e-11,-2.4750964744084698e-14,-5.818040179142977e-16,-7.922680486069275e-17
HFXHGVFEDYAYHQ-ISLYRVAYSA-N,CCc1cc(O)ccc1N=Nc2cccc(c2)C(C)=O,Train,-1.551642395,268.315,142.0,244.037,-879.2914502,-879.2973318,-0.005881617,-879.0515529999999,-879.058018,-0.006465,-862.8946847999999,-862.9110204,-0.016335579,-862.603468,-862.619773,-0.016305,4.0881,4.7496,-0.22825,-0.09688,0.08344,0.06934,525.4008789,-1.28091,-2.6297599999999997,-0.77704,0.5695600000000001,-1.6948900000000002,36,19994.0,30439.5,49656.0,0.367986152,0.583333333,0.655068444,8,40.01916611,-101.2804557,141.2996218,1833,0.04612264,0.022713308999999998,0.9775594626883792,-0.2775525571636576,-1.0397614839316744,-0.9389494067721196,-0.6253816725146302,0.31497694043980723,0.6619549900701741,-0.7625169467569911,-0.018218602625792803,-0.5247763957018429,-0.06802784742627557,0.0075550144637012056,0.43916696732014765,-0.19258536637043716,0.11207906479345944,0.04087569313511044,0.005089608060617695,1.5644233921681336e-05,-1.9533637013313674e-11,-1.854611823845525e-15,-2.5913079079477543e-16,-2.7428361522060203e-17
HHDJWYOCRHVJHS-UHFFFAOYSA-N,CCC(CC)(Cc1ccc(C)cc1)C(=O)NO,Train,-1.5228713630000001,235.326,129.5,205.632,-751.3260036,-751.3306494,-0.004645824000000001,-751.044154,-751.0489660000001,-0.0048119999999999994,-737.2972225,-737.3101048,-0.012882221999999999,-736.953398,-736.968484,-0.015086000000000002,3.6758,4.1238,-0.24243,-0.01909,0.16122999999999998,0.08352000000000001,467.7953186000001,-1.2619799999999999,-3.9879,-0.69994,0.66932,-1.61762,38,22198.5,31330.5,40430.5,0.47772780000000004,0.748062372,0.880452353,10,-1.389674444,-106.7735699,105.38389550000001,1934,0.036659498,0.016958555,-0.28561965488786945,-1.4518651914945688,-0.8726460718376624,1.0081723996013867,-0.43831988405216404,0.8419886691912064,-0.530978621828815,0.34352361239199947,0.27040034071092606,0.3119157916373045,-0.11209017842972267,-0.04074884494677672,0.18730329933100653,-0.029721376477463042,-0.14497470405026872,0.0644060181169659,-0.03844012813399881,0.00019147641036983083,1.0842900285660362e-11,1.811868580769742e-13,-1.7778987218001696e-16,-3.9530123807062156e-16
HIIZXHMIVWACID-UHFFFAOYSA-N,OC(=O)C1(Cl)OC(=O)c2ccccc12,Train,-0.6860666790000001,212.58900000000003,132.5,111.32,-1107.100201,-1107.107143,-0.00694251,-1107.0123210000002,-1107.019419,-0.007098,-1089.496732,-1089.510175,-0.013443700000000001,-1089.388724,-1089.402082,-0.013358000000000002,6.534,7.5283,-0.29263,-0.09254,0.08778,0.13372,362.6648865,-2.36249,0.78046,-0.7112,0.81805,-2.37767,19,20367.0,20934.5,29005.0,0.7088036590000001,0.938922643,0.99285592,4,31.99653015,-176.5262876,208.5228177,4057,-0.043511533,0.012726596000000001,-0.6486373107331967,4.031831393214931,-0.8566011723641955,-0.26145541553627305,-0.9608991382996043,0.11785742762648067,-0.5470186314854177,0.20072510592445592,0.746242246398846,0.1464092358023868,0.2628632589627604,0.1474465069735397,-0.21137312207468653,-0.026822098969789546,-0.04429290016688688,-0.024847516774219005,-0.013318132618374752,-2.9994202225397657e-06,-3.798808330806092e-10,-2.160399624666299e-14,-3.45806202366729e-17,-1.8198533934818318e-17
HJHSNTOTXYILIV-UHFFFAOYSA-N,S1C(SC(SC1c2ccccc2)c3ccccc3)c4ccccc4,Train,-0.836325348,366.57199999999995,228.0,351.14,-2005.6639559999999,-2005.668462,-0.00450598,-2005.386752,-2005.391489,-0.004737,-1975.503459,-1975.525418,-0.02195843,-1975.1667710000002,-1975.188295,-0.021524,2.0312,2.4289,-0.22766,-0.036789999999999996,0.14353,0.06875,600.9787597999999,0.0,-5.40431,-0.57112,0.30898000000000003,0.7799699999999999,42,29896.5,39089.5,49555.0,0.541139241,0.639934656,0.820754717,6,-20.21036734,-142.69334569999998,122.4829784,5512,-0.025887762,0.005746716,3.091013633780532,-3.4083849815642595,1.77467396531165,-0.32921720547261274,-0.04655115135134967,1.1227271100320946,-0.39313798726368,1.3733499965591653,-0.6132301457381895,-0.38824597476520667,-0.3231455609688883,1.0944528102026367,0.9001026170897793,-0.1293848434329851,0.2724023069933167,0.0763679171494744,0.02491964728495462,4.4249134865499325e-06,3.604764611971335e-11,-2.444949193225865e-14,-1.10409182148907e-16,-1.656381537647163e-16
HJRJRUMKQCMYDL-UHFFFAOYSA-N,[O-][N+](=O)c1cc(c(Cl)c(c1)[N+]([O-])=O)[N+]([O-])=O,Train,0.113387133,247.551,85.5,141.127,-1305.3421460000002,-1305.34879,-0.00664424,-1305.287658,-1305.294254,-0.006595999999999999,-1283.948373,-1283.962742,-0.01436901,-1283.8774460000002,-1283.892145,-0.014699,0.2585,0.209,-0.32816999999999996,-0.15298,0.027339999999999996,0.16926,379.0881653,-2.117,-0.14053,-0.36506,0.49918999999999997,-0.48677,18,18385.5,19609.5,33239.5,0.499437587,0.511415525,0.921192538,5,210.30198,-69.14467038,279.44665039999995,5959,0.044063129000000006,0.01154283,-0.8404872273223294,3.2930334074123575,2.1089754531415004,-2.412917703348774,3.4397818876555566,0.7207483265270821,-0.7382105052277391,-0.1977044159523581,-0.8202515351160184,-0.11065062869156869,0.1747285589231034,0.12504220661103707,-0.07138643842561096,0.14942218929304174,-0.1227662425477588,-0.0066778952900986,-0.013036416160893464,3.6007431991663235e-05,-1.787046803405207e-10,4.720653232933616e-14,5.148491487921179e-16,-7.332156059103501e-16
HNPCGOZDKMBNBS-KMFMINBZSA-N,CC1(C)C2CCC1(C)C(C2)N=Cc3ccc(cc3)[N+]([O-])=O,Train,-1.2453859040000002,286.374,75.0,218.597,-920.9357173000001,-920.9397166000001,-0.003999328,-920.6177150000001,-920.622008,-0.004293,-903.7758984999999,-903.7923778999999,-0.016479426999999998,-903.3852800000001,-903.4020439999999,-0.016763999999999998,5.8907,6.6464,-0.26897,-0.11294000000000001,0.06738,0.11005999999999999,529.0521851,-0.78869,-4.67495,-0.6784600000000001,0.49485,-0.7117100000000001,43,21915.5,36686.5,45782.0,0.49059526200000003,0.499181681,0.991778408,5,7.524422355,-118.19006429999999,125.71448659999999,3606,0.030221228,0.007636072,0.6643095996978621,-0.03734600671208984,-0.1672905758164881,-1.6194606969384389,-0.8127012485371395,3.2036141241345386,-0.033449719238608754,-0.4535743527006494,0.7150989044076168,-0.36617833899932356,-0.14076969473793483,-0.42747181022766345,-0.035893396859893796,-0.09465606433668733,-0.2802681318523606,-0.0021050473245052357,-0.04222711952562935,6.404858179655739e-05,-2.0384515956930177e-11,-4.6493441401538226e-14,1.0491003954877185e-16,4.388093943098202e-17
HOHPPAHUSJCHHL-CMDGGOBGSA-N,CCCCCCC/C=C/C(N)=O,Test,-1.434809842,169.267,123.0,177.292,-522.5181933,-522.5237476,-0.005554302,-522.284411,-522.290123,-0.005712,-512.6972532,-512.708832,-0.011578728,-512.4075799999999,-512.4186269999999,-0.011047,3.7406,4.3066,-0.25887,-0.040389999999999995,0.13993,0.09996000000000001,456.46524050000005,-0.67315,-3.3305800000000003,-0.86275,0.6403399999999999,-1.5359,31,13619.0,34489.0,37576.5,0.371533495,0.37518858,0.999999883,3,-15.44641581,-118.9206659,103.47425009999999,2443,0.042173743,0.016449835,-1.1516211050084064,-0.3737071496485035,-1.0500859375747347,0.8001563998948776,-0.5025927532085604,0.9919588412297374,-0.043471406135790674,0.39977321815379735,-0.09981674751554488,-0.9540828244044162,0.019604519921904397,-0.17549658230429915,0.23364150471043654,-0.047803773288219734,0.2553867349126471,0.0024342634201403057,-0.001617867101603139,1.2718508962180382e-05,8.836610328612058e-12,-8.686179873130955e-14,2.7858977858601736e-16,-2.505933629170459e-16
HOHPPAHUSJCHHL-HJWRWDBZSA-N,CCCCCCCC=CC(N)=O,Test,0.028641502000000003,169.267,76.0,131.59799999999998,-522.5181933,-522.5237476,-0.005554303000000001,-522.284411,-522.290123,-0.005712,-512.6972532,-512.708832,-0.011578736999999999,-512.4075799999999,-512.4186269999999,-0.011047,3.7406,4.3066,-0.25887,-0.040389999999999995,0.13993,0.09996000000000001,456.46524050000005,-0.67315,-3.3305800000000003,-0.86275,0.6403399999999999,-1.5359,31,13589.5,34465.5,37596.5,0.371186489,0.37236032700000005,0.996563643,3,-15.44642544,-118.92067150000001,103.47424609999999,2443,0.042173740999999994,0.016449835,-1.5310168891980231,-0.18519342131852226,-0.9567423103184474,0.964576558297613,-0.5858442607135167,1.2333743510879993,-0.1655200952938505,-0.06631962886468755,-0.38723093495267297,-0.8449712932653366,-0.0017170781814531877,-0.340319269535212,-0.3367871160628148,-0.029443142667848476,0.15402855044860767,-0.01350284923833256,-0.004426874676871063,6.805400132842764e-05,-1.410827475342387e-11,-4.584420030151767e-14,2.4012117985530435e-16,-2.2944739808395245e-16
HQLOEBRPCVIFCT-UHFFFAOYSA-N,OC(=O)c1c(Br)cccc1Br,Train,-0.779883089,279.916,147.0,108.93,-5563.083633,-5563.088045,-0.00441193,-5563.025379,-5563.02996,-0.004581,-5501.158631,-5501.1722469999995,-0.01361631,-5501.088554,-5501.101988,-0.013434,2.5611,3.0057,-0.26333,-0.05064,0.12968,0.10442,344.08587650000004,-1.2845600000000001,-0.23265,-0.70095,0.8246399999999999,-1.09532,15,18424.5,19026.5,28383.5,0.591895105,0.608764702,0.948717925,6,35.34902807,-91.23154649,126.5805746,2474,0.033353716,0.006855253,3.773707805431736,2.9854961508257865,6.842764838943294,3.6074947387645615,-1.2400001415292912,-1.0436224312961813,-1.1090203514474826,-0.2409021139901253,-0.19675854155200803,0.3321063640518614,-0.23967729753937067,-0.3678995201162407,-0.184345820039617,-0.033551265704646914,-0.024285504722925844,-0.1297056149989788,0.00804322230066517,0.00011415790028528957,3.87031033323817e-11,-6.8408441947293704e-15,2.0149881649999833e-17,1.3105383911645004e-17
HRSYHPSYPSMIQO-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(NN=Cc2cccc(Br)c2)c(c1)[N+]([O-])=O,Train,-3.030984062,365.14300000000003,257.0,193.364,-3592.25806,-3592.265532,-0.00747187,-3592.093047,-3592.1007210000002,-0.007673999999999999,-3546.145775,-3546.1644770000003,-0.01870255,-3545.944235,-3545.9630439999996,-0.018809,7.9052,9.247,-0.24688000000000002,-0.12554,0.054779999999999995,0.08797,531.7538452,-1.62071,-1.36432,-0.44072,0.49341999999999997,-1.21625,31,17178.5,26905.5,52859.5,0.269005848,0.414414414,0.609078287,6,167.76138569999998,-170.5675892,338.3289749,9072,0.036462182999999995,0.011979828,5.0658133613682566,2.908517652522552,2.0959772797175695,-1.6272241196445287,-2.742286448733885,-0.40416953871987127,-1.175438198498618,0.7220370523156987,0.19393023686256353,0.43065140934685847,-0.1737884046251864,-0.40775919292623136,-0.26933991277236247,-0.1086192865305677,0.19376421018265003,0.029870554453921425,0.015093659261235154,-0.00018139074520646256,7.758470087759804e-11,7.235746592235088e-14,-8.395865399146286e-17,1.6580603213995232e-16
HTMQZWFSTJVJEQ-UHFFFAOYSA-N,O=[S](Cc1ccccc1)Cc2ccccc2,Train,-0.863545786,230.331,130.0,159.261,-1015.319074,-1015.32528,-0.00620635,-1015.1211910000001,-1015.1261900000001,-0.004999,-998.6620577,-998.6803286,-0.01827092,-998.4201380000001,-998.4385619999999,-0.018424,3.3602,4.0927,-0.23295,-0.038439999999999995,0.14188,0.07404,466.7122192,-0.98074,-3.78384,-0.98074,1.21609,0.23535,30,16270.5,29945.0,41116.5,0.40797546,0.489230769,0.831032843,6,-2.79576001,-158.8918511,156.0960911,5113,0.030073905,0.008354004,-0.14274618424888275,-0.5366233770008397,-0.2685239192136914,1.6954155768211825,-0.889815355012058,1.2777065273426724,2.0261702327187643,0.8794256174252177,-1.126184713964916,0.10721013337620751,-0.2565644628380156,0.2187041103844868,-0.30529626266013166,0.4424269855633686,0.1938940650273144,-0.10830597685846445,0.018439227155163964,-0.00035596425944008303,-3.0645694932003495e-10,-2.2412132981765162e-14,1.43341300956637e-16,6.969321050368443e-17
HTXPRECVNAFGMW-UHFFFAOYSA-N,CCCC(CCC)(c1ccccc1)C(=O)NO,Train,-0.6020489179999999,235.326,140.5,221.977,-751.3228376000001,-751.3270085,-0.004170856,-751.0393339999999,-751.043827,-0.004493,-737.2930802,-737.3063595,-0.013279256000000001,-736.947905,-736.9611629999999,-0.013258,3.3408,3.7628,-0.24805,-0.03088,0.14944000000000002,0.08914,479.9762878,-1.25796,-3.9486199999999996,-0.68489,0.6702600000000001,-1.6120299999999999,38,28891.5,33161.5,34541.0,0.6553925660000001,0.9463725209999999,0.949743345,4,12.99838088,-97.0784306,110.0768115,3747,0.027648908,0.008525636,-0.20416685692503994,-1.4350237332699298,-0.6535956096337094,0.6966489072634184,-0.06495315100757577,0.937616269174125,-0.3759977907594972,0.34405950051230744,0.5665159887663831,0.2380632080655561,-0.026558462705376717,-0.08511197549322112,0.363528137132792,-0.10004392270320878,-0.052777008152965876,0.07301344659840177,-0.024024675351614896,0.00014062484344245124,5.516474817250002e-11,9.116137487672069e-14,3.9683282645873586e-16,1.311020994596379e-16
HUKPVYBUJRAUAG-UHFFFAOYSA-N,O=C1c2ccccc2c3cccc4cccc1c34,Train,-1.213439666,230.266,170.0,182.59900000000002,-729.1191721,-729.1232169,-0.004044774,-728.9399440000001,-728.944033,-0.004089,-715.5455003,-715.5614196,-0.015919301,-715.333292,-715.3494969999999,-0.016205,3.8862,4.7157,-0.22728,-0.09827000000000001,0.08205,0.06837,415.5254211,-0.59935,-1.9239099999999998,-0.59935,0.5312100000000001,-0.59935,28,16566.0,20655.0,41906.5,0.328358209,0.40552995399999997,0.790165703,2,44.05341804,-93.59020481,137.6436229,4759,0.028922804,0.005351196,-0.6703407985027445,-0.631944253874871,0.5914482420517798,-1.7016430461235397,-1.0874416936281521,0.24367700033080003,0.8145086472740815,0.040559992007316324,0.30755905172634923,0.174930809549088,0.09440461448712274,0.08191489096072044,0.23590947345258767,-0.021793952920427247,-0.09920327516067846,-0.066848242758869,0.05674707680353121,-0.00019297704444789016,-4.5006460848548525e-12,-1.053679444934163e-13,-1.226320207961522e-16,6.742702200929652e-17
HVSKRJNXLJJPBR-ALCCZGGFSA-N,OC(=O)\C(Br)=C\c1ccccc1Cl,Train,-1.6116480480000002,261.502,128.0,171.791,-3528.957347,-3528.96143,-0.00408239,-3528.8666450000005,-3528.870918,-0.004273,-3487.0121729999996,-3487.025442,-0.013269,-3486.901489,-3486.914706,-0.013217,2.6471,3.1166,-0.25049,-0.09552000000000001,0.0848,0.09158,383.4550171,-1.3281100000000001,-0.64149,-0.7055100000000001,0.77881,-1.20929,19,15181.5,19212.0,35459.5,0.368,0.47236180899999997,0.772899612,5,53.65122416,-70.25510151,123.9063257,2579,0.030567308999999997,0.005448987,2.0710106633056715,1.8837119285089061,4.17908795889591,1.1701395263122434,-0.6155856638787266,-0.37950643608222734,0.21855262329279454,-0.9222396046733592,0.18782928806189653,0.20614763991686055,-0.0020908309189783193,-0.21591038810597743,0.3897697182835239,-0.05209846240169039,-0.002204591749644657,0.02149548826659781,0.016277813468648625,6.458674545294789e-05,4.2938674263828296e-10,-6.653417115751858e-14,2.3370969860477254e-16,-1.133410673895379e-16
HXQJFCWQLPRPRG-UHFFFAOYSA-N,Cc1ccc(NC(=Nc2ccc(C)cc2)n3c(Nc4ccc(C)cc4)nc5cc(C)ccc35)cc1,Test,-1.719870244,459.594,210.0,350.465,-1434.501949,-1434.508147,-0.00619774,-1434.046457,-1434.053344,-0.006887000000000001,-1407.729384,-1407.765404,-0.03602025,-1407.1735529999999,-1407.214631,-0.041077999999999996,5.0402,5.8982,-0.19266,-0.04897,0.13135,0.03375,812.6517334,0.0,-4.788209999999999,-0.69998,0.63351,-2.8023,64,46339.0,52300.0,64317.0,0.8792809420000001,0.927219813,0.956431525,6,-55.26634356,-228.98503990000003,173.71869640000003,6956,-0.032465179,0.009459626,4.975869904966425,-3.2983499385164015,-2.2389477539636715,-0.24422713237358076,-1.392328184078603,0.3555781590935763,-0.19161308102007404,-0.43297374454142784,0.5336363697367167,-0.6406864009300746,1.318580146877175,0.06502773768643987,-0.34719563432248557,-0.3207060675096982,0.018149337072516574,0.049953693630388464,-0.0001458238205533958,-8.342671250156988e-05,1.0286814661649925e-10,2.3156361192727985e-13,-9.209382906540158e-18,1.2716878213607234e-17
HZKHTARSMSXWFU-UHFFFAOYSA-N,Cl[S](=O)(=O)c1cc2c(cccc2[S](Cl)(=O)=O)c(c1)[S](Cl)(=O)=O,Train,-0.519907217,423.70300000000003,146.0,244.24599999999998,-3410.40637,-3410.4138840000005,-0.00751446,-3410.309268,-3410.3172700000005,-0.008002,-3362.2279729999996,-3362.2550990000004,-0.02712601,-3362.1108229999995,-3362.1385210000003,-0.027698,5.2328,6.1372,-0.30558,-0.14828,0.03204,0.14667,526.1759643999999,-5.23629,-1.7936,-0.87613,2.08169,0.33662,27,29045.0,31578.5,43581.5,0.576752265,0.588914718,0.957276405,9,229.9981753,-119.5749115,349.57308670000003,8425,0.040359803,0.011188848000000001,5.299316524305966,5.840779288893486,1.1373913413433228,1.1883869505033233,1.2529535174782458,2.2099191041937694,2.8156264592575155,0.6589784451990426,-0.23109166925421465,2.3752770671060177,-0.8178789102140824,0.38021493018092667,0.1242133914570062,-0.09854644187728563,0.1171912301878761,0.08529976650700749,0.0041664556483837455,-2.2204953709612567e-06,-3.8239424370596284e-10,-6.473261410031741e-15,-7.7657008374389895e-16,1.6600525938856395e-16
IAHOUQOWMXVMEH-UHFFFAOYSA-N,Nc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,Train,-1.4580538730000001,228.12099999999998,190.0,152.935,-901.1451998,-901.1524786,-0.007278801999999999,-901.061465,-901.0689130000001,-0.007448000000000001,-884.3061157,-884.3173652999999,-0.011249625,-884.204324,-884.2157589999999,-0.011434999999999999,3.1839999999999997,3.7767,-0.29193,-0.15095999999999998,0.02936,0.13302,364.6940308,-2.34366,0.03603,-0.7460899999999999,0.49823,-1.5964200000000002,20,16038.0,17072.5,34379.5,0.38596491200000005,0.40654205600000004,0.927787103,4,188.93145149999998,-118.6848554,307.6163069,7187,0.042801768,0.012598216,-0.39766622358725773,3.373778670651424,-0.1111735822987139,-2.0653306657894266,1.0587500093824715,-0.40963368243387616,0.5544559456604625,0.07233255074508793,0.23986773005588402,-1.1161709019806312,-0.6049388896118951,0.027953166428957125,0.2709604045380715,0.03882354511032609,-0.07093408787647154,0.033210528436890686,0.03797216530066251,-0.0002308302532323529,2.493710512513254e-14,3.504149700875826e-14,-9.798046228811252e-16,5.316069952324501e-18
IAOCRFBMFNOPFQ-UHFFFAOYSA-N,OOC1(c2ccccc2)c3ccccc3C(OO)(c4ccccc4)c5ccccc15,Train,-2.297149663,396.44199999999995,241.0,363.44599999999997,-1303.552756,-1303.5584390000001,-0.00568251,-1303.214136,-1303.219954,-0.005818,-1279.410188,-1279.432492,-0.02230442,-1279.005183,-1279.0279189999999,-0.022736000000000003,0.7303,0.8482,-0.2448,-0.046110000000000005,0.13421,0.08589,606.6859741000001,-1.6121,-3.9487699999999997,-0.49158999999999997,0.50397,-1.6121,50,33871.0,47318.5,48058.0,0.612836093,0.946091585,0.9712459059999999,16,-33.42708815,-140.7470952,107.3200071,1910,-0.032056135,0.008223572,2.9852612099517475,-2.510413539754307,-0.3810536639735736,-0.4131752393636759,2.0782103470248723,-0.17759593320496467,-0.7747612635539549,0.7201479247888498,0.3862390023739951,0.09057315871991835,0.19239874590337883,0.7405359540638718,0.8653539142310027,-0.0055698153590230705,-0.17492072183113488,0.051748547852773955,0.0005130927936628363,-3.794213820520567e-05,3.5993114651445153e-10,1.555854681141176e-13,4.122139122632257e-17,-1.810550639146255e-16
IBCDULLCLULASH-UHFFFAOYSA-N,Cc1ccc(cc1)C(=O)N(O)c2ccc(Cl)cc2,Train,-1.307227288,261.70799999999997,159.0,175.02700000000002,-1206.09419,-1206.099187,-0.00499646,-1205.9128699999999,-1205.9168619999998,-0.003992,-1186.5877699999999,-1186.604194,-0.01642322,-1186.366406,-1186.383269,-0.016863,4.7907,5.39,-0.23271999999999998,-0.0566,0.12372000000000001,0.07381,481.48538210000004,-1.20497,-1.97859,-0.70311,0.67905,-1.38486,30,15181.5,32351.0,44200.5,0.34166192100000004,0.445247283,0.764801255,8,50.65922857,-92.41531669,143.0745453,1942,0.043172366,0.023955327999999998,0.2573553596982958,-0.2946552062241697,0.06725164824977947,0.12171766172610098,-1.3846287223865477,0.2225415508169766,0.1762137275104056,0.050565085918753076,0.6217535915333259,0.37725500540288354,0.06545452409608467,0.2597008900166307,-0.22533786464177258,0.3005100199961593,0.20025084533504142,0.05700117792724413,-0.07256779831705086,-0.0003028853236462759,3.3801191101206715e-10,1.0138507926120325e-13,4.761069371817579e-16,-4.549052427682606e-17
