X,Y,Z,ESP,ESP2,ESP3
0.7538913,-4.7936068,-3.5331873,0.0171989495,0.4680072154,10.7925127907
0.8764693,-4.8644124,3.2864895,-0.0149673294,-0.4072817436,-9.3921488448
0.9786593,-4.5477757,-3.5649986,0.0199751134,0.5435504775,12.5345834165
0.8942014,-4.6056387,3.3154448,-0.0122178231,-0.3324638745,-7.6668061942
0.9621186,-4.3105377,-3.5871614,0.0262909007,0.7154117907,16.4978031284
0.9022492,-4.3518089,3.3285451,-0.0091723483,-0.2495922891,-5.7557402629
0.9517138,-4.0687089,-3.6010906,0.0331981120,0.9033665670,20.8321472599
0.9023386,-4.1014931,3.3287495,-0.0058022878,-0.1578882793,-3.6409935954
0.9448157,-3.8243157,-3.6102939,0.0406774308,1.1068891808,25.5254945850
0.8958946,-3.8537856,3.3184266,-0.0020969544,-0.0570610308,-1.3158598518
0.9360827,-3.5815648,-3.6218147,0.0485703069,1.3216652622,30.4783532791
0.8844007,-3.6079298,3.2999641,0.0019268970,0.0524335342,1.2091471453
0.8699519,-3.3632038,3.2768469,0.0061884668,0.1683967444,3.8833247816
0.8867192,-3.1049587,-3.6937439,0.0645416168,1.7562667049,40.5005099362
0.8547179,-3.1189028,3.2527644,0.0105255115,0.2864137319,6.6048636931
0.8934976,-2.8961164,-3.7678651,0.0702376701,1.9112641975,44.0748403463
0.8609166,-2.9623635,3.2392482,0.0128779290,0.3504262684,8.0810292237
0.9199215,-2.7829180,3.2314927,0.0140510886,0.3823495650,8.8171986143
0.7895175,-2.7862747,3.2267150,0.0171138366,0.4656911766,10.7391036187
0.8707735,-2.6261205,-3.9273052,0.0763952839,2.0788213899,47.9388045806
0.9199215,-2.5944926,3.2338826,0.0161151307,0.4385150070,10.1124056781
0.8973838,-2.3574320,-4.1604372,0.0799698016,2.1760889630,50.1818501851
0.6992781,-2.3409049,-4.1411723,0.0822781049,2.2389010920,51.6303336353
0.7806715,-2.4837427,-4.0321310,0.0796592379,2.1676380964,49.9869683909
0.9697090,-2.4932000,-4.0415883,0.0773965686,2.1060677335,48.5671207754
0.9199215,-2.3987908,3.2587031,0.0172541884,0.4695103426,10.8271757597
0.7968066,-2.3444926,3.2340041,0.0214497972,0.5836786653,13.4599622705
0.8778121,-2.0992239,-4.4044156,0.0826685224,2.2495248907,51.8753244793
0.7923405,-2.2220736,-4.2704620,0.0824590622,2.2438251891,51.7438861174
0.9710913,-2.2384344,-4.2868227,0.0804487825,2.1891226961,50.4824154896
0.9208542,-2.0939294,3.3598112,0.0162497295,0.4421776273,10.1968677868
0.8604320,-1.9705837,-4.5189720,0.0838125512,2.2806554972,52.5932139853
0.7909918,-1.8945720,3.3571190,0.0202775966,0.5517814630,12.7243946287
0.8712445,-1.6983332,-4.7467216,0.0854504237,2.3252242739,53.6209953459
0.7341503,-1.5601239,-4.8100769,0.0872825396,2.3750786849,54.7706664426
0.7297950,-1.7846191,3.3571190,0.0220969762,0.6012892992,13.8660735114
0.8435262,-1.6317107,3.5825663,0.0131154633,0.3568899045,8.2300843497
0.9704590,-1.7699772,3.6419621,0.0086535893,0.2354761388,5.4302138022
0.9199215,-1.5944926,3.7189890,0.0081364060,0.2214028652,5.1056761008
0.8727384,-1.3591089,-4.9723818,0.0871567779,2.3716565355,54.6917497301
0.9512210,-1.5450165,-4.8727768,0.0856613778,2.3309646274,53.7533711663
0.8015525,-1.4628616,-4.8928810,0.0872087472,2.3730706896,54.7243609279
0.7830660,-1.4813481,3.6071190,0.0139469318,0.3795153135,8.7518391606
0.9041398,-1.3555003,3.8832227,0.0050039854,0.1361653668,3.1400508677
0.7879762,-1.2264379,-5.0248263,0.0882716288,2.4019931699,55.3913297870
0.9636622,-1.2516501,-5.0500385,0.0869421370,2.3658158590,54.5570604052
0.7177138,-1.3030588,3.6299535,0.0148512021,0.4041217597,9.3192778166
0.7960610,-1.1463408,3.8571190,0.0076931527,0.2093413314,4.8275302665
0.8840654,-0.8571176,-5.2036038,0.0888377163,2.4173971952,55.7465553805
0.9363378,-1.0650206,-5.1338839,0.0878428788,2.3903262884,55.1222848582
0.7962614,-0.9681527,-5.1428810,0.0891004864,2.4245475321,55.9114462177
0.7480160,-1.0163981,3.8571190,0.0086370619,0.2350264058,5.4198427016
0.8167787,-0.9476354,4.0039762,0.0042355857,0.1152561481,2.6578723820
0.8899538,-0.8574906,4.1557949,0.0001569056,0.0042696194,0.0984598531
0.8487523,-0.6210052,-5.2641261,0.0896376296,2.4391639409,56.2485089252
0.6958506,-0.8352318,3.8615357,0.0095299296,0.2593225715,5.9801261126
0.8009614,-0.6479977,4.1071190,0.0025180304,0.0685190909,1.5800892387
0.7827693,-0.4816449,-5.2800332,0.0902098115,2.4547338026,56.6075587987
0.9564857,-0.3140936,-5.3417331,0.0893596848,2.4316006785,56.0740957894
0.7613615,-0.3008459,-5.3014410,0.0905796173,2.4647967311,56.8396156582
0.7701513,-0.4942628,4.1071190,0.0030384468,0.0826803421,1.9066557534
0.7449179,-0.3088571,4.1071190,0.0034549302,0.0940134316,2.1680032492
0.9453414,-0.0727430,-5.3574517,0.0895819808,2.4376496605,56.2135887574
0.7476697,-0.0559398,-5.3151328,0.0907698946,2.4699744407,56.9590165887
0.7295446,-0.0650117,4.1071190,0.0037068571,0.1008687105,2.3260898806
0.8978994,-0.0933557,4.3488586,-0.0031082729,-0.0845804069,-1.9504723287
0.9486736,0.1808939,-5.3528494,0.0895156735,2.4358453482,56.1719802880
0.7534086,0.1986119,-5.3093938,0.0906934303,2.4678937404,56.9110344563
0.7349027,0.1890501,4.1071190,0.0036157503,0.0983895679,2.2689194425
0.9002994,0.1547391,4.3485119,-0.0031386708,-0.0854075759,-1.9695473175
0.9699039,0.4511848,-5.3234310,0.0891308974,2.4253750568,55.9305294086
0.7813030,0.4656257,-5.2814995,0.0902937104,2.4570168085,56.6602062144
0.7644568,0.4568020,4.1071190,0.0031211109,0.0849297472,1.9585283147
0.8670415,0.6555074,-5.2597620,0.0894365250,2.4336916087,56.1223138310
0.8020286,0.6555074,4.1071190,0.0024965203,0.0679337729,1.5665914729
0.8912700,0.8883933,-5.1940083,0.0887092468,2.4139013611,55.6659394557
0.7796166,0.9055074,3.9668141,0.0056486484,0.1537075402,3.5445833725
0.9199215,0.7797824,4.2313940,-0.0015966005,-0.0434457094,-1.0018827885
0.9199215,1.0356263,-5.1428810,0.0880644136,2.3963545575,55.2613001763
0.9698536,1.2077074,-5.0728220,0.0871024215,2.3701774213,54.6576405155
0.7606515,1.1555074,-5.0521510,0.0887358434,2.4146250925,55.6826291133
0.7117686,0.9304566,3.8417082,0.0096705293,0.2631484855,6.0683538674
0.7990242,1.1555074,3.8571190,0.0076205268,0.2073650801,4.7819567867
0.9422546,1.1227893,4.0940615,0.0003272664,0.0089053726,0.2053629606
0.9048953,0.9205202,4.1486232,0.0000220425,0.0005998077,0.0138319061
0.8830845,1.3815339,-4.9608610,0.0870050594,2.3675280630,54.5965448040
0.7473678,1.4055074,3.6071190,0.0147554023,0.4015149150,9.2591624954
0.9199215,1.2681865,3.9697982,0.0029878164,0.0813026175,1.8748846384
0.9199215,1.5052354,-4.8928810,0.0861054569,2.3430486357,54.0320352750
0.8606986,1.6555074,-4.7752101,0.0858046278,2.3348626588,53.8432619883
0.9199215,1.5525890,3.7542006,0.0073483819,0.1999596388,4.6111830947
0.9262117,1.4196703,3.8686217,0.0048362483,0.1316010084,3.0347941657
0.9314612,1.8866254,-4.6069400,0.0837703453,2.2795070174,52.5667293886
0.7616329,1.9055074,-4.5511696,0.0851485596,2.3170101351,53.4315726308
0.7966988,1.9055074,3.3571190,0.0200703013,0.5461406717,12.5943147688
0.9199215,1.8669828,3.5016355,0.0130848555,0.3560570258,8.2108776949
0.9020385,1.6705674,3.6310953,0.0105056783,0.2858740454,6.5924182151
0.9288156,2.1454851,-4.3698878,0.0817751125,2.2252139729,51.3147008756
0.9199215,1.9751415,3.4267532,0.0148144048,0.4031204552,9.2961871661
0.9273671,2.3982746,-4.1252392,0.0791644340,2.1541737977,49.6764739988
0.8404711,2.3809623,3.2420750,0.0197970122,0.5387040961,12.4228231030
0.7829463,2.5185321,3.2201438,0.0205340866,0.5587609109,12.8853446686
0.9199215,2.5960640,3.2346446,0.0160447953,0.4366010832,10.0682695050
0.7857837,2.7146179,3.2229812,0.0181614372,0.4941978368,11.3964834291
0.9184307,2.6586244,-3.9042808,0.0752554618,2.0478052552,47.2235548605
0.8578678,2.9055074,-3.7637794,0.0705078203,1.9186153603,44.2443623441
0.9199215,2.7790003,3.2306120,0.0140826671,0.3832088585,8.8370144118
0.8584039,2.9055074,3.2348197,0.0137665348,0.3746064631,8.6386382768
0.8936384,3.1429146,-3.6838699,0.0633123689,1.7228171701,39.7291446248
0.8557533,3.1276211,3.2534363,0.0103319342,0.2811462257,6.4833920022
0.8716641,3.3842393,3.2787525,0.0057803243,0.1572906235,3.6272113115
0.7581059,3.4936917,-3.6428810,0.0541258799,1.4728400901,33.9645308647
0.9398968,3.6720999,-3.6169495,0.0455944128,1.2406870671,28.6109500044
0.8864149,3.6408867,3.3026945,0.0013391489,0.0364400954,0.8403293438
0.9475312,3.9284452,-3.6068024,0.0374448683,1.0189266813,23.4970292768
0.8974380,3.8959696,3.3206921,-0.0027782616,-0.0756003437,-1.7433869592
0.9561376,4.1858896,-3.5954282,0.0298034073,0.8109919546,18.7019361161
0.9028618,4.1485059,3.3295425,-0.0064856992,-0.1764848493,-4.0698410862
0.9713242,4.4493041,-3.5754271,0.0225499631,0.6136157003,14.1503273386
0.9012694,4.3981580,3.3270606,-0.0097737737,-0.2659579070,-6.1331407270
0.9974728,4.7229358,-3.5412594,0.0155716498,0.4237261402,9.7713659917
0.8918930,4.6449173,3.3121165,-0.0126714487,-0.3448076552,-7.9514608051
0.8594095,4.9055074,-3.5136517,0.0133147478,0.3623127113,8.3551373619
0.8736103,4.8887485,3.2830170,-0.0152154996,-0.4140347985,-9.5478781345
0.8767171,5.1340734,-3.4628790,0.0082959831,0.2257451803,5.2058123582
0.8456878,5.1299214,3.2387979,-0.0174492790,-0.4748190288,-10.9495970860
0.9567819,5.4337418,3.1572891,-0.0215586921,-0.5866418455,-13.5282948922
0.9237338,5.4087113,-3.3832083,0.0024640049,0.0670489841,1.5461877399
0.9716190,5.6555074,-3.2909728,-0.0024091827,-0.0655571939,-1.5117862078
0.8920628,5.6305871,3.0926465,-0.0226580928,-0.6165580580,-14.2181797822
0.8448037,5.8832173,2.9879227,-0.0243455566,-0.6624762849,-15.2770802315
0.9231076,5.9311105,-3.1654096,-0.0063875291,-0.1738135058,-4.0082383837
0.9723717,6.1555074,-3.0398956,-0.0102875359,-0.2799380890,-6.4555316827
0.9084669,6.1470560,2.8497984,-0.0269584989,-0.7335780608,-16.9167276579
0.8696418,6.3038107,2.7554223,-0.0277799039,-0.7559296259,-17.4321674731
0.9429966,6.4392905,-2.8498533,-0.0140911771,-0.3834404280,-8.8423545357
0.9336706,6.6830553,-2.6514158,-0.0173403716,-0.4718555074,-10.8812565965
0.8560908,6.6397376,2.5059275,-0.0299769540,-0.8157144012,-18.8108384227
0.9635279,6.4691711,2.6346414,-0.0296776893,-0.8075709927,-18.6230467863
0.9325558,6.9329506,-2.4033918,-0.0206459764,-0.5618055879,-12.9555566552
0.8440286,6.8646307,2.2977065,-0.0312952886,-0.8515881096,-19.6381065569
0.9537118,6.7246304,2.4262421,-0.0312211886,-0.8495717450,-19.5916080421
0.9192556,7.1494957,-2.1412610,-0.0233698244,-0.6359252621,-14.6647985337
0.9387688,6.9891491,2.1576411,-0.0326640933,-0.8888351801,-20.4970452049
0.7450441,7.1846975,1.9253332,-0.0323803726,-0.8811147473,-20.3190076309
0.8776945,7.3194833,-1.8928810,-0.0253053545,-0.6885937141,-15.8793630174
0.8669699,7.4055074,-1.7453795,-0.0263921408,-0.7181666737,-16.5613322979
0.8970561,7.3968964,1.5864633,-0.0343518234,-0.9347606520,-21.5561127293
0.8680001,7.2999140,1.7515256,-0.0337526008,-0.9184549742,-21.1800945173
0.9772278,7.4820499,-1.5852387,-0.0282176264,-0.7678406609,-17.7068427190
0.8800200,7.5739420,-1.3928810,-0.0288248244,-0.7843633604,-18.0878655756
0.8628020,7.6399170,1.0512765,-0.0348978979,-0.9496200941,-21.8987799238
0.8401306,7.5277282,1.3329061,-0.0344877131,-0.9384583968,-21.6413848304
0.9366297,7.6633919,-1.1389971,-0.0305584667,-0.8315381660,-19.1757434446
0.9842272,7.7422025,-0.8342490,-0.0322216238,-0.8767949711,-20.2193911325
0.8619643,7.7868955,-0.6428810,-0.0322736086,-0.8782095503,-20.2520121332
0.8655210,7.8162009,-0.4172437,-0.0330502461,-0.8993429305,-20.7393599126
0.8745840,7.8313623,-0.1619471,-0.0337961495,-0.9196399960,-21.2074217953
0.8724540,7.8281568,0.0882573,-0.0343157900,-0.9337801320,-21.5335013798
0.8594749,7.8074247,0.3343471,-0.0346262182,-0.9422273117,-21.7282981532
0.8611449,7.7853024,0.4869141,-0.0347953916,-0.9468307543,-21.8344561603
0.9842915,7.7436551,0.6581320,-0.0355733586,-0.9680003134,-22.3226382425
0.9457665,7.6909496,0.8770841,-0.0354079965,-0.9635005815,-22.2188718643
1.1417576,-7.6361157,-1.1637769,-0.0315680402,-0.8590100589,-19.8092609341
1.0923392,-7.7123529,-0.9170058,-0.0324564828,-0.8831858114,-20.3667675469
1.1699215,-7.7343582,-0.7827466,-0.0333813309,-0.9083522075,-20.9471189675
1.2368933,-7.7577809,-0.5915817,-0.0344052598,-0.9362147286,-21.5896445639
1.2139596,-7.7876638,-0.3582933,-0.0350132094,-0.9527578804,-21.9711390613
1.2048863,-7.7995343,-0.1146703,-0.0355845710,-0.9683054190,-22.3296741513
1.2120029,-7.7907097,0.1419848,-0.0361220585,-0.9829311968,-22.6669529136
1.2393029,-7.7565048,0.4162854,-0.0366265894,-0.9966601828,-22.9835511451
1.1699215,-7.7338142,0.6071190,-0.0364546102,-0.9919803895,-22.8756324472
1.0429393,-7.7214748,0.7301368,-0.0358981802,-0.9768391599,-22.5264670755
1.1253149,-7.6850806,0.8305766,-0.0363325701,-0.9886595102,-22.7990510810
1.1108310,-7.4335793,-1.6583958,-0.0285115776,-0.7758394801,-17.8913000435
1.2298983,-7.4808102,-1.5291986,-0.0300011392,-0.8163725142,-18.8260148832
1.2013114,-7.5533071,-1.3707134,-0.0307809860,-0.8375932246,-19.3153765443
1.1699215,-7.4852330,1.3571190,-0.0362152141,-0.9854660911,-22.7254090193
1.1357042,-7.1085165,-2.1713073,-0.0245063855,-0.6668526616,-15.3780019689
1.1699215,-7.2165549,-2.0149433,-0.0261289241,-0.7110041829,-16.3961611840
1.1927265,-7.3055158,-1.8702433,-0.0274405148,-0.7466943794,-17.2191974315
1.1103584,-7.2053118,1.8571190,-0.0348334006,-0.9478650316,-21.8583071829
1.1232576,-7.0944926,2.0049796,-0.0343911495,-0.9358307672,-21.5807901958
1.1001950,-6.8783277,-2.4472950,-0.0213069008,-0.5797902561,-13.3702933411
1.2205042,-6.9974649,-2.2958533,-0.0237792574,-0.6470664985,-14.9217217860
1.2256231,-6.9937031,2.1071190,-0.0345284834,-0.9395678136,-21.6669686127
1.1538985,-6.8067139,2.3224230,-0.0330890892,-0.9003999052,-20.7637343488
1.1095227,-6.6281060,-2.6868250,-0.0181301169,-0.4933455694,-11.3768296591
1.2154062,-6.7571915,-2.5555798,-0.0207013328,-0.5633119122,-12.9902933510
1.1286874,-6.5944926,2.5186323,-0.0316803110,-0.8620651013,-19.8797119512
1.2243459,-6.4897612,-2.7881495,-0.0173101786,-0.4710339134,-10.8623101714
1.1699215,-6.4753737,2.6071190,-0.0312403152,-0.8500922072,-19.6036101974
1.0137202,-6.5006939,2.6071190,-0.0302520081,-0.8231990036,-18.9834376141
1.2106621,-6.3444926,2.6948915,-0.0307164994,-0.8358384554,-19.2749105661
1.1139022,-6.2036827,-3.0020710,-0.0123510855,-0.3360901276,-7.7504296546
1.2194567,-6.0611106,-3.0771040,-0.0113374491,-0.3085076786,-7.1143626797
1.1387839,-5.8754437,-3.1828662,-0.0077443442,-0.2107343217,-4.8596534158
1.1693730,-6.0937585,2.8567909,-0.0287208376,-0.7815337358,-18.0226128218
1.1139849,-5.8444926,2.9893221,-0.0264443901,-0.7195884490,-16.5941192461
1.1096956,-5.7120826,-3.2604710,-0.0048501404,-0.1319790315,-3.0435115924
1.2290198,-5.5519984,-3.3146828,-0.0035373310,-0.0962556712,-2.2197105695
1.1868519,-5.5601978,3.0959731,-0.0248710829,-0.6767765824,-15.6068532318
1.2191206,-5.2984935,3.1741529,-0.0229924551,-0.6256565192,-14.4279954753
1.1265013,-5.1084169,-3.4598156,0.0057033484,0.1551960024,3.5789081582
1.1108879,-5.0944926,3.2339613,-0.0200247722,-0.5449017613,-12.5657447913
1.0931580,-4.8702345,-3.5116528,0.0110108575,0.2996206708,6.9094232212
1.1198895,-4.8682950,3.2735237,-0.0178989567,-0.4870553808,-11.2317743276
1.1699215,-4.7307403,-3.5291286,0.0130411729,0.3548683610,8.1834664071
1.2453870,-4.5351102,-3.5444695,0.0164893879,0.4486990629,10.3472558043
1.1368033,-4.6093806,3.3020017,-0.0153626677,-0.4180394462,-9.6402275896
1.2302439,-4.2963489,-3.5645469,0.0226737530,0.6169841950,14.2280067431
1.1446045,-4.3553135,3.3151862,-0.0125589344,-0.3417459831,-7.8808569034
1.2227574,-4.0519271,-3.5745613,0.0294855471,0.8023425392,18.5024756714
1.1446774,-4.1048685,3.3154382,-0.0094613537,-0.2574565268,-5.9370940603
1.2194932,-3.8045807,-3.5791200,0.0369325327,1.0049853231,23.1755336209
1.1384486,-3.8570392,3.3052655,-0.0060567513,-0.1648125850,-3.8006720258
1.2138958,-3.5596053,-3.5864810,0.0448784888,1.2212057838,28.1617005219
1.1274881,-3.6110631,3.2874959,-0.0023647488,-0.0643480881,-1.4839035415
0.9160387,-3.3566190,-3.6434771,0.0562203877,1.5298345475,35.2788554957
1.1962222,-3.3242879,-3.6090341,0.0529714307,1.4414259316,33.2401024867
1.1141868,-3.3659816,3.2660916,0.0015251430,0.0415012520,0.9570424940
1.1017838,-3.1208110,3.2469935,0.0053913285,0.1467055087,3.3831125401
1.1474217,-2.8875820,-3.7486411,0.0670837215,1.8254408928,42.0957060873
0.9923180,-2.8107453,-3.8038169,0.0710965367,1.9346351474,44.6137877534
1.1111165,-2.9619454,3.2396662,0.0073572406,0.2002006965,4.6167420213
1.1098699,-2.8444926,3.2400585,0.0087800503,0.2389173193,5.5095693832
1.1186846,-2.6245381,-3.9298258,0.0734187204,1.9978249790,46.0709812395
1.2107023,-2.7656208,-3.8140092,0.0692770396,1.8851241142,43.4720351445
1.1064930,-2.6208345,3.2629282,0.0106948428,0.2910214730,6.7111208261
1.1296000,-2.3660585,-4.1744507,0.0772735851,2.1027211815,48.4899473792
1.2193478,-2.4961756,-4.0445640,0.0743826798,2.0240556485,46.6758754113
1.1382552,-2.3557663,3.3658716,0.0095054490,0.2586564197,5.9647642731
1.1283750,-2.1175006,-4.4253161,0.0799838735,2.1764718802,50.1906804738
1.2168825,-2.2496585,-4.2980469,0.0776821178,2.1138379222,48.7463057495
1.0248172,-2.2395969,3.3571190,0.0130838431,0.3560294752,8.2102423611
1.1699215,-2.2212495,3.4803621,0.0067802989,0.1845013165,4.2547053816
1.1432681,-1.8606281,-4.6628979,0.0819849409,2.2309236920,51.4463702497
0.9246053,-1.8439080,-4.6426128,0.0840953971,2.2883521258,52.7707026217
1.0266128,-1.9878013,-4.5361897,0.0820857513,2.2336668838,51.5096298146
1.2171803,-1.9983413,-4.5467296,0.0801579907,2.1812098505,50.2999407661
1.0663877,-1.9480264,3.6071190,0.0070488785,0.1918097384,4.4232417519
1.1083772,-1.7220883,-4.7704766,0.0832930475,2.2665190831,52.2672202304
1.0454489,-1.6418811,3.8571190,0.0026513599,0.0721471726,1.6637548678
1.0992901,-1.3653217,-5.0083970,0.0854197040,2.3243883498,53.6017184608
1.1819591,-1.5763703,-4.8855317,0.0835458958,2.2733994359,52.4258850822
0.9803470,-1.5340672,3.8571190,0.0039878792,0.1085157126,2.5024341031
1.0289189,-1.4854952,3.9661164,0.0010131236,0.0275684956,0.6357452009
1.0745829,-1.3821161,4.1071190,-0.0021607436,-0.0587968226,-1.3558881989
1.1699215,-1.3444926,4.2551473,-0.0058760009,-0.1598941166,-3.6872493448
1.1365016,-1.0991149,-5.1490593,0.0862758761,2.3476859766,54.1389749977
1.0097864,-1.2546277,4.1071190,-0.0010404607,-0.0283123765,-0.6528995190
0.9622084,-1.0913434,4.1398412,-0.0007777676,-0.0211641330,-0.4880569542
1.1530905,-1.0849877,4.3864613,-0.0073451575,-0.1998718989,-4.6091597627
1.1118098,-0.8639580,-5.2383447,0.0872696180,2.3747270688,54.7625579755
1.0532624,-0.8942025,4.3571190,-0.0055059280,-0.1498239194,-3.4550248655
1.1699215,-0.8444926,4.5130705,-0.0091062662,-0.2477941054,-5.7142731232
1.0398743,-0.7245398,-5.2729282,0.0881151045,2.3977339284,55.2931092530
1.2207222,-0.7399140,-5.2883023,0.0868009890,2.3619750272,54.4684886375
1.2135929,-0.5599563,-5.3330248,0.0872597785,2.3744593244,54.7563836367
0.9846476,-0.5533229,-5.3061338,0.0888747201,2.4184041183,55.7697755987
1.0087469,-0.7556673,4.3571190,-0.0048480812,-0.1319229979,-3.0422194269
1.1866269,-0.3308899,-5.3699982,0.0877913821,2.3889249927,55.0899701822
0.9513983,-0.5863768,4.3378347,-0.0037288742,-0.1014678277,-2.3399058643
1.0436825,-0.4707317,4.4808800,-0.0070234900,-0.1911188811,-4.4073101898
1.1885656,-0.5742166,4.6165296,-0.0105141524,-0.2861046375,-6.5977358001
0.9313580,-0.3410523,4.3670963,-0.0038670786,-0.1052285591,-2.4266304716
1.1620098,-0.3276087,4.6365704,-0.0104070738,-0.2831908784,-6.5305428564
1.1562544,-0.0710224,4.6519345,-0.0105105688,-0.2860071206,-6.5954870057
1.1969447,0.4296915,-5.3562446,0.0876041557,2.3838303034,54.9724837464
1.1563308,0.1743768,4.6468506,-0.0104553806,-0.2845053735,-6.5608558634
1.2436362,0.7242731,-5.2935086,0.0867088974,2.3594690867,54.4107002238
1.0238106,0.6555074,-5.2889919,0.0883809472,2.4049678738,55.4599281530
0.9434841,0.4064830,4.3709336,-0.0041063683,-0.1117399626,-2.5767871424
1.1631724,0.4129068,4.6246634,-0.0102917505,-0.2800527740,-6.4581763826
1.1222772,0.8775809,-5.2343244,0.0871741740,2.3721299068,54.7026659418
0.9775043,0.6898450,4.3392308,-0.0041492521,-0.1129068907,-2.6036971696
1.0563911,0.9055074,4.3571190,-0.0055562518,-0.1511933002,-3.4866035658
1.1699215,0.8631545,4.5059509,-0.0090345070,-0.2458414388,-5.6692435183
1.1699215,0.9978173,4.4494289,-0.0083608813,-0.2275111507,-5.2465366428
1.1772674,1.1648241,-5.1228702,0.0856959478,2.3319053257,53.7750642040
1.1249603,1.4055074,-4.9881960,0.0849990846,2.3129427136,53.3377755748
1.0012578,1.2368437,4.1071190,-0.0009107986,-0.0247840910,-0.5715352458
1.1282951,1.4363770,4.1379886,-0.0035701881,-0.0971497578,-2.2403287152
1.1699215,1.3628776,4.2428497,-0.0057289479,-0.1558926011,-3.5949721212
1.1679041,1.1673843,4.3608861,-0.0072419376,-0.1970631426,-4.5443882439
1.1131754,1.5525726,-4.8928810,0.0843131332,2.2942770261,52.9073341955
1.1998935,1.6555074,-4.8303090,0.0829091172,2.2560718098,52.0263001605
1.0071449,1.6555074,-4.8056576,0.0845676772,2.3012035217,53.0670631267
1.0528222,1.6555074,3.8571190,0.0024809899,0.0675111677,1.5568459571
1.2057075,1.6222318,4.0895866,-0.0041923516,-0.1140796891,-2.6307425682
1.1746664,1.9005358,-4.6314511,0.0813822043,2.2145223961,51.0681470297
1.0353438,1.9055074,3.6071190,0.0077860464,0.2118690974,4.8858219890
1.0459916,1.7815775,3.7331891,0.0049834478,0.1356065101,3.1271633152
1.2001992,1.8808479,3.8424745,-0.0003004112,-0.0081746035,-0.1885110101
1.1699215,1.7390226,3.9406343,-0.0012808733,-0.0348543358,-0.8037608233
1.1771639,2.1552760,-4.3918311,0.0791117221,2.1527394344,49.6433967632
0.9243458,2.1467807,3.3389403,0.0164781277,0.4483926560,10.3401898873
1.1699215,1.9916303,3.6932419,0.0029140867,0.0792963309,1.8286185288
1.1725892,2.4036920,-4.1374606,0.0762945969,2.0760815577,47.8756224907
1.1699215,2.2538616,3.4554732,0.0071727566,0.1951806336,4.5009765141
1.1041693,2.6351605,3.2600082,0.0106470485,0.2897209241,6.6811294287
1.1173546,2.9055074,-3.7416822,0.0670617172,1.8248421255,42.0818981708
1.1102854,2.7907365,3.2423482,0.0092940060,0.2529027645,5.8320817101
1.1101108,2.9055074,3.2389475,0.0080459362,0.2189410585,5.0489054380
1.1128636,3.0402695,3.2418811,0.0062590322,0.1703169286,3.9276053222
1.1167542,3.1555074,3.2484892,0.0045605024,0.1240975798,2.8617608303
1.0313738,3.2669597,-3.6428810,0.0574128358,1.5622827109,36.0271286129
1.2071213,3.4364013,-3.5956430,0.0490798699,1.3355311762,30.7981091503
1.1155603,3.3812698,3.2673590,0.0012409895,0.0337690412,0.7787333124
0.9164410,3.4072380,-3.6379454,0.0545793577,1.4851798491,34.2490927302
1.2178008,3.6944908,-3.5816116,0.0404479307,1.1006441662,25.3814809942
1.1290963,3.6373020,3.2894546,-0.0028018069,-0.0762410431,-1.7581618516
1.2210940,3.9472278,-3.5770167,0.0325816241,0.8865910772,20.4452949145
1.1398118,3.8923065,3.3071550,-0.0065877480,-0.1792617390,-4.1338777418
1.2267416,4.2023689,-3.5695602,0.0252422039,0.6868752985,15.8397353749
1.1451260,4.1449993,3.3160846,-0.0100025395,-0.2721829414,-6.2766935629
1.2407236,4.4649288,-3.5515984,0.0182636029,0.4969779086,11.4605934683
1.1438086,4.3948574,3.3140193,-0.0130349417,-0.3546988024,-8.1795562894
1.1699215,4.7158740,-3.5307551,0.0133802883,0.3640961590,8.3962646804
1.1347897,4.6417735,3.2992644,-0.0157097294,-0.4274834758,-9.8580122895
1.1121984,4.9055074,-3.5042658,0.0100240611,0.2727685746,6.2901985991
1.1174799,4.8858854,3.2710701,-0.0180653160,-0.4915822482,-11.3361664676
1.1322021,5.1373619,-3.4522602,0.0050765668,0.1381404066,3.1855964101
1.1154642,5.0426298,3.2442414,-0.0195896642,-0.5330618707,-12.2927101740
1.2342783,5.2065540,3.1959838,-0.0223555512,-0.6083254832,-14.0283319197
1.0040518,5.2052281,3.2165808,-0.0199435016,-0.5426902769,-12.5147467022
1.1813541,5.4150043,-3.3677768,-0.0006379715,-0.0173600875,-0.4003334991
1.1699215,5.6555074,-3.2799797,-0.0045727358,-0.1244304687,-2.8694374375
1.1257543,5.6150734,3.0826925,-0.0247591606,-0.6737310221,-15.5366208781
1.1456394,5.8552191,2.9806495,-0.0268134498,-0.7296310748,-16.8257079129
0.9950816,5.9447346,2.9522673,-0.0261804643,-0.7124066630,-16.4285031723
1.1696374,5.9197711,-3.1581609,-0.0087332133,-0.2376428188,-5.4801786741
1.1699215,6.1555074,-3.0269044,-0.0121985810,-0.3319402694,-7.6547315627
1.1405063,6.1335055,2.8375919,-0.0287772174,-0.7830679082,-18.0579917108
1.1839872,6.3945428,-2.8652367,-0.0156648213,-0.4262614652,-9.8298320278
1.1151795,6.2919195,2.7435311,-0.0296553854,-0.8069640725,-18.6090508616
1.1699215,6.5600949,-2.7382934,-0.0177493159,-0.4829834483,-11.1378732461
1.1989285,6.6640731,-2.6447085,-0.0193645502,-0.5269362080,-12.1514489060
