Name,SMILES
VXGYRCVTBHVXMZ-UHFFFAOYSA-N,O=C(O)c1cc2c(nccc2)cc1
VXIVSQZSERGHQP-UHFFFAOYSA-N,ClCC(=O)N
VXLVYFXPZGPXCT-UHFFFAOYSA-N,S(=O)(=O)(N)c1occ(S(=O)(=O)c2ccc(OC)cc2)c1
VYWYYJYRVSBHJQ-UHFFFAOYSA-N,O=[N+]([O-])c1cc([N+](=O)[O-])cc(C(=O)O)c1
WBJINCZRORDGAQ-UHFFFAOYSA-N,O=COCC
WCLNVRQZUKYVAI-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c2Oc3c(c(Cl)c(Cl)c(Cl)c3)Oc2c1Cl
WCYYQNSQJHPVMG-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c2Oc3c(Oc2c1Cl)cc(Cl)c(Cl)c3
WDCYWAQPCXBPJA-UHFFFAOYSA-N,O=[N+]([O-])c1cc([N+](=O)[O-])ccc1
WDECIBYCCFPHNR-UHFFFAOYSA-N,c12c(c3c(cc1)cccc3)ccc1c2cccc1
WDQPAMHFFCXSNU-BGABXYSRSA-N,Clc1ccc(Nc2/c(=N/C(C)C)/cc3n(c4ccc(Cl)cc4)c4c(nc3c2)cccc4)cc1
WEEGYLXZBRQIMU-UHFFFAOYSA-N,CC1(C)OC2(C)CCC1CC2
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,N(CCC)CCC
WEVYAHXRMPXWCK-UHFFFAOYSA-N,N#CC
WFJNHVWTKZUUTR-UHFFFAOYSA-N,OC(c1c2c(ncc1)cccc2)C1N2CC(CC)C(C1)CC2
WFRBDWRZVBPBDO-UHFFFAOYSA-N,OC(CCC)(C)C
WHTBVLXUSXVMEV-UHFFFAOYSA-N,S(=O)(=O)(Nc1c(C)cc(S(=O)(=O)c2ccccc2)cc1)C(F)(F)F
WIDHRBRBACOVOY-UHFFFAOYSA-N,Clc1c(Cl)c(c2cc(Cl)c(Cl)cc2)ccc1Cl
WIIZWVCIJKGZOK-RKDXNWHRSA-N,ClC(Cl)C(=O)N[C@@H]([C@H](O)c1ccc([N+](=O)[O-])cc1)CO
WIKYUJGCLQQFNW-UHFFFAOYSA-N,Clc1cc2N(CCCN3CCN(C)CC3)c3c(Sc2cc1)cccc3
WJNRPILHGGKWCK-UHFFFAOYSA-N,Clc1nc(NC(C)C)nc(NC(C)C)n1
WJRBRSLFGCUECM-UHFFFAOYSA-N,O=C1NC(=O)CN1
WJTCGQSWYFHTAC-UHFFFAOYSA-N,C1CCCCCCC1
WJUSVIUZCYELMK-UHFFFAOYSA-N,O=C(COC(=O)c1ccccc1)N1C(C)CCCC1C
WKEDVNSFRWHDNR-UHFFFAOYSA-N,O=C(Nc1ccccc1)c1c(O)cccc1
WKLCYOHFTPREOW-UHFFFAOYSA-N,S(=O)(=O)(N)c1sc2SCCC(=O)c2c1
WLJVNTCWHIRURA-UHFFFAOYSA-N,O=C(O)CCCCCC(=O)O
WLJVXDMOQOGPHL-UHFFFAOYSA-N,O=C(O)Cc1ccccc1
WMWJCKBJUQDYLM-UHFFFAOYSA-N,Clc1cc2Oc3c(Oc2cc1)ccc(Cl)c3
WPTCSQBWLUUYDV-UHFFFAOYSA-N,c1(c2nc3c(cc2)cccc3)nc2c(cc1)cccc2
WQOXQRCZOLPYPM-UHFFFAOYSA-N,S(SC)C
WQZGKKKJIJFFOK-UHFFFAOYSA-N,OCC1C(O)C(O)C(O)C(O)O1
WREGKURFCTUGRC-UHFFFAOYSA-N,O=c1n(C2OC(CO)CC2)ccc(N)n1
WRKNTBMMMVTKKA-UHFFFAOYSA-N,O=C(N(CCO)C)COC(=O)c1ccccc1
WRMNZCZEMHIOCP-UHFFFAOYSA-N,OCCc1ccccc1
WRNGAZFESPEMCN-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c2Oc3c(Oc2c1Cl)cc(Cl)cc3
WTDRDQBEARUVNC-LURJTMIESA-N,O=C(O)[C@@H](N)Cc1cc(O)c(O)cc1
WURBVZBTWMNKQT-UHFFFAOYSA-N,Clc1ccc(OC(C(=O)C(C)(C)C)n2ncnc2)cc1
WVDDGKGOMKODPV-UHFFFAOYSA-N,OCc1ccccc1
WWGUMAYGTYQSGA-UHFFFAOYSA-N,Cc1c(C)cc2c(c1)cccc2
WWJZWCUNLNYYAU-UHFFFAOYSA-N,S=P(OC)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1
WXMYDHQMJVPNTD-UHFFFAOYSA-N,Fc1c(N2CC(N)(C)C2)c(F)c2n(C3CC3)cc(C(=O)O)c(=O)c2c1N
WXTMDXOMEHJXQO-UHFFFAOYSA-N,O=C(O)c1c(O)ccc(O)c1
WXZMFSXDPGVJKK-UHFFFAOYSA-N,OCC(CO)(CO)CO
WXZVAROIGSFCFJ-UHFFFAOYSA-N,O=C(N(CC)CC)C(Oc1c2c(ccc1)cccc2)C
WYEHFWKAOXOVJD-UHFFFAOYSA-N,FC(F)(F)c1cc(Oc2c(C(=O)Nc3c(F)cc(F)cc3)cccn2)ccc1
WYKYKTKDBLFHCY-UHFFFAOYSA-N,Clc1c(=O)n(c2ccccc2)ncc1N
WYMSBXTXOHUIGT-UHFFFAOYSA-N,P(=O)(OCC)(OCC)Oc1ccc([N+](=O)[O-])cc1
WZJZMXBKUWKXTQ-UHFFFAOYSA-N,O=C(OCC)Nc1cc(OC(=O)Nc2ccccc2)ccc1
WZWYJBNHTWCXIM-JLHYYAGUSA-N,O=S1(=O)N(C)/C(=C(/O)\Nc2ncccc2)/C(=O)c2sccc12
XADCESSVHJOZHK-UHFFFAOYSA-N,O=C(OCC)C1(c2ccccc2)CCN(C)CC1
XBCXJKGHPABGSD-UHFFFAOYSA-N,O=c1n(C)ccc(=O)[nH]1
XDLPWPNVUPKKSN-UHFFFAOYSA-N,Fc1c(N2CC(NC)C2)cc2n(C3CC3)cc(C(=O)O)c(=O)c2c1
XEFQLINVKFYRCS-UHFFFAOYSA-N,Clc1c(Oc2c(O)cc(Cl)cc2)ccc(Cl)c1
XEKOWRVHYACXOJ-UHFFFAOYSA-N,O=C(OCC)C
XEROSHXMTSNDBW-UHFFFAOYSA-N,S(=O)(=O)(N)c1sc2C(O)CCS(=O)c2c1
XFOHWECQTFIEIX-UHFFFAOYSA-N,O=[N+]([O-])c1cc2c(c3c(cccc3)C2)cc1
XGEGHDBEHXKFPX-UHFFFAOYSA-N,O=C(NC)N
XIGAUIHYSDTJHW-UHFFFAOYSA-N,O=C(N(C)c1ccccc1)COc1sc2c(n1)cccc2
XITQUSLLOSKDTB-UHFFFAOYSA-N,Clc1c(Oc2ccc([N+](=O)[O-])cc2)ccc(Cl)c1
XIURVHNZVLADCM-IUODEOHRSA-N,O=C(N[C@@H]1C(=O)N2C(=C(COC(=O)C)CS[C@H]12)C(=O)O)Cc1sccc1
XJCVRTZCHMZPBD-UHFFFAOYSA-N,O=[N+]([O-])c1cc(N)ccc1
XJGVXQDUIWGIRW-UHFFFAOYSA-N,Clc1cc2C(=Nc3c(Oc2cc1)cccc3)N1CCN(C)CC1
XJKSTNDFUHDPQJ-UHFFFAOYSA-N,c1(c2ccccc2)ccc(c2ccccc2)cc1
XKEFYDZQGKAQCN-UHFFFAOYSA-N,Clc1cc(Cl)cc(Cl)c1
XKFPYPQQHFEXRZ-UHFFFAOYSA-N,O=C(NNCc1ccccc1)c1noc(C)c1
XKJMBINCVNINCA-UHFFFAOYSA-N,Clc1c(Cl)ccc(NC(=O)N(OC)C)c1
XLOMZPUITCYLMJ-UHFFFAOYSA-N,S=C1NC(=O)C(C(CCC)C)(CC=C)C(=O)N1
XMTQQYYKAHVGBJ-UHFFFAOYSA-N,Clc1c(Cl)ccc(NC(=O)N(C)C)c1
XNLICIUVMPYHGG-UHFFFAOYSA-N,O=C(CCC)C
XQUXKZZNEFRCAW-UHFFFAOYSA-N,O=C(OC(C#N)c1cc(Oc2ccccc2)ccc1)C1C(C)(C)C1(C)C
XQXPVVBIMDBYFF-UHFFFAOYSA-N,O=C(O)Cc1ccc(O)cc1
XQZYPMVTSDWCCE-UHFFFAOYSA-N,N#Cc1c(C#N)cccc1
XRECTZIEBJDKEO-UHFFFAOYSA-N,Fc1c(N)[nH]c(=O)nc1
XRHGWAGWAHHFLF-UHFFFAOYSA-N,Clc1n(C(C)C)nc(OP(=S)(OCC)OCC)n1
XRTJYEIMLZALBD-UHFFFAOYSA-N,Nc1ccc(c2sc3c(n2)ccc(C)c3)cc1
XSKQKDTZQNFCCB-UHFFFAOYSA-N,O=[N+]([O-])c1c(CO)cc2OCOc2c1
XSQUKJJJFZCRTK-UHFFFAOYSA-N,O=C(N)N
XTRDKALNCIHHNI-UHFFFAOYSA-N,O=[N+]([O-])c1c(C)c([N+](=O)[O-])ccc1
XUCIJNAGGSZNQT-UHFFFAOYSA-N,O(C(C#N)c1ccccc1)C1C(O)C(O)C(O)C(COC2C(O)C(O)C(O)C(CO)O2)O1
XUFQPHANEAPEMJ-UHFFFAOYSA-N,S(=O)(=O)(N=C(N)CCSCc1nc(N=C(N)N)sc1)N
XUYPXLNMDZIRQH-UHFFFAOYSA-N,S(CCC(NC(=O)C)C(=O)O)C
XWKFPIODWVPXLX-UHFFFAOYSA-N,Cc1ncc(C)cc1
XYGUXAGVJDBSBP-UHFFFAOYSA-N,O=C(NCC(=O)N)COC(=O)c1ccccc1
XZTUSOXSLKTKJQ-UHFFFAOYSA-N,O=C1OCC(=C1)C1C2(C)C(O)(C3C(C4(C)C(CC(O)CC4)CC3)CC2)CC1
YAPQBXQYLJRXSA-UHFFFAOYSA-N,O=c1n(C)c2ncn(C)c2c(=O)[nH]1
YASYVMFAVPKPKE-UHFFFAOYSA-N,S(P(=O)(OC)NC(=O)C)C
YBPAYPRLUDCSEY-UHFFFAOYSA-N,O=C(N)Cc1ccc(O)cc1
YCLSOMLVSHPPFV-UHFFFAOYSA-N,S(SCCC(=O)O)CCC(=O)O
YCMLQMDWSXFTIF-UHFFFAOYSA-N,S(=O)(=O)(N)c1c(C)cccc1
YCSBALJAGZKWFF-UHFFFAOYSA-N,Nc1cc2c(cc3c(c2)cccc3)cc1
YEAICDDXRUOCKJ-UHFFFAOYSA-N,S(=O)(=O)(Nc1nccnc1)c1ccc(N)cc1
YFBPRJGDJKVWAH-UHFFFAOYSA-N,S(C)c1c(C)cc(OC(=O)NC)cc1C
YFGYUFNIOHWBOB-UHFFFAOYSA-N,O=C(Oc1c(C)c(C)nc(N(C)C)n1)N(C)C
YGLMVCVJLXREAK-UHFFFAOYSA-N,O=C(N(C)C)NC1C2C3C(C(C1)C2)CCC3
YGYNBBAUIYTWBF-UHFFFAOYSA-N,Cc1cc2c(cc(C)cc2)cc1
YIKYNHJUKRTCJL-UHFFFAOYSA-N,O=c1c(O)c(CC)occ1
YJDYCULVYZDESB-UHFFFAOYSA-N,O=C1C2(C)C(C3C(C4(C)C(CC3)CCCC4)CC2)CC1
YKGCCFHSXQHWIG-UHFFFAOYSA-N,O=c1cc2sc3c(nc2cc1)cccc3
YKJYKKNCCRKFSL-UHFFFAOYSA-N,O=C(OC1C(Cc2ccc(OC)cc2)NCC1O)C
YKYONYBAUNKHLG-UHFFFAOYSA-N,O=C(OCCC)C
YLQBMQCUIZJEEH-UHFFFAOYSA-N,o1cccc1
YMWUJEATGCHHMB-UHFFFAOYSA-N,ClCCl
YNARWAUTTJJADX-UHFFFAOYSA-N,S=c1n(C)c2c(n(CC)c3ncccc13)nccc2
YNAVUWVOSKDBBP-UHFFFAOYSA-N,O1CCNCC1
YNBADRVTZLEFNH-UHFFFAOYSA-N,O=C(OC)c1cnccc1
YNDXUCZADRHECN-JNQJZLCISA-N,F[C@]12[C@@H](O)C[C@]3(C)[C@]4(C(=O)CO)OC(C)(C)O[C@@H]4C[C@H]3[C@@H]1CCC1=CC(=O)C=C[C@]21C
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3
YNVOMSDITJMNET-UHFFFAOYSA-N,O=C(O)c1cscc1
YOJAHJGBFDPSDI-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(C(=O)OC)cc1
YOYAIZYFCNQIRF-UHFFFAOYSA-N,Clc1c(C#N)c(Cl)ccc1
YREQHYQNNWYQCJ-UHFFFAOYSA-N,O(CC(C)(C)c1ccc(OCC)cc1)Cc1cc(Oc2ccccc2)ccc1
YRHRIQCWCFGUEQ-UHFFFAOYSA-N,O=c1c2c(sc3c1cccc3)cccc2
YRHYCMZPEVDGFQ-UHFFFAOYSA-N,O=C(OC)CCCCCCCCC
YTBRNEUEFCNVHC-UHFFFAOYSA-N,Clc1ccc(c2ccc(Cl)cc2)cc1
YUWFEBAXEOLKSG-UHFFFAOYSA-N,Cc1c(C)c(C)c(C)c(C)c1C
YVWZWRFAFZRJGU-UHFFFAOYSA-N,O=C(COC(=O)c1ccccc1)N1CCC(O)CC1
YWBVHLJPRPCRSD-UHFFFAOYSA-N,FC(F)(F)c1cc(c2c(=O)c(c3ccccc3)cn(C)c2)ccc1
YZMCKZRAOLZXAZ-UHFFFAOYSA-N,S(=O)(=O)(Nc1nc(C)nc(C)c1)c1ccc(N)cc1
YZVWKHVRBDQPMQ-UHFFFAOYSA-N,Nc1c2c3c4c(cc2)cccc4ccc3cc1
ZAFYATHCZYHLPB-UHFFFAOYSA-N,O=C(N(C)C)Cc1c(c2ccc(C)cc2)nc2n1cc(C)cc2
ZCINFQNVNLHJOV-UHFFFAOYSA-N,O=[N+]([O-])C1=C(OCC)C(=O)N(C(C)C)C1
ZDPHROOEEOARMN-UHFFFAOYSA-N,O=C(O)CCCCCCCCCC
ZDXPYRJPNDTMRX-VKHMYHEASA-N,O=C(O)[C@@H](N)CCC(=O)N
ZEKZLJVOYLTDKK-UHFFFAOYSA-N,Fc1c(N2CC(C)NCC2)c(F)cc2c(=O)c(C(=O)O)cn(CC)c12
ZGEGCLOFRBLKSE-UHFFFAOYSA-N,C(=C)CCCCC
ZGRYQDHDZGJMNF-UHFFFAOYSA-N,S(=O)(=O)(N)c1sc2c(S(=O)(=O)CC(O)C2)c1
ZIEWAMOXCOLNSJ-UHFFFAOYSA-N,ClC(Cl)C(=O)NC1=C(Cl)C(=O)c2c(C1=O)cccc2
ZISSAWUMDACLOM-UHFFFAOYSA-N,C(C(C)C)(C)(C)C
ZJJXGWJIGJFDTL-UHFFFAOYSA-N,S(=O)(=O)(NC(=O)NC1CCCCC1)c1ccc(CCNC(=O)c2ncc(C)nc2)cc1
ZJYJZEAJZXVAMF-UHFFFAOYSA-N,O=[N+]([O-])c1cc2c(cc1)cccc2
ZLAQATDNGLKIEV-UHFFFAOYSA-N,Sc1nc(O)c(C)cn1
ZMANZCXQSJIPKH-UHFFFAOYSA-N,N(CC)(CC)CC
ZMISODWVFHHWNR-UHFFFAOYSA-N,OC(c1ccccc1)(c1ccccc1)C1CCNCC1
ZNNLBTZKUZBEKO-UHFFFAOYSA-N,Clc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)c(OC)cc1
ZNOLGFHPUIJIMJ-UHFFFAOYSA-N,S=P(OC)(OC)Oc1cc(C)c([N+](=O)[O-])cc1
ZNSSPLQZSUWFJT-UHFFFAOYSA-N,O=C(OCCCCC)c1ccc(O)cc1
ZQUPQXINXTWCQR-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)cc(Cl)c1c1cc(Cl)c(Cl)cc1
ZRKWMRDKSOPRRS-UHFFFAOYSA-N,O=NN(C(=O)N)C
ZRSNZINYAWTAHE-UHFFFAOYSA-N,O=Cc1ccc(OC)cc1
ZRVUJXDFFKFLMG-UHFFFAOYSA-N,O=C(Nc1sc(C)cn1)C1=C(c2c(S(=O)(=O)N1C)cccc2)O
ZSDSQXJSNMTJDA-UHFFFAOYSA-N,FC(F)(F)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1
ZTMKADLOSYKWCA-UHFFFAOYSA-N,O=c1n(c(=O)c2c([nH]1)CCC2)C1CCCCC1
ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,O=CCCC
ZWEHNKRNPOVVGH-UHFFFAOYSA-N,O=C(CC)C
ZWUAUTPCFIIFAS-UHFFFAOYSA-N,O=C(N(C(C)C)C(C)C)COC(=O)c1ccccc1
ZXAGXLDEMUNQSH-UHFFFAOYSA-N,C(C)c1cc2c(cc3c(c2)cccc3)cc1
ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,OCC(C)C
ZXFXBSWRVIQKOD-UHFFFAOYSA-N,ClC1(Cl)C2(Cl)C(=C(Cl)C1(Cl)C1C2C(Cl)C2OC12)Cl
ZXQYGBMAQZUVMI-UHFFFAOYSA-N,ClC(=CC1C(C)(C)C1C(=O)OC(C#N)c1cc(Oc2ccccc2)ccc1)C(F)(F)F
ZXVONLUNISGICL-UHFFFAOYSA-N,O=[N+]([O-])c1c(O)c(C)cc([N+](=O)[O-])c1
ZYJPUMXJBDHSIF-NSHDSACASA-N,O=C(OC(C)(C)C)N[C@H](C(=O)O)Cc1ccccc1
ZZLCFHIKESPLTH-UHFFFAOYSA-N,Cc1ccc(c2ccccc2)cc1
ZZORFUFYDOWNEF-UHFFFAOYSA-N,S(=O)(=O)(Nc1nc(OC)nc(OC)c1)c1ccc(N)cc1
ZZUFCTLCJUWOSV-UHFFFAOYSA-N,Clc1c(S(=O)(=O)N)cc(C(=O)O)c(NCc2occc2)c1
