StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std,PM6_Volume,PM6_E0_gas,PM6_E0_solv,PM6_DeltaE0_sol,PM6_G_gas,PM6_G_solv,PM6_DeltaG_sol,PM6_gas_dip,PM6_solv_dip,PM6_HOMO,PM6_LUMO,PM6_LsoluHsolv,PM6_LsolvHsolu,PM6_SASA,PM6_O_charges,PM6_C_charges,PM6_Most_neg,PM6_Most_pos,PM6_Het_charges
BRBKOPJOKNSWSG-UHFFFAOYSA-N,c1cc(ccc1N)S(=O)(=O)N=C(N)N,Train,-1.98497,214.2416,191.5,162.746,-1040.386797,-1040.41499,-0.0281929,-1040.244212,-1040.273424,-0.029212,-1023.052858,-1023.070147,-0.0172896,-1022.88647,-1022.905259,-0.018789,5.2169,10.497,-0.22325,-0.02797,0.2913,0.24817,398.3703003,-2.00966,-0.55127,-1.01556,2.31448,-3.16506,24,20724,26221.5,29962.5,0.615096773,0.857242336,0.98171253,3,-47.34894109,-186.1104164,138.7614753,8975,-0.020161775,0.066116893,201.826,-7.73E-02,-0.107904601,-0.030609418,0.047464,0.014445,-0.033019,6.0138,10.4545,-0.33241,-0.00519,0.31408,0.35733,405.6265259,-2.076724,-0.315426,-1.058827,2.606733,-2.061102
BRLQWZUYTZBJKN-UHFFFAOYSA-N,C(C1CO1)Cl,Test,-0.15,92.5249,-57,70.116,-652.7116139,-652.7180141,-0.006400146,-652.663512,-652.669972,-0.00646,-643.5108942,-643.5147155,-0.003821258,-643.449241,-643.45278,-0.003539,0.6798,0.7987,-0.29291,-0.01008,0.30919,0.31783,240.6867828,-0.57705,-0.58585,-0.57705,0.27651,-0.68302,10,12223,15092.5,16066,0.73218965,0.886948868,0.996474002,3,64.54418143,-54.26727128,118.8114527,3970,0.029927318,0.00491415,95.916,-3.85E-02,-4.45E-02,-0.006005152,0.001653,-0.004587,-0.00624,0.5581,0.6666,-0.38849,0.01051,0.32978,0.41341,241.8283691,-0.447149,-0.277007,-0.447149,0.187691,-0.603816
BRPOVUNVTUCYNN-UHFFFAOYSA-N,Fc1c(N2C(CC)C(N)C2)cc2n(C3CC3)cc(C(=O)O)c(=O)c2c1,Train,-3.912,345.3727,236.5,253.896,-1187.744856,-1187.772717,-0.0278611,-1187.433781,-1187.462357,-0.028576,-1165.682458,-1165.698787,-0.01632927,-1165.308303,-1165.323129,-0.014826,12.1357,16.6448,-0.23129,-0.07119,0.24808,0.25621,566.1650391,-2.13156,-1.42769,-0.92846,0.80668,-4.25206,45,25014,33619.5,53928,0.477905476,0.671866045,0.689218773,4,306.0486534,-350.9456763,656.9943296,15213,0.043186375,0.01412662,327.568,-0.181441821,-0.211162548,-0.029720727,0.099154,0.067391,-0.031763,12.5552,19.3283,-0.33439,-0.03659,0.28268,0.35931,568.1159058,-1.863242,-0.729258,-0.65725,0.762485,-3.047332
BRUZQRBVNRKLJG-UHFFFAOYSA-N,CC(C)COC(=O)N,Train,-0.3,117.1474,67,111.106,-402.4038993,-402.4135147,-0.009615339,-402.273944,-402.284306,-0.010362,-394.871921,-394.8739282,-0.002007176,-394.711674,-394.714299,-0.002625,2.2745,3.1049,-0.28312,-0.00347,0.3158,0.30804,311.8646545,-1.29354,-0.88054,-0.88546,0.92064,-2.179,19,14418.5,20126.5,23259,0.59621112,0.677854648,0.890770165,3,-13.17101929,-101.1902607,88.01924138,1952,-0.051641987,0.017701996,141.302,-0.177020308,-0.187606663,-0.010586356,-0.065585,-0.076819,-0.011234,2.2585,3.0968,-0.3928,0.032,0.35127,0.41772,310.2206116,-1.099142,-0.325031,-0.627101,0.716897,-1.643843
BTANRVKWQNVYAZ-UHFFFAOYSA-N,CCC(C)O,Train,0.43,74.1224,-115,77.22,-233.679633,-233.6852837,-0.005650688,-233.572796,-233.578736,-0.00594,-229.2922743,-229.294904,-0.0026297,-229.158219,-229.161066,-0.002847,1.8561,2.3986,-0.27438,0.00175,0.32102,0.2993,255.5167847,-0.81342,-1.83202,-0.81342,0.50859,-0.81342,15,11965.5,16570.5,18472,0.769084688,0.859040088,0.875826515,2,-11.60726968,-63.1998956,51.59262592,1755,0.029397508,0.01299582,132.663,-0.110485823,-0.118828737,-0.008342914,-0.019793,-0.028118,-0.008325,2.0974,2.5254,-0.37768,0.10739,0.42666,0.4026,256.7922668,-0.619863,-1.100737,-0.619863,0.326238,-0.619863
BTJIUGUIPKRLHP-UHFFFAOYSA-N,c1cc(ccc1[N+](=O)[O-])O,Train,-0.74,139.1104,112.5,76.706,-511.9934732,-512.0070224,-0.01354922,-511.919517,-511.933434,-0.013917,-502.4327651,-502.4389353,-0.006170144,-502.343485,-502.351592,-0.008107,5.6136,7.6814,-0.2679,-0.10072,0.21855,0.29282,295.6150818,-1.55085,-0.57995,-0.69591,0.53354,-1.05498,15,11271.5,15777,25741,0.412322275,0.556962025,0.742662664,3,35.60937694,-153.957374,189.5667509,3122,-0.049313701,0.014225583,114.605,-4.43E-02,-5.74E-02,-0.013129772,0.021675,0.007363,-0.014312,5.6949,7.8572,-0.37214,-0.04894,0.27033,0.39706,296.326355,-1.514926,-0.4807,-0.533125,0.881089,-0.633837
BUNFNRVLMKHKIT-UHFFFAOYSA-N,CC(=O)Nc1ccccc1[N+](=O)[O-],Test,-1.91,180.1628,92,119.881,-644.7962899,-644.8075509,-0.011260992,-644.677645,-644.68777,-0.010125,-632.7394445,-632.7395716,-0.000127086,-632.595683,-632.594915,0.000768,1.6008,2.0735,-0.25763,-0.11625,0.20302,0.28255,358.5602417,-1.50582,-0.73504,-0.77065,0.701,-1.63447,21,15381,18224,32143,0.455507638,0.522190784,0.906696387,4,35.73142965,-143.2207404,178.95217,3355,0.028465485,0.006388869,161.016,-5.76E-02,-7.00E-02,-0.01243514,0.049932,0.035865,-0.014067,2.1221,2.6572,-0.35316,-0.05353,0.26574,0.37808,360.8951721,-1.633357,-0.455592,-0.62808,0.887261,-1.259209
BWXSXZAIQQSFPW-UHFFFAOYSA-N,CCC1(CC)c2ccc(cc2C(=O)O1)[N+](=O)[O-],Test,-3.656,235.239,103.5,186.169,-820.7159274,-820.7318364,-0.015908988,-820.5218,-820.538272,-0.016472,-805.4404243,-805.4439476,-0.003523238,-805.201015,-805.205286,-0.004271,6.8091,9.364,-0.29667,-0.11767,0.2016,0.32159,431.7964783,-1.96826,-1.90272,-0.69934,0.81689,-1.46447,30,24973.5,29553,32136.5,0.773116245,0.830478744,0.99609383,3,121.4852383,-225.1829034,346.6681417,9125,0.037991029,0.013473183,239.64,-0.123026799,-0.140349424,-0.017322625,0.051589,0.032812,-0.018777,6.6947,9.0844,-0.404,-0.06723,0.25204,0.42892,429.2683105,-2.009195,-1.051056,-0.520747,0.864628,-1.144567
BYEVBITUADOIGY-UHFFFAOYSA-N,CCCCCCCCC(=O)OCC,Train,-3.8,186.2936,-44,156.728,-582.9224711,-582.9289556,-0.006484484,-582.650894,-582.658498,-0.007604,-572.028749,-572.0262919,0.002457134,-571.690272,-571.688338,0.001934,1.9971,2.7471,-0.27594,-0.00616,0.31311,0.30086,476.4190369,-1.22588,-4.04832,-0.7183,0.83343,-1.22588,35,19584,33267.5,37042,0.436744043,0.602469169,0.706185567,6,-54.69551651,-91.70551118,37.00999466,1747,-0.050409004,0.014599743,292.663,-0.222131792,-0.230319755,-0.008187963,0.019224,0.010302,-0.008922,1.6442,2.4062,-0.39139,0.03203,0.3513,0.41631,481.0870361,-1.073575,-2.197573,-0.589353,0.677127,-1.073575
BZKPWHYZMXOIDC-UHFFFAOYSA-N,CC(=O)Nc1nnc(s1)S(=O)(=O)N,Train,-2.43058,222.2364,258.25,139.851,-1397.029095,-1397.053828,-0.02473302,-1396.947178,-1396.972678,-0.0255,-1375.528827,-1375.555472,-0.02664578,-1375.426339,-1375.452014,-0.025675,5.5242,7.649,-0.27589,-0.0775,0.24177,0.30081,381.27771,-2.54125,-0.15699,-1.12147,2.29648,-2.06512,19,14638,24620.5,30216.5,0.490421456,0.575562874,0.830163754,4,53.64460993,-274.1520507,327.7966606,4751,-0.049317125,0.013996863,142.16,-0.109270108,-0.143719693,-0.034449585,-0.038337,-0.073691,-0.035354,8.6894,13.1285,-0.36805,-0.05071,0.26856,0.39297,380.8728027,-2.450865,-0.504313,-0.992741,2.607872,-1.084557
BZLVMXJERCGZMT-UHFFFAOYSA-N,CC(C)(C)OC,Train,-0.24,88.1492,-109,75.591,-272.9856527,-272.9892982,-0.003645467,-272.852799,-272.856802,-0.004003,-267.8745111,-267.8737012,0.000809927,-267.709489,-267.707096,0.002393,1.3742,1.9529,-0.25588,0.00467,0.32394,0.2808,275.2158203,-0.63118,-2.1858,-0.70679,0.24718,-0.63118,18,15888.5,17299,18225.5,0.737565404,0.859872611,0.970766141,3,-28.93391757,-49.12810371,20.19418614,1166,-0.04213388,0.012776869,145.408,-0.111008885,-0.11628091,-0.005272025,0.003251,-0.003072,-0.006323,1.7135,2.2376,-0.35594,0.08948,0.40875,0.38086,275.9024963,-0.539393,-1.412373,-0.588827,0.497441,-0.539393
CAQHPYSDQFDJAL-UHFFFAOYSA-N,c1ccc2c(c1)C=CC(=O)C2=NO,Test,-2.937,173.1708,109.5,124.613,-590.4286321,-590.443024,-0.014391854,-590.313306,-590.327678,-0.014372,-579.452767,-579.456019,-0.003252004,-579.315528,-579.31873,-0.003202,4.5253,6.7021,-0.24659,-0.10886,0.21041,0.27151,346.1882019,-1.16982,-0.86283,-0.60229,0.54139,-1.25269,20,15082,17415,32081,0.379912664,0.431372549,0.876350314,3,21.49671332,-168.506743,190.0034563,4163,0.034278329,0.008281689,157.315,2.10E-02,9.88E-03,-0.011144819,0.124495,0.112671,-0.011824,4.1822,6.1065,-0.35154,-0.04957,0.2697,0.37646,348.7623291,-0.856059,-0.484512,-0.516019,0.601699,-0.906023
CDAWCLOXVUBKRW-UHFFFAOYSA-N,c1ccc(c(c1)N)O,Train,-0.72,109.1274,174,84.172,-362.8378644,-362.8456261,-0.007761761,-362.747934,-362.754489,-0.006555,-356.051308,-356.0542967,-0.00298868,-355.941655,-355.94495,-0.003295,2.712,3.6683,-0.22494,-0.01818,0.30109,0.24986,276.9963989,-0.73825,-0.69883,-0.95485,0.52868,-1.6931,15,12826,13906,22485.5,0.564971751,0.588235294,0.960227273,4,17.42663784,-91.17403576,108.6006736,2663,-0.03423734,0.01202752,141.413,-3.24E-02,-3.90E-02,-0.006642017,0.047546,0.040593,-0.006953,2.5568,3.3604,-0.32832,0.0009,0.32017,0.35324,279.2134094,-0.495,-0.478813,-0.520592,0.359228,-1.015592
CDOZDBSBBXSXLB-UHFFFAOYSA-N,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc12,Train,-2.145,312.472,58.75,242.747,-1246.176672,-1246.183996,-0.00732454,-1245.831284,-1245.838842,-0.007558,-1225.356424,-1225.355091,0.00133362,-1224.939473,-1224.938953,0.00052,1.5289,2.4948,-0.19544,-0.02465,0.29462,0.22036,544.8123169,0,-5.11091,-0.71222,0.3214,-0.71999,46,32867,37648,43096.5,0.640593407,0.722951646,0.903352362,7,-14.70638152,-102.8089873,88.10260574,3341,-0.025130918,0.003214359,374.783,5.84E-02,4.71E-02,-0.011275207,0.366493,0.355234,-0.011259,3.0735,4.2654,-0.27839,-0.00479,0.31448,0.30331,548.2424316,0,-2.986262,-0.541505,0.260826,-0.749661
CDVNZMKTJIBBBV-UHFFFAOYSA-N,Cc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)O,Train,-2.6,226.1452,205.5,133.202,-869.1495172,-869.1705909,-0.021073698,-869.044703,-869.066747,-0.022044,-852.9361776,-852.9487734,-0.012595748,-852.807841,-852.820018,-0.012177,2.5067,3.8954,-0.31506,-0.13944,0.17983,0.33998,386.506012,-2.83597,-0.15331,-0.71892,0.82593,-1.82414,22,19690.5,19975.5,33518.5,0.556790413,0.611074251,0.922258734,4,220.3295173,-158.2296417,378.5591591,7837,0.048304091,0.024161271,163.861,-0.113644016,-0.137387927,-0.023743911,-0.020891,-0.04548,-0.024589,2.427,4.254,-0.42579,-0.08905,0.23022,0.45071,386.7547913,-2.980356,-0.204489,-0.5776,0.886689,-1.211665
CERQOIWHTDAKMF-UHFFFAOYSA-N,C=C(C)C(=O)O,Test,0.01,86.0902,16,67.803,-306.484862,-306.497783,-0.012920996,-306.419902,-306.432942,-0.01304,-300.7372028,-300.7425809,-0.005378139,-300.65759,-300.66155,-0.00396,4.9768,6.3215,-0.28729,-0.06454,0.25473,0.31221,245.2653961,-1.36445,-0.43969,-0.74049,0.8036,-1.36445,12,12073.5,12113.5,18938,0.6375,0.662337662,0.970242307,2,40.61307408,-148.6038227,189.2168967,4456,0.042463397,0.015954294,88.523,-0.121570334,-0.133924708,-0.012354374,-0.066808,-0.079514,-0.012706,5.0353,6.2368,-0.40501,-0.01478,0.30449,0.42993,247.088974,-1.084632,-0.163945,-0.54508,0.65519,-1.084632
CFBYEGUGFPZCNF-UHFFFAOYSA-N,COc1ccccc1[N+](=O)[O-],Test,-1.96,153.1372,9.75,100.79,-551.286842,-551.2992674,-0.012425321,-551.186627,-551.1989,-0.012273,-541.002507,-541.0065164,-0.004009452,-540.881457,-540.884586,-0.003129,5.9482,8.207,-0.25536,-0.09228,0.22699,0.28028,325.3274231,-1.34221,-0.92778,-0.51752,0.49581,-0.8464,18,16018.5,16450.5,27786.5,0.503325658,0.542362277,0.961672487,2,20.55652246,-196.3871334,216.9436558,5738,0.037808236,0.010042611,136.412,-3.09E-02,-4.50E-02,-0.014141494,0.059043,0.043396,-0.015647,6.6425,8.9858,-0.35648,-0.04181,0.27746,0.3814,322.8177185,-1.407277,-0.709429,-0.548346,0.902262,-0.505015
CHMBIJAOCISYEW-UHFFFAOYSA-N,CC(=O)Nc1ccc(cc1)N,Train,-0.98,150.1798,165,107.155,-495.6400671,-495.6561784,-0.01611125,-495.505066,-495.521914,-0.016848,-486.3502023,-486.3558745,-0.005672254,-486.187804,-486.193352,-0.005548,3.8601,5.6012,-0.19925,-0.01595,0.30332,0.22417,350.076355,-0.70238,-0.9008,-0.87824,0.67968,-2.1983,21,12185,21145,30829.5,0.397683398,0.618415529,0.624487185,3,9.985973358,-194.368634,204.3546073,4843,0.041591389,0.016761611,176.111,-4.59E-02,-6.20E-02,-0.016042176,0.074355,0.058944,-0.015411,3.6567,5.2613,-0.29682,0.00683,0.3261,0.32174,350.2582397,-0.633525,-0.498389,-0.633525,0.668969,-1.617677
CHVJITGCYZJHLR-UHFFFAOYSA-N,C1=CC=CCC=C1,Train,-2.15,92.1402,-80,90.2,-271.5219639,-271.5249247,-0.002960742,-271.422945,-271.426029,-0.003084,-266.3995532,-266.396713,0.002840147,-266.278479,-266.275703,0.002776,0.3241,0.4769,-0.22385,-0.04441,0.27486,0.24877,269.8972168,0,-1.99712,-0.54684,0.26255,0,15,13841,14014,21104,0.670588235,0.689399819,0.988235294,5,-16.10035918,-29.98783997,13.88748079,715,-0.027189874,0.004436592,133.674,5.99E-02,5.77E-02,-0.002289296,0.150844,0.148166,-0.002678,0.3681,0.5586,-0.32657,0.01042,0.32969,0.35149,271.7333374,0,-1.187945,-0.291601,0.162191,0
CIWBSHSKHKDKBQ-JLAZNSOCSA-N,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,Train,0.239374,176.1256,192,110.782,-684.789024,-684.8103071,-0.021283088,-684.677259,-684.699471,-0.022212,-672.0981445,-672.1152127,-0.017068276,-671.963679,-671.981622,-0.017943,4.8982,7.1391,-0.24291,-0.04027,0.279,0.26783,339.4249268,-4.20438,1.09037,-0.79954,0.7545,-4.20438,20,16379.5,22286.5,27336.5,0.608846132,0.802115133,0.806741156,5,66.64781905,-203.780506,270.4283251,4849,0.050876034,0.021196485,125.453,-0.367542129,-0.38572299,-0.018180861,-0.276612,-0.296115,-0.019503,4.1082,7.0986,-0.3542,-0.03271,0.28656,0.37912,343.0941162,-2.89533,0.7978,-0.561334,0.645508,-2.89533
CIWBSHSKHKDKBQ-UHFFFAOYSA-N,C(C(C1C(=C(C(=O)O1)O)O)O)O,Train,-0.805,176.1256,169.5,107.468,-684.7876355,-684.8078427,-0.020207249,-684.676121,-684.697557,-0.021436,-672.0954903,-672.1140961,-0.018605773,-671.961298,-671.98018,-0.018882,1.8409,2.525,-0.24637,-0.04516,0.27411,0.27129,339.2073364,-4.18997,1.09366,-0.79882,0.752,-4.18997,20,15679,21035.5,28197.5,0.551211192,0.735930719,0.916189027,6,66.06922821,-169.1140756,235.1833038,2592,0.045616519,0.021197646,151.65,-0.369134135,-0.384825716,-0.01569158,-0.277524,-0.29509,-0.017566,3.8924,6.5559,-0.35817,-0.03683,0.28244,0.38309,341.3120728,-2.873226,0.772691,-0.557776,0.637153,-2.873226
CJHXCRMKMMBYJQ-UHFFFAOYSA-N,CCCCc1c(C)nc(nc1O)N(C)C,Train,-2.24,209.2906,102,170.302,-670.1378312,-670.1483815,-0.0105503,-669.886989,-669.897746,-0.010757,-657.6203307,-657.6300196,-0.009688935,-657.314806,-657.32283,-0.008024,2.1056,2.952,-0.20745,-0.01915,0.30012,0.23237,453.3644409,-0.70984,-2.54289,-0.71971,0.6041,-2.35322,34,22751.5,28542.5,36678,0.569291036,0.709792801,0.93649841,3,-24.42354536,-149.2731688,124.8496234,3669,0.031618921,0.014162933,290.95,-6.32E-02,-7.49E-02,-0.011751723,0.157044,0.144721,-0.012323,1.5629,1.7615,-0.3155,0.00472,0.32399,0.34042,467.1453247,-0.453022,-1.267173,-0.647754,0.517685,-1.925551
CKRZKMFTZCFYGB-UHFFFAOYSA-N,c1ccc(cc1)NO,Train,-0.74,109.1274,83.5,87.961,-362.7793732,-362.7876876,-0.00831448,-362.689227,-362.697681,-0.008454,-356.0163613,-356.0181244,-0.001763124,-355.907327,-355.909181,-0.001854,0.9737,1.1969,-0.22038,-0.01509,0.30418,0.2453,281.6398926,-0.63471,-1.18445,-0.63471,0.52231,-1.01118,15,12023.5,15774,23321,0.452596981,0.55485014,0.869772606,6,5.076924054,-83.08412693,88.16105098,1686,-0.031814368,0.007576901,109.144,1.49E-02,8.69E-03,-0.006221035,0.095045,0.087947,-0.007098,0.4883,0.8398,-0.33059,0.00558,0.32485,0.35551,281.5303345,-0.436523,-0.74874,-0.436523,0.330751,-0.645601
CMSMOCZEIVJLDB-UHFFFAOYSA-N,C1CNP(=O)(N(CCCl)CCCl)OC1,Train,-0.815,261.0875,51.25,183.918,-1797.557832,-1797.575483,-0.01765058,-1797.368174,-1797.386166,-0.017992,-1771.771302,-1771.785577,-0.0142749,-1771.54138,-1771.555073,-0.013693,5.3121,7.0076,-0.26031,-0.01765,0.30162,0.28523,443.2096558,-2.02569,-2.3484,-1.14783,2.51366,-1.71245,29,23164.5,29064,34988.5,0.553610315,0.743061767,0.973153638,3,141.5125035,-201.5178155,343.030319,9067,0.037832835,0.011210742,242.156,-0.284560285,-0.304074402,-0.019514117,-0.117154,-0.138038,-0.020884,4.7435,6.6404,-0.35667,0.00814,0.32741,0.38159,430.9073181,-1.55781,-1.050824,-0.922115,1.721373,-1.527106
CMVQZRLQEOAYSW-UHFFFAOYSA-N,c1cc(c(c(c1)[N+](=O)[O-])Cl)Cl,Train,-3.48,192.0012,61.5,117.963,-1355.939848,-1355.948659,-0.00881119,-1355.892517,-1355.90129,-0.008773,-1336.574392,-1336.578901,-0.0045092,-1336.513699,-1336.518277,-0.004578,4.5623,6.1528,-0.28175,-0.1112,0.20807,0.30667,324.2919312,-0.76214,-0.701,-0.38671,0.50422,-0.14101,14,15818,17784.5,27726.5,0.511737089,0.543300114,0.906413419,5,57.28037399,-117.6845379,174.9649119,4173,0.040795501,0.012906718,85.605,1.33E-02,3.73E-03,-0.009560769,0.057052,0.046861,-0.010191,5.074,6.7749,-0.37226,-0.06412,0.25515,0.39718,320.2713318,-0.980643,-0.424035,-0.495267,0.863927,-0.141936
COLNVLDHVKWLRT-UHFFFAOYSA-N,O=C(O)C(N)Cc1ccccc1,Train,-0.74473,165.1914,266.5,116.732,-554.8091025,-554.8240287,-0.014926197,-554.658454,-554.673367,-0.014913,-544.4369368,-544.4472754,-0.010338557,-544.255026,-544.263698,-0.008672,3.8123,4.5331,-0.26056,-0.03703,0.28224,0.28548,356.9197998,-1.36102,-1.14205,-0.91766,0.80849,-2.27868,23,17261,25283,26662.5,0.607670972,0.635184639,0.945337498,3,71.053484,-146.233482,217.286966,6435,0.033766428,0.011815726,169.827,-0.107178508,-0.120906096,-0.013727588,0.027226,0.012354,-0.014872,3.5791,4.3932,-0.36351,-0.00857,0.3107,0.38843,358.3576965,-1.068963,-0.588264,-0.534924,0.598445,-1.588397
CPNGPNLZQNNVQM-UHFFFAOYSA-N,c1cnc2c(cncn2)n1,Train,0.02,132.1244,139.5,92.514,-450.0531161,-450.0647646,-0.011648494,-449.983976,-449.995454,-0.011478,-441.6684281,-441.6868896,-0.018461473,-441.586193,-441.604153,-0.01796,2.7238,3.8667,-0.26552,-0.11373,0.20554,0.29044,281.3888855,0,0.79968,-0.49531,0.35044,-1.8049,14,11139,14897,23847.5,0.432835821,0.571428571,0.761966804,5,21.85558932,-121.8618463,143.7174356,3958,0.035423448,0.011629853,107.384,0.151952913,0.137130285,-0.014822628,0.213951,0.198798,-0.015153,2.7753,3.8495,-0.36779,-0.06402,0.25525,0.39271,284.6375427,0,0.448617,-0.397871,0.247919,-1.276576
CQRYARSYNCAZFO-UHFFFAOYSA-N,c1ccc(c(c1)CO)O,Train,-0.29,124.139,84.25,106.736,-422.0145019,-422.0247383,-0.010236364,-421.908159,-421.918629,-0.01047,-414.1438568,-414.1503604,-0.00650356,-414.016955,-414.023723,-0.006768,3.0048,3.954,-0.22516,-0.02779,0.29148,0.25008,297.1837769,-1.55718,-0.98037,-0.80858,0.53283,-1.55718,17,13272,16829,24999.5,0.526836677,0.663589211,0.992277984,3,11.76850462,-127.5122634,139.2807681,3708,-0.034388421,0.010390552,139.893,-0.114635473,-0.121929496,-0.007294024,-0.021895,-0.030163,-0.008268,2.3707,3.343,-0.33156,-0.00141,0.31786,0.35648,295.7678528,-1.102667,-0.559784,-0.570321,0.37005,-1.102667
CULUWZNBISUWAS-UHFFFAOYSA-N,c1ccc(cc1)CNC(=O)Cn1ccnc1[N+](=O)[O-],Train,-2.81,260.2518,190.5,199.805,-909.1206266,-909.142259,-0.021632402,-908.928374,-908.953118,-0.024744,-892.138568,-892.1477989,-0.009230903,-891.904388,-891.913853,-0.009465,2.4667,10.9473,-0.25851,-0.11814,0.20113,0.28343,472.7465515,-1.50857,-0.84437,-0.68469,0.68034,-2.50743,31,18450,30160,42753.5,0.433718124,0.576388807,0.717251207,3,44.08857719,-324.9455465,369.0341237,7650,0.048239755,0.021772704,264.243,3.14E-02,1.24E-02,-0.019062127,0.205347,0.185366,-0.019981,2.6395,4.6552,-0.35778,-0.05642,0.26285,0.3827,468.5592346,-1.587765,-1.005807,-0.606209,0.900042,-1.305596
CVQODEWAPZVVBU-UHFFFAOYSA-N,Cc1cc(C)cc(c1)OC(=O)NC,Train,-2.58,179.2182,99,138.325,-594.1424286,-594.1544611,-0.012032436,-593.971336,-593.983889,-0.012553,-583.0487264,-583.0491787,-0.000452285,-582.834389,-582.835454,-0.001065,2.5925,3.4714,-0.23932,-0.01245,0.30682,0.26424,414.4380188,-1.27589,-1.50809,-0.70908,0.93095,-1.95299,26,21173.5,24976.5,32396.5,0.551959824,0.737016031,0.746497651,5,-68.26858769,-175.203063,106.9344753,2881,0.034674015,0.013509456,207.887,-0.126472726,-0.138051123,-0.011578398,0.024361,0.011084,-0.013277,2.685,3.5707,-0.3342,0.01324,0.33251,0.35912,409.736969,-1.065817,-0.991918,-0.600758,0.710088,-1.484811
CWJSHJJYOPWUGX-UHFFFAOYSA-N,CC(C)OC(=O)Nc1cccc(c1)Cl,Train,-3.38497,213.6633,39,158.523,-1053.746599,-1053.755867,-0.00926778,-1053.581606,-1053.591641,-0.010035,-1037.056606,-1037.057622,-0.00101606,-1036.853419,-1036.855051,-0.001632,4.3797,6.0035,-0.23621,-0.02698,0.29229,0.26113,431.9839172,-1.26881,-1.33788,-0.70838,0.94397,-1.92924,26,17384,26642,36533.5,0.514484462,0.62179778,0.781815326,5,3.86312344,-151.3265432,155.1896667,4599,-0.032904228,0.012091988,202.652,-0.147378297,-0.157068033,-0.009689736,-0.001827,-0.013806,-0.011979,4.4717,6.0429,-0.33689,-0.00892,0.31035,0.36181,431.3042908,-1.112182,-0.57113,-0.606606,0.739409,-1.699595
CYFLXLSBHQBMFT-UHFFFAOYSA-N,Cc1c(C)oc(n1)NS(=O)(=O)c1ccc(cc1)N,Test,-2.44,267.302,185,176.697,-1215.079283,-1215.101452,-0.02216892,-1214.888084,-1214.910674,-0.02259,-1194.565053,-1194.589827,-0.02477382,-1194.333112,-1194.358106,-0.024994,8.0472,11.0449,-0.22371,-0.04535,0.27392,0.24863,482.2610779,-2.39772,-1.61154,-0.96625,2.30599,-2.35981,31,26120,32408,34815.5,0.65247668,0.771548417,0.939557946,6,-33.05884767,-315.6601915,282.6013438,4986,-0.055842637,0.019179557,261.262,-0.117891503,-0.147474437,-0.029582935,0.048788,0.01828,-0.030508,9.1818,13.2547,-0.31645,-0.0175,0.30177,0.34137,471.8112488,-2.307932,-1.224025,-0.975527,2.629001,-1.454833
CZGCEKJOLUNIFY-UHFFFAOYSA-N,c1cc(ccc1Cl)[N+](=O)[O-],Train,-2.92,157.5561,83.41665,111.158,-896.3641483,-896.3723442,-0.008195887,-896.304735,-896.313239,-0.008504,-882.5920912,-882.594281,-0.002189772,-882.519259,-882.521055,-0.001796,3.4033,4.4842,-0.28757,-0.11452,0.20475,0.31249,305.4895935,-0.8155,-0.84129,-0.40775,0.50079,-0.29059,14,11249,17069,26422,0.400900887,0.556962025,0.702702662,8,32.52415029,-110.701659,143.2258093,2651,-0.041758453,0.011466399,124.608,1.55E-02,7.07E-03,-0.008408474,0.069702,0.06023,-0.009472,3.6904,4.8415,-0.38491,-0.06175,0.25752,0.40983,305.4291687,-1.016534,-0.539541,-0.508267,0.858747,-0.222903
CZMRCDWAGMRECN-UGDNZRGBSA-N,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@]1(CO)[C@H]([C@@H]([C@@H](CO)O1)O)O)O)O)O)O,Train,0.79,342.2992,186,229.073,-1297.94904,-1297.979438,-0.03039745,-1297.630064,-1297.661743,-0.031679,-1273.966076,-1274.002721,-0.03664535,-1273.587226,-1273.623535,-0.036309,4.2299,6.0748,-0.26668,-0.02221,0.29706,0.2916,493.2972412,-8.24099,0.65766,-0.81677,0.52775,-8.24099,45,27270,35228.5,37325,0.694583487,0.714285714,0.982271898,8,67.32635474,-294.9191294,362.2454842,7299,0.044757927,0.022027391,322.713,-0.790381256,-0.81746304,-0.027081784,-0.520329,-0.550987,-0.030658,3.5728,5.0431,-0.37584,0.0124,0.33167,0.40076,488.9440002,-6.060217,0.965969,-0.585445,0.397587,-6.060217
