StdInChIKey,SMILES,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,gas_dip,solv_dip,HOMO,LsoluHsolv,LUMO,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms
ABLACSIRCKEUOB-UHFFFAOYSA-N,Cc1cc(O)c2C(=O)c3c(O)cc(O)c4C(=O)C(C)(C)c5cc(O)c1c2c5c34,-3.332075128,376.365,330,303.761,-0.375456512,-0.381807235,-0.006350723,-0.116582,-0.124117,-0.007535,8.9737,10.7504,-0.3406,0.12132,-0.059,0.18169,532.817688,-3.119888,-0.644465,-0.672405,0.683427,-3.119888,44
ABTUPTPDCSVHOI-UHFFFAOYSA-N,O=C1CCCCCCCCCCCCCCCCCN1,0.171100776,281.482,101.5,465.181,-0.192251859,-0.197583685,-0.005331826,0.225472,0.219715,-0.005757,4.5969,5.2664,-0.35776,0.22441,0.04409,0.19885,548.4764404,-0.611472,-3.820133,-0.611472,0.612628,-1.112712,55
ACGUYXCXAPNIKK-UHFFFAOYSA-N,Oc1c(Cl)cc(Cl)c(Cl)c1Cc2c(O)c(Cl)cc(Cl)c2Cl,-0.885219291,406.907,162,202.255,-0.147742587,-0.152102831,-0.004360243,-0.048362,-0.053091,-0.004729,1.1069,1.3708,-0.34049,0.14627,-0.03405,0.18158,499.6427917,-0.888609,-0.339803,-0.444305,0.346611,-1.100749,27
ADGVSBKVUXRJQH-UHFFFAOYSA-N,O(C1(c2ccccc2)c3ccccc3c4ccccc14)C5(c6ccccc6)c7ccccc7c8ccccc58,-0.568182429,498.624,239,527.6,0.211731975,0.208067372,-0.003664604,0.638878,0.636236,-0.002642,1.311,1.4708,-0.3211,0.16397,-0.01635,0.16219,711.5205078,-0.498043,-3.521121,-0.498043,0.339465,-0.498043,65
AEDIXYWIVPYNBI-UHFFFAOYSA-N,CCCCCCC(N)=O,-1.342690328,129.202,97,192.536,-0.12547825,-0.130797694,-0.005319444,0.032071,0.026049,-0.006022,4.2015,4.7617,-0.38284,0.22131,0.04099,0.22393,366.1693726,-0.596336,-1.246761,-0.596336,0.624199,-1.187556,24
AFFZWQZWWRKJSU-UHFFFAOYSA-N,CC1(C)C4CCC1/C(=C/Nc3ccc2ccccc2c3)C4=O,-1.750473715,305.42,185.5,282.333,0.007082432,0.002836671,-0.004245761,0.297007,0.292171,-0.004836,2.5922,3.0066,-0.30171,0.15699,-0.02333,0.1428,550.4165649,-0.570613,-2.427816,-0.570613,0.586116,-0.949954,43
AFPHTEQTJZKQAQ-UHFFFAOYSA-N,OC(=O)c1cccc(c1)[N+]([O-])=O,-0.969402295,167.121,141,115.185,-0.107577404,-0.113394876,-0.005817472,-0.035837,-0.042037,-0.0062,3.1483,3.5065,-0.40864,0.11433,-0.06599,0.24973,327.8266602,-2.002592,0.061901,-0.524069,0.848941,-1.153651,17
AGUIVNYEYSCPNI-UHFFFAOYSA-N,CN(c1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-0.810589193,287.145,129,140.626,0.049093372,0.040676592,-0.008416779,0.147555,0.137752,-0.009803,3.238,3.6981,-0.4238,0.07039,-0.10993,0.26489,426.8916626,-3.513038,-0.558572,-0.468196,0.950766,-0.418168,25
ALBYIUDWACNRRB-UHFFFAOYSA-N,CCCCCC(N)=O,-1.058156274,115.175,100,177.142,-0.117548593,-0.122804516,-0.005255922,0.01616,0.010615,-0.005545,4.1957,4.7627,-0.38282,0.22137,0.04105,0.22391,334.8655396,-0.596599,-0.982084,-0.596599,0.624091,-1.187457,21
ALYNCZNDIQEVRV-UHFFFAOYSA-N,Nc1ccc(cc1)C(O)=O,-2.34814254,137.138,187,146.958,-0.111401095,-0.1170063,-0.005605205,-0.025586,-0.031988,-0.006402,4.9603,5.8376,-0.33034,0.16434,-0.01598,0.17143,311.5545349,-1.121254,0.070023,-0.570646,0.686994,-1.619436,17
ANXTWUZEYYACQX-UHFFFAOYSA-N,Cc1ccc(cc1)N(c2cccc(C)c2)c3cccc(C)c3,0.436610032,287.404,89.5,322.44,0.080247979,0.077373003,-0.002874976,0.366877,0.363359,-0.003518,1.1403,0.1551,-0.28727,0.18804,0.00772,0.12836,575.2722168,0,-3.13819,-0.524426,0.302768,-0.379183,43
AOZXETLGPZAZNK-UHFFFAOYSA-N,CCOc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,0.224355743,257.159,78.5,150.043,-0.035351489,-0.042885439,-0.00753395,0.07536,0.066714,-0.008646,3.0532,3.335,-0.42579,0.08763,-0.09269,0.26688,420.712677,-3.188223,-0.694551,-0.508025,0.888049,-0.543589,25
APXIOBIHMSMFLO-UHFFFAOYSA-N,COc1cccc(C=NNc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)c1,-2.988178757,316.273,215,222.305,0.042954874,0.034618258,-0.008336616,0.230753,0.221753,-0.009,8.9743,10.0865,-0.34764,0.11398,-0.06634,0.18873,542.0967407,-2.362958,-1.258638,-0.53859,0.888597,-1.007461,35
APZGKGHAXUURNO-UHFFFAOYSA-N,CC12SC3(C)SC(C)(S1)SC(C)(S2)S3,0.117757985,300.579,232,209.141,0.035627363,0.023044478,-0.012582884,0.163516,0.150309,-0.013207,6.1726,0.8703,-0.32644,0.16391,-0.01641,0.16753,417.1739502,0,-1.742958,-0.507996,0.194736,-0.590463,26
AQKGLAJGQUIHSJ-ZDEMKHDWSA-N,[C@@H]45C3=NC1=C([C@H]2CC[C@@H]1C2(C)C)N=C3[C@@H](CC4)C5(C)C,-0.39912237,296.456,205.5,320.741,0.053690667,0.049159073,-0.004531594,0.367504,0.362539,-0.004965,0,0,-0.33133,0.17598,-0.00434,0.17242,496.1069946,0,-3.113724,-0.533774,0.198707,-0.567222,44
ARQPAZGNIULDOE-AFYYWNPRSA-N,C[C@@H]3CCCC(NC(=O)c1cccc2ccccc12)C3,-0.405925001,267.371,134,305.231,-0.048856293,-0.054045967,-0.005189674,0.231067,0.225395,-0.005672,4.1288,4.7678,-0.33533,0.15334,-0.02698,0.17642,529.4152222,-0.579892,-2.117693,-0.579892,0.608067,-1.111043,41
ASKWNDPFGDMSCK-UHFFFAOYSA-N,Cc1ccccc1N=Nc2ccc(O)cc2,-0.044894198,212.251,104,230.158,0.059944182,0.054832994,-0.005111188,0.222922,0.218063,-0.004859,3.8987,4.44,-0.33043,0.15611,-0.02421,0.17152,431.3420105,-0.472239,-1.582448,-0.503712,0.361649,-0.60011,28
AUHHYELHRWCWEZ-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c2C(=O)OC(=O)c2c1Cl,-0.91164702,285.898,253,85.23,-0.152113281,-0.156623927,-0.004510646,-0.130238,-0.134993,-0.004755,4.6057,5.2998,-0.38515,0.08878,-0.09154,0.22624,374.9907532,-1.225509,1.076366,-0.484998,0.655607,-1.076367,15
AVCSMMMOCOTIHF-UHFFFAOYSA-N,[O-][N+](=O)c1cccc2cccc(c12)[N+]([O-])=O,-1.521227671,218.169,146,188.992,0.070120837,0.061786615,-0.008334222,0.17526,0.16634,-0.00892,9.4154,11.0729,-0.37714,0.10236,-0.07796,0.21823,372.1589661,-1.898176,-0.877143,-0.484902,0.857735,-0.182706,22
AVVYOFCWOUPHSM-SAPNQHFASA-N,N#C/C(c1ccccc1)=N(=O)/c2ccc(Cl)cc2,-0.270795364,256.691,132,240.132,0.145504912,0.139450636,-0.006054276,0.287031,0.280565,-0.006466,6.4766,7.2335,-0.35381,0.12434,-0.05598,0.1949,460.2354126,-0.506252,-1.295482,-0.506252,0.572704,-0.232619,27
AXGXXLOKNNMCHP-UHFFFAOYSA-N,Cc1cc(O)ccc1N=Nc2ccccc2,-0.25369029,212.251,105,221.36,0.065022161,0.061168471,-0.003853691,0.227054,0.223144,-0.00391,2.2065,2.527,-0.32126,0.1465,-0.03382,0.16235,448.0515747,-0.471193,-1.46361,-0.522657,0.411592,-0.762237,28
BBEAQIROQSPTKN-UHFFFAOYSA-N,c1cc2ccc3cccc4ccc(c1)c2c34,-0.259626574,202.255,150,213.136,0.099048717,0.096947052,-0.002101665,0.259513,0.257226,-0.002287,0,0,-0.30671,0.14348,-0.03684,0.1478,390.0004578,0,-1.55883,-0.180616,0.157397,0,26
BCAYFYHKUBCJIB-UHFFFAOYSA-N,OC(=O)CCC(=O)NNC(=O)c1ccccc1,-3.397897726,236.227,170,229.48,-0.220711192,-0.229297283,-0.008586091,-0.060647,-0.071018,-0.010371,5.5227,1.034,-0.36464,0.1585,-0.02182,0.20573,453.2413635,-2.148675,0.298505,-0.55197,0.660649,-2.869188,29
BCXWMIMRDMIJGL-UHFFFAOYSA-N,Cl[S](=O)(=O)c1cccc2c1cccc2[S](Cl)(=O)=O,-0.842909873,325.193,183,189.289,-0.195245249,-0.206748081,-0.011502832,-0.101604,-0.113872,-0.012268,0,0,-0.39231,0.09342,-0.0869,0.2334,443.4581299,-3.39089,-1.460213,-0.85118,2.405547,0.362934,24
BDDYZHKLKHFEBJ-UHFFFAOYSA-N,O=C(OCOC(=O)c1ccccc1)c2ccccc2,-0.034809562,256.258,101,257.329,-0.183014802,-0.188187355,-0.005172553,-0.00978,-0.015922,-0.006142,2.7409,3.0151,-0.37264,0.15199,-0.02833,0.21373,493.7041016,-2.02006,0.066461,-0.522159,0.658522,-2.02006,31
BDJRBEYXGGNYIS-UHFFFAOYSA-N,OC(=O)CCCCCCCC(O)=O,-3.368383065,188.224,107,224.046,-0.352055189,-0.357367102,-0.005311914,-0.167321,-0.173272,-0.005951,4.1381,4.6884,-0.40534,0.19862,0.0183,0.24643,371.0927734,-2.253386,-0.665712,-0.598019,0.689865,-2.253386,29
BEKZHETVNVFYCV-UHFFFAOYSA-N,[O-][N+](=O)c1cc2cccc(c2c(c1)[N+]([O-])=O)[N+]([O-])=O,-1.868131264,263.166,217.5,172.855,0.070411367,0.060421768,-0.009989599,0.174392,0.16384,-0.010552,8.162,9.6445,-0.39929,0.07825,-0.10207,0.24038,410.3375244,-2.772887,-0.757058,-0.480234,0.865507,-0.187932,24
BEQVQKJCLJBTKZ-UHFFFAOYSA-N,O[P](=O)(c1ccccc1)c2ccccc2,-2.105104492,218.192,199,234.474,-0.119385585,-0.125735569,-0.006349984,0.023698,0.016015,-0.007683,3.6148,4.2221,-0.36342,0.17133,-0.00899,0.20451,420.9954224,-1.59298,-1.843006,-0.871641,1.533333,-0.059647,26
BEYOBVMPDRKTNR-BUHFOSPRSA-N,c1ccc(cc1)/N=N/c2ccc(cc2)O,-1.139808281,198.224,153,206.597,0.080919121,0.077134299,-0.003784821,0.220439,0.216792,-0.003647,1.2226,1.3698,-0.32634,0.14159,-0.03873,0.16743,425.1388855,-0.470923,-1.06947,-0.470923,0.369903,-0.770311,25
BFRVGQZWGWUHBQ-GDDAKTJHSA-N,CCc1c(c2/cc/3\nc(/cc\4/c(c(/c(/[nH]4)c/c5n/c(c\c1[nH]2)/C(=C5C)CC)C)CC)C(=C3C)CC)C,-2.795880925,478.681,366,590.906,0.140046677,0.151312638,0.011265961,0.649216,0.671634,0.022418,2.511,0.0064,-0.27373,0.13569,-0.04463,0.11482,797.5596924,0,-4.988792,-0.470119,0.323923,-1.334176,74
BGNQYGRXEXDAIQ-UHFFFAOYSA-N,CCOC(=O)c1cnn(C)c1[S](=O)(=O)NC(=O)Nc2nc(OC)cc(OC)n2,-1.4242941,414.399,181.5,383.424,-0.337904637,-0.350988264,-0.013083626,-0.086757,-0.100576,-0.013819,5.0778,6.0616,-0.36403,0.13915,-0.04117,0.20512,596.6340332,-3.995029,0.514607,-0.917722,2.587394,-4.049891,46
BIEBWMDQQCKEIN-UHFFFAOYSA-N,NC(=O)C(O)c1ccccc1Cl,-1.881211544,185.61,87.5,172.104,-0.119156183,-0.124671286,-0.005515104,-0.019591,-0.025516,-0.005925,3.5279,4.0472,-0.36474,0.1603,-0.02002,0.20583,347.0214233,-1.104183,-0.00105,-0.57464,0.529012,-1.753801,20
BIOPPFDHKHWJIA-UHFFFAOYSA-N,N#Cc1c2ccccc2c(C#N)c3ccccc13,-2.756356503,228.253,335,189.312,0.202242066,0.19780447,-0.004437596,0.344904,0.34024,-0.004664,0,0.0006,-0.33607,0.10077,-0.07955,0.17716,419.8648071,0,-0.871502,-0.226334,0.169772,-0.452668,26
BKYWPNROPGQIFZ-UHFFFAOYSA-N,Cc1ccc(c(C)c1)C(O)=O,-0.625153426,150.177,121,166.947,-0.137232417,-0.140563164,-0.003330747,-0.020479,-0.025075,-0.004596,3.0685,3.5024,-0.35606,0.1618,-0.01852,0.19715,341.8480835,-1.113001,-0.85156,-0.562085,0.687976,-1.113001,21
BOBLSBAZCVBABY-UHFFFAOYSA-N,C(=CC=Cc1ccccc1)C=Cc2ccccc2,-1.431597495,232.325,194,302.093,0.137275996,0.134981745,-0.002294251,0.353022,0.351169,-0.001853,0.0292,0.0354,-0.31505,0.15602,-0.0243,0.15614,530.0844116,0,-2.439936,-0.187204,0.158739,0,34
BPTKLSBRRJFNHJ-UHFFFAOYSA-N,Oc1ccc(N=Nc2ccccc2)c(O)c1,-1.507550426,214.224,164,212.57,0.002918743,-0.000889535,-0.003808278,0.145014,0.14084,-0.004174,0.5914,0.5949,-0.32752,0.13793,-0.04239,0.16861,429.0921631,-0.922623,-0.848474,-0.556413,0.477549,-1.236943,26
BQJCRHHNABKAKU-KBQPJGBKSA-N,CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4O)c35,-2.713522567,285.343,252,318.676,-0.137528268,-0.14364525,-0.006116982,0.129978,0.123287,-0.006691,3.9699,4.506,-0.3169,0.18014,-0.00018,0.15799,462.6393738,-1.435011,-1.511676,-0.562649,0.337808,-1.768142,40
BTJIUGUIPKRLHP-UHFFFAOYSA-N,Oc1ccc(cc1)[N+]([O-])=O,-1.019509832,139.111,112,110.65,-0.044308382,-0.050082394,-0.005774012,0.021677,0.015348,-0.006329,5.6972,6.6058,-0.37213,0.13138,-0.04894,0.21322,295.4615173,-1.449745,-0.499925,-0.503148,0.8657,-0.584045,15
BTQMNEKPMOZIDW-UHFFFAOYSA-N,CC(C)CC(CC(C)C)(CC(C)C)C(=O)NO,-0.431798276,243.39,100.5,354.076,-0.188585165,-0.192351139,-0.003765974,0.141656,0.137625,-0.004031,3.4702,3.8653,-0.34616,0.19594,0.01562,0.18725,476.7980042,-0.936368,-3.447717,-0.543348,0.512032,-1.226795,46
BWSFWXSSALIZAU-UHFFFAOYSA-N,OC(C(O)=O)c1ccc(Cl)cc1,-1.598802144,186.595,120,128.362,-0.1898215,-0.193985536,-0.004164036,-0.102509,-0.107532,-0.005023,1.2299,1.4156,-0.36031,0.15864,-0.02168,0.2014,352.9938049,-1.539202,0.048677,-0.521246,0.57211,-1.632828,19
BXRFQSNOROATLV-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(C=O)cc1,-0.277373785,151.122,105,123.517,-0.008831954,-0.014541176,-0.005709223,0.060758,0.054785,-0.005973,3.5695,4.0362,-0.39845,0.10692,-0.0734,0.23954,314.9360046,-1.403429,-0.269925,-0.475504,0.826247,-0.577182,16
BZEUYEFVVDTLOD-PLNGDYQASA-N,CCC\C=C/C(N)=O,0.648860333,113.159,68,182.907,-0.078378474,-0.082751449,-0.004372975,0.034398,0.02984,-0.004558,3.0029,3.5222,-0.37329,0.18478,0.00446,0.21438,320.3031921,-0.611824,-0.733089,-0.611824,0.6534,-1.207906,19
BZEUYEFVVDTLOD-SNAWJCMRSA-N,CCC\C=C\C(N)=O,-1.554882494,113.159,125,140.487,-0.078353092,-0.083518209,-0.005165117,0.033793,0.028341,-0.005452,3.9888,4.51,-0.37644,0.18472,0.0044,0.21753,329.2126465,-0.611083,-0.734082,-0.611083,0.645183,-1.201556,19
CAQHPYSDQFDJAL-UHFFFAOYSA-N,ON=C1C(=O)C=Cc2ccccc12,-0.376755606,173.171,109.5,172.564,0.014985672,0.011641911,-0.003343761,0.119168,0.115366,-0.003802,4.0505,4.8101,-0.34938,0.1197,-0.06062,0.19047,342.1257629,-0.825253,-0.584105,-0.548863,0.572406,-0.756519,20
CJADAVIATOALFB-UHFFFAOYSA-N,O=C1c2ccccc2c3c4c1cccc4c5cccc6C(=O)c7ccccc7c3c56,-2.188086645,382.418,296,335.67,0.077824483,0.072145051,-0.005679432,0.345851,0.339852,-0.005999,0.5139,0.6811,-0.32801,0.10871,-0.07161,0.1691,571.8860474,-1.019898,-1.280728,-0.509949,0.561879,-1.019898,44
COGNJHDCPSNYEH-UHFFFAOYSA-N,CCCCCCC(C)=NNC(N)=O,-1.40926556,185.269,122,259.106,-0.089892149,-0.096408834,-0.006516684,0.119761,0.112623,-0.007138,4.5604,5.3451,-0.33724,0.19859,0.01827,0.17833,459.0301819,-0.606435,-1.433965,-0.606435,0.692387,-1.79835,32
CPJSUEIXXCENMM-UHFFFAOYSA-N,CCOc1ccc(NC(C)=O)cc1,-2.497966587,179.219,135,213.774,-0.119514091,-0.12545352,-0.005939429,0.035882,0.029508,-0.006374,2.0586,2.4215,-0.30373,0.18514,0.00482,0.14482,404.2347412,-0.995824,-0.885303,-0.623306,0.659333,-1.481149,26
CPXHDGJIYPGMMZ-UHFFFAOYSA-N,OC(C#CC(O)(c1ccccc1)c2ccccc2)(c3ccccc3)c4ccccc4,-3.81024671,390.481,202,438.253,0.111860959,0.107125584,-0.004735374,0.437137,0.433193,-0.003944,0.382,0.6457,-0.3485,0.18112,0.0008,0.18959,685.9246826,-1.13437,-2.635814,-0.567185,0.377979,-1.13437,52
CQIUKKVOEOPUDV-IYSWYEEDSA-N,C[C@H]1OC=C2C(=C(C(O)=O)C(=O)C(=C2[C@@H]1C)C)O,-0.942313597,250.251,178,238.522,-0.333920782,-0.342039593,-0.008118811,-0.14708,-0.155788,-0.008708,9.9024,11.9834,-0.35288,0.12618,-0.05414,0.19397,429.256073,-2.56319,-0.299292,-0.758416,0.76244,-2.56319,32
CSHWQDPOILHKBI-UHFFFAOYSA-N,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45,-2.031526213,252.315,277,276.591,0.128137637,0.12561603,-0.002521607,0.329062,0.326379,-0.002683,0,0,-0.29827,0.1351,-0.04522,0.13936,444.3766479,0,-1.871228,-0.180304,0.158189,0,32
CTUQBZGKHZPYJF-UHFFFAOYSA-N,O=C(C(C(=O)c1ccccc1)C(=O)c2ccccc2)c3ccccc3,-2.971795408,328.367,232,306.618,-0.03282612,-0.038926576,-0.006100457,0.212073,0.205822,-0.006251,4.1141,4.743,-0.36519,0.14618,-0.03414,0.20628,559.5343018,-1.457666,-1.174326,-0.623394,0.618903,-1.457666,41
CTVADTSNUUHIPU-FOCLMDBBSA-N,CCC1=CC(N=Nc2ccccc2O)(C(O)C=C1)c3ccccc3,0.969157398,226.278,48,405.398,0.03432582,0.030093497,-0.004232323,0.312107,0.307428,-0.004679,2.2657,2.4608,-0.33452,0.14984,-0.03048,0.17561,586.1035156,-1.020734,-2.209393,-0.559545,0.375384,-1.327761,44
CWFGKWQPVBFODR-HDICACEKSA-N,CCCCCCCCC(O)C(O)CCCCCCCC,-2.042149762,286.499,128,455.663,-0.28917469,-0.292829547,-0.003654858,0.139371,0.135584,-0.003787,2.1071,2.4499,-0.37274,0.26586,0.08554,0.21383,654.1365356,-1.167857,-4.447844,-0.58618,0.3312,-1.167857,58
CWRYPZZKDGJXCA-UHFFFAOYSA-N,C1Cc2cccc3cccc1c23,0.260115988,154.211,95,177.734,0.059609351,0.057836378,-0.001772972,0.19813,0.196091,-0.002039,1.1614,1.3199,-0.31526,0.1731,-0.00722,0.15635,346.5102539,0,-1.545892,-0.284273,0.160525,0,22
CXOFVDLJLONNDW-UHFFFAOYSA-N,O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,-3.225777791,252.272,290,297.276,-0.038217585,-0.043689569,-0.005471984,0.141601,0.135174,-0.006427,3.6299,4.0975,-0.36052,0.16545,-0.01487,0.20161,458.231842,-0.987021,-0.107701,-0.586104,0.700802,-2.104367,31
CZGCEKJOLUNIFY-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(Cl)cc1,0.667218289,157.556,83,102.633,0.01547739,0.011750241,-0.003727149,0.069684,0.065472,-0.004212,3.6917,4.2063,-0.38485,0.1186,-0.06172,0.22594,305.4418335,-0.965918,-0.565255,-0.48296,0.844772,-0.183835,14
DBKKFIIYQGGHJO-UHFFFAOYSA-N,CCOC(=O)C(=O)C(=O)OCC,0.060099036,174.153,57,146.044,-0.313088674,-0.3179628,-0.004874127,-0.203523,-0.209137,-0.005614,2.3382,2.5741,-0.38004,0.14108,-0.03924,0.22113,391.676239,-2.079157,0.431986,-0.529537,0.51847,-2.079157,22
DDBREPKUVSBGFI-UHFFFAOYSA-N,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,-2.380508679,232.239,174,198.767,-0.174730752,-0.179910623,-0.005179871,-0.00485,-0.014726,-0.009876,2.0294,2.2122,-0.36908,0.15194,-0.02838,0.21017,419.5830383,-1.450592,0.389579,-0.594557,0.720117,-2.639705,29
DHNCWGKMISNJQG-UHFFFAOYSA-N,CN(C(=O)C(=O)N(C)[N+]([O-])=O)[N+]([O-])=O,-0.389334259,206.115,124,131.441,-0.103449548,-0.108547061,-0.005097513,-0.024515,-0.030594,-0.006079,0.7067,0.7762,-0.41501,0.11583,-0.06449,0.2561,355.2885742,-2.581268,0.51845,-0.486221,0.961668,-1.604248,20
DIKMWTRJIZQJMY-CYFREDJKSA-N,C[C@@H]1NC(=O)[C@H](Cc2c3cc(CC=C(C)C)cc(CC=C(C)C)c3[nH]c2C(C)(C)C=C)NC1=O,-3.321888278,461.648,243,610.074,-0.122766427,-0.130586488,-0.007820061,0.382935,0.376014,-0.006921,3.7221,4.6516,-0.29886,0.18619,0.00587,0.13995,735.9367676,-1.14048,-4.425753,-0.572291,0.556963,-2.348624,73
DJDHQJFHXLBJNF-UHFFFAOYSA-N,CCCc1ccc(O)cc1O,-0.757635078,152.193,80,205.503,-0.136346686,-0.140151368,-0.003804682,0.001493,-0.002621,-0.004114,1.9246,2.1291,-0.32497,0.18504,0.00472,0.16606,356.1821899,-0.962836,-1.240963,-0.504828,0.417168,-0.962836,23
DKPSYPVDBXCWRM-UHFFFAOYSA-N,Cc5ccc(/N=C(Nc1ccc(C)cc1)/N(c2ccc(C)cc2)c4nc3cc(C)ccc3[nH]4)cc5,-1.560280876,445.567,193,526.776,0.194837798,0.187594768,-0.007243029,0.607977,0.599565,-0.008412,4.0799,4.7123,-0.30519,0.17051,-0.00981,0.14628,813.300415,0,-2.971563,-0.525164,0.524965,-2.119992,64
DMLAVOWQYNRWNQ-BUHFOSPRSA-N,c1ccc(cc1)/N=N/c2ccccc2,0.225964192,182.225,68,200.23,0.153508543,0.151269549,-0.002238994,0.291922,0.289679,-0.002243,0.0474,0.0625,-0.33145,0.14081,-0.03951,0.17254,413.3311157,0,-1.307717,-0.16141,0.170524,-0.297177,24
DNSISZSEWVHGLH-UHFFFAOYSA-N,CCCC(N)=O,-1.599681728,87.1216,115,132.474,-0.10171192,-0.106837901,-0.00512598,-0.015703,-0.021053,-0.00535,4.1685,4.759,-0.38295,0.2215,0.04118,0.22404,271.5011597,-0.597245,-0.453312,-0.597245,0.623601,-1.18806,15
DNVPQKQSNYMLRS-APGDWVJJSA-N,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-1.62903887,396.657,165,476.976,-0.14373698,-0.147507811,-0.003770831,0.406331,0.401998,-0.004333,2.8426,3.1158,-0.30993,0.20403,0.02371,0.15102,687.3668213,-0.593062,-5.95187,-0.593062,0.315435,-0.593062,73
DNXHEGUUPJUMQT-CBZIJGRNSA-N,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O,-2.375512649,270.371,260,271.144,-0.146017441,-0.151709739,-0.005692298,0.147614,0.141341,-0.006273,1.9806,4.6562,-0.32433,0.18717,0.00685,0.16542,482.2328796,-1.006371,-2.525434,-0.514913,0.528818,-1.006371,42
DOTLEUORWLAKLE-UHFFFAOYSA-N,O=C1c2cccc3cccc(c23)C1=C4C(=O)c5cccc6cccc4c56,-2.325706484,332.358,290,359.383,0.092308399,0.088289461,-0.004018938,0.316245,0.311406,-0.004839,0.3136,0.0497,-0.32656,0.13038,-0.04994,0.16765,533.9449463,-0.958238,-1.012644,-0.479121,0.555293,-0.958238,38
DPALPZWFXXPWMO-UHFFFAOYSA-N,COc1ccc(cc1)C(=O)C=Cc2ccccc2O,-1.627169492,254.285,153,286.033,-0.091125067,-0.096820641,-0.005695573,0.10409,0.097649,-0.006441,4.9234,5.6145,-0.32427,0.15455,-0.02577,0.16536,492.2880859,-1.437195,-1.06364,-0.556207,0.613316,-1.437195,33
DPJCXCZTLWNFOH-UHFFFAOYSA-N,Nc1ccccc1[N+]([O-])=O,0.012926413,138.126,70,144.88,0.017886395,0.01253352,-0.005352875,0.09615,0.090336,-0.005814,5.5565,6.527,-0.33911,0.14055,-0.03977,0.1802,296.7463379,-1.069844,-0.612561,-0.563303,0.89115,-0.640763,16
DRVIXNJJIHRZFT-UHFFFAOYSA-N,CCCCC(CCC)=NNC(N)=O,0.093925079,185.269,100,238.835,-0.089730707,-0.095779124,-0.006048417,0.120591,0.114299,-0.006292,4.4282,5.1927,-0.33736,0.19774,0.01742,0.17845,458.1460876,-0.605856,-1.423565,-0.605856,0.694288,-1.782963,32
DTFARBHXORYQBF-HBGVWJBISA-N,COc1cc2OC[C@H]3Oc4c5C[C@@H](Oc5ccc4C(=O)[C@H]3c2cc1OC)C(C)C,-0.798836918,396.44,205,362.168,-0.315801129,-0.32259714,-0.006796011,0.023821,0.016267,-0.007554,3.3032,4.2215,-0.31211,0.15869,-0.02163,0.1532,653.3040771,-2.439102,-1.452979,-0.522149,0.609962,-2.439102,53
DXBHBZVCASKNBY-UHFFFAOYSA-N,c1ccc2cc3c(ccc4ccccc34)cc2c1,-1.721252106,228.293,157,258.045,0.116388826,0.113997541,-0.002391285,0.305114,0.302499,-0.002615,0.0149,0.0464,-0.30925,0.14618,-0.03414,0.15034,439.5604248,0,-1.861373,-0.196012,0.161973,0,30
DYIIYHDGKUVKLC-KLOSEMCISA-N,C1([C@H]2CC([C@@H](C1)C2)=CC3C4CC(C(C3)C4)(C)C)(C)C,0.305037622,272.474,83,392.28,-0.040523091,-0.04143726,-0.000914169,0.328703,0.327454,-0.001249,0.798,0.8865,-0.33543,0.23628,0.05596,0.17652,518.4937134,0,-4.285246,-0.533288,0.217136,0,49
DZQLZCHEALBORZ-UHFFFAOYSA-N,C1OC(OCC12COC(OC2)c3ccccc3)c4ccccc4,-0.716511116,312.365,162,314.409,-0.192024433,-0.196477366,-0.004452933,0.090184,0.085156,-0.005028,2.1261,2.3909,-0.35611,0.17914,-0.00118,0.1972,534.8264771,-1.974462,-1.062644,-0.519052,0.375155,-1.974462,43
DZTHIGRZJZPRDV-UHFFFAOYSA-N,CC(=O)NC(Cc1c[nH]c2ccccc12)C(O)=O,-3.859925539,246.266,206,271.356,-0.170030129,-0.17773499,-0.00770486,0.017514,0.007642,-0.009872,1.9379,3.3398,-0.31093,0.18032,0,0.15202,462.4727478,-1.631023,-0.462895,-0.619222,0.67031,-2.385142,32
