StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std,PM6_Volume,PM6_E0_gas,PM6_E0_solv,PM6_DeltaE0_sol,PM6_G_gas,PM6_G_solv,PM6_DeltaG_sol,PM6_gas_dip,PM6_solv_dip,PM6_HOMO,PM6_LUMO,PM6_LsoluHsolv,PM6_LsolvHsolu,PM6_SASA,PM6_O_charges,PM6_C_charges,PM6_Most_neg,PM6_Most_pos,PM6_Het_charges
BMEMSZNEGPFYMC-KNVOCYPGSA-N,C[C@H]1CC[C@H](CC1)C(N)=O,Train,-0.902822505,141.213,163,120.159,-443.907795,-443.917771,-0.009976007,-443.718473,-443.728623,-0.01015,-435.6101462,-435.6188599,-0.008713704,-435.376725,-435.385503,-0.008778,3.6612,5.1266,-0.25605,-0.01351,0.2445,0.22808,338.3135986,-0.69657,-2.47374,-0.86414,0.68922,-1.56071,25,9080.5,11721.5,13185.5,0.667597575,0.714863492,0.976958575,2,18.17415891,-120.8898674,139.0640263,3457,0.040226794,0.018239528,181.892,-0.12104422,-0.131715507,-0.010671288,0.049231,0.037886,-0.011345,3.6354,5.0338,-0.37368,0.04548,0.30349,0.34571,338.6545105,-0.645922,-1.175657,-0.645922,0.612595,-1.233355
BOCJQSFSGAZAPQ-UHFFFAOYSA-N,ClC1=CC=CC2=C1C(=O)C1=CC=CC=C1C2=O,Train,-1.143884926,242.661,162,154.158,-1148.386202,-1148.395866,-0.00966402,-1148.255931,-1148.266274,-0.010343,-1129.978104,-1129.993126,-0.0150219,-1129.820928,-1129.835922,-0.014994,1.3094,1.8954,-0.26591,-0.12015,0.13786,0.23794,405.3682251,-1.14681,-0.76712,-0.57972,0.56573,-1.11179,24,7591,10641,20397.5,0.324742268,0.446808511,0.695518197,6,5.129869469,-140.9062933,146.0361628,2254,0.031098623,0.00647468,193.186,-0.026929439,-0.036652609,-0.00972317,0.094089,0.083693,-0.010396,2.0768,3.3917,-0.36455,-0.06533,0.19268,0.33658,407.5750732,-0.997366,-0.17321,-0.499338,0.56236,-1.055241
BOFXVYGDIRCHEQ-FPYZNPETSA-N,CO[C@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)C(O)=O,Train,-1.540262719,208.168,111,147.988,-800.5342615,-800.5554146,-0.021153113,-800.368581,-800.390341,-0.02176,-785.7217705,-785.7381735,-0.016403016,-785.523307,-785.539399,-0.016092,2.7311,3.4543,-0.28099,-0.01858,0.23943,0.25302,378.129303,-4.94223,0.91507,-0.80086,0.82526,-4.94223,26,10899,11803,15042.5,0.56147199,0.632653061,0.906560904,6,2.049543362,-224.6753619,226.7249053,4893,0.036562625,0.018661875,191.291,-0.487277991,-0.50567004,-0.018392049,-0.348678,-0.369406,-0.020728,4.1022,5.7722,-0.39024,0.0119,0.26991,0.36227,379.4164429,-3.707611,0.961747,-0.580984,0.646774,-3.707611
BOJKULTULYSRAS-NXIQKPQYSA-N,[H][C@]12CCC(=C)[C@@H](C\C=C3/C(O)COC3=O)[C@]1(C)CC[C@@H](O)[C@@]2(C)CO,Train,-1.886057124,350.455,225.25,291.346,-1156.298015,-1156.323397,-0.02538145,-1155.87239,-1155.89816,-0.02577,-1134.831082,-1134.854933,-0.02385063,-1134.312123,-1134.33625,-0.024127,4.4056,5.9393,-0.25812,-0.06231,0.1957,0.23015,577.8363647,-3.61414,-4.5114,-0.81694,0.8071,-3.61414,55,13333.5,22031,24651,0.477787706,0.607973456,0.798668849,6,147.2486688,-284.6856814,431.9343502,10632,0.039526197,0.017691733,417.724,-0.362943254,-0.385664449,-0.022721195,0.016507,-0.00548,-0.021987,5.2232,6.4162,-0.36029,-0.01275,0.24526,0.33232,576.9848633,-2.765245,-2.411818,-0.607618,0.681823,-2.765245
BQJCRHHNABKAKU-KBQPJGBKSA-N,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@H](C4)[C@]1([H])C=C[C@@H]2O,Train,-2.348157253,285.343,253,229.059,-939.6478283,-939.6619319,-0.014103554,-939.355027,-939.369298,-0.014271,-922.2796433,-922.2978185,-0.018175205,-921.924932,-921.945182,-0.02025,4.0222,5.5428,-0.20607,-0.01491,0.2431,0.1781,467.5106812,-2.06476,-2.61184,-0.78577,0.52736,-2.62443,40,13839,16619,19293,0.68623974,0.836525503,0.890933933,5,-48.76082809,-204.6112956,155.8504675,5589,-0.034954737,0.021532313,300.875,-0.13534235,-0.149324308,-0.013981959,0.131919,0.116748,-0.015171,4.3731,5.5325,-0.31731,-0.00059,0.25742,0.28934,462.7308655,-1.475696,-1.516879,-0.584267,0.347015,-1.827047
BQSJTQLCZDPROO-UHFFFAOYSA-N,CC(C)COC1=C(C=C(C=C1)C1=NC(C)=C(S1)C(O)=O)C#N,Train,-0.998411194,316.381,206.5,226.55,-1352.752422,-1352.768147,-0.01572466,-1352.512042,-1352.528267,-0.016225,-1329.997879,-1330.016041,-0.01816226,-1329.698661,-1329.718764,-0.020103,4.4505,5.6877,-0.23838,-0.09285,0.16516,0.21041,573.5873413,-1.89104,-2.03857,-0.72611,0.78701,-2.26695,38,10570,17639,27601,0.346715328,0.52909444,0.601820854,8,43.54958513,-199.2266199,242.776205,4786,0.035807229,0.010427264,252.988,-0.107128891,-0.123776315,-0.016647423,0.109731,0.088111,-0.02162,5.9851,7.2448,-0.33936,-0.05869,0.19932,0.31139,578.052124,-1.496532,-0.849924,-0.575432,0.739261,-2.058011
BRVGOAJFDSDGKU-UHFFFAOYSA-N,NC(=O)OCC1=CC(=NO1)C1=CC=C(OCC2=CC=CC=C2)C=C1,Train,-1.116543475,324.336,167.52,191.049,-1105.959436,-1105.979102,-0.01966512,-1105.702677,-1105.722051,-0.019374,-1085.413298,-1085.433103,-0.01980481,-1085.100903,-1085.120485,-0.019582,4.1918,5.6985,-0.22724,-0.04834,0.20967,0.19927,610.0877075,-2.14926,-1.25626,-0.87857,0.91853,-3.20703,40,8748,25106.5,25932.5,0.325771794,0.330707703,0.912294974,5,53.17096195,-249.0183336,302.1892956,6989,0.031837538,0.008493251,317.884,-0.087359247,-0.105166665,-0.017807417,0.144426,0.126101,-0.018325,3.5505,4.4992,-0.32609,-0.01645,0.24156,0.29812,599.0438843,-1.572469,-0.664716,-0.596552,0.708855,-2.307082
BSYNRYMUTXBXSQ-UHFFFAOYSA-N,CC(=O)OC1=CC=CC=C1C(O)=O,Train,0.075176197,180.16,134.8,137.763,-648.722574,-648.7341595,-0.011585546,-648.604418,-648.616971,-0.012553,-636.6512416,-636.6618147,-0.010573029,-636.505761,-636.516462,-0.010701,2.2142,3.3194,-0.26725,-0.07034,0.18767,0.23928,362.0077515,-2.53306,0.11018,-0.78132,0.84236,-2.53306,21,9038,10917.5,15806,0.518967804,0.658383774,0.986262589,4,-36.70693873,-167.4499792,130.7430405,3621,-0.046244126,0.015370081,154.002,-0.238322784,-0.249879519,-0.011556735,-0.135252,-0.149558,-0.014306,1.9508,3.3189,-0.36488,-0.03532,0.22269,0.33691,368.8901672,-2.108974,0.373703,-0.596774,0.72818,-2.108974
BTPSLIHHXNBZBL-UHFFFAOYSA-N,O=C(NC1=CN=C(NC(=O)C2=CC=CC=C2)C=N1)C1=CC=CC=C1,Train,-2.900824399,318.335,284.5,190.529,-1063.860382,-1063.886932,-0.02655008,-1063.620731,-1063.646226,-0.025495,-1044.008287,-1044.035958,-0.02767131,-1043.723,-1043.749607,-0.026607,3.7121,5.687,-0.2392,-0.07037,0.18764,0.21123,587.6005249,-1.28342,-0.53536,-0.65297,0.69303,-3.45268,38,9722,23723,25692,0.34698643,0.351265823,0.935869258,5,2.12651993,-338.4871754,340.6136953,4542,0.038729121,0.017057573,292.52,0.051925314,0.02313705,-0.028788264,0.266656,0.238751,-0.027905,4.3217,5.3438,-0.33393,-0.03136,0.22665,0.30596,599.1650391,-1.1128,-0.049282,-0.556406,0.642491,-2.62345
BTTNOGHPGJANSW-IBGZPJMESA-N,CC(=O)NC[C@H]1CN(C(=O)O1)C1=CC=C(C(F)=C1)C1=CC=C(CNCC2=CN=NN2)C=C1,Train,-2.64193097,438.461,208.4,316.695,-1506.267526,-1506.30332,-0.035794,-1505.897794,-1505.932559,-0.034765,-1478.30242,-1478.335494,-0.03307337,-1477.845568,-1477.878508,-0.03294,6.9163,10.5202,-0.23033,-0.05137,0.20664,0.20236,757.2384033,-1.93133,-1.53682,-0.76824,0.95153,-4.93848,55,11664.5,31117.5,33962.5,0.294335533,0.326398733,0.841253568,5,234.3034058,-405.9694165,640.2728223,15270,0.041930113,0.016689664,441.758,-0.11402007,-0.149776546,-0.035756475,0.219245,0.184214,-0.035031,7.6565,11.5921,-0.33495,-0.02032,0.23769,0.30698,765.3828125,-1.624302,-0.865919,-0.645545,0.727637,-3.557703
BTTRMCQEPDPCPA-UHFFFAOYSA-N,ClC1=CC2=C(C=C1)C(=O)OC2=O,Train,0.588575421,182.563,96.25,144.409,-992.5656646,-992.5769417,-0.011277155,-992.507231,-992.518688,-0.011457,-977.0873358,-977.1014406,-0.014104829,-977.015384,-977.031584,-0.0162,4.8307,6.2858,-0.29722,-0.11862,0.13939,0.26925,327.3143311,-1.65312,0.76745,-0.55577,0.82251,-1.61937,15,7109,8911.5,14745,0.391304348,0.474074074,0.803863083,3,103.4934276,-148.2043847,251.6978123,6773,0.036331177,0.010320419,107.634,-0.134912387,-0.145772492,-0.010860105,-0.081274,-0.092857,-0.011583,5.2523,6.9659,-0.39227,-0.07576,0.18225,0.3643,328.5473938,-1.36519,0.830981,-0.524263,0.670488,-1.410156
BUUKOGVOXWQHJF-UHFFFAOYSA-N,CCCCCCCCOC(=O)C1=C(C)OC2=CC3=C(OC(C)=C3C(=O)OCCCCCCCC)C=C12,Train,-2.045757491,498.66,85,517.55,-1619.959657,-1619.969924,-0.01026693,-1619.365748,-1619.37845,-0.012702,-1589.862335,-1589.885219,-0.02288415,-1589.128516,-1589.153415,-0.024899,3.388,4.963,-0.21707,-0.05422,0.20379,0.1891,972.8627319,-3.36675,-6.807,-0.74222,0.85289,-3.36675,78,16094.5,37289,44082.5,0.233005617,0.38829711,0.589370863,9,-85.90259799,-175.9867415,90.0841435,2443,-0.03726838,0.014387466,671.556,-0.442620669,-0.457828391,-0.015207722,0.088609,0.072698,-0.015911,3.0932,4.4677,-0.32892,-0.03468,0.22333,0.30095,970.8114014,-2.694443,-3.798984,-0.597133,0.727068,-2.694443
CAQHPYSDQFDJAL-UHFFFAOYSA-N,ON=C1C(=O)C=CC2=C1C=CC=C2,Train,-0.244127212,173.171,109.5,111.579,-590.4284995,-590.4407544,-0.012254866,-590.315402,-590.325962,-0.01056,-579.4556395,-579.4658882,-0.010248651,-579.318776,-579.331025,-0.012249,3.8146,5.5058,-0.24382,-0.10874,0.14927,0.21585,347.7774963,-1.11474,-0.88608,-0.57939,0.53158,-1.20063,20,7055,8940,16559.5,0.375757599,0.459259259,0.795353875,3,13.20143369,-146.7419345,159.9433682,3781,0.031862264,0.007127662,192.368,0.023600174,0.01295537,-0.010644804,0.128496,0.114955,-0.013541,3.7091,5.4864,-0.34744,-0.0517,0.20631,0.31947,351.8183899,-0.848586,-0.497298,-0.515427,0.576163,-0.885052
CAYMSCGTKZIVTN-IQUTYRLHSA-N,[H][C@@]12COC(=O)[C@@]1([H])CC1=CC(OC)=C(O)C=C1[C@H]2C1=CC=C(O)C(OC)=C1,Test,-0.949847239,356.375,252.5,271.762,-1225.546094,-1225.566869,-0.02077541,-1225.228232,-1225.249382,-0.02115,-1202.85111,-1202.872244,-0.02113387,-1202.469887,-1202.490935,-0.021048,4.4184,5.206,-0.21696,-0.02177,0.23624,0.18899,590.960144,-3.76718,-1.76009,-0.72752,0.84542,-3.76718,46,15387.5,20183,25602.5,0.533168594,0.71191725,0.975423626,6,130.1541395,-254.7726706,384.9268101,6811,0.034427415,0.009059877,345.147,-0.3230975,-0.344571452,-0.021473952,-0.040294,-0.063943,-0.023649,4.0511,4.2801,-0.31897,-0.00553,0.25248,0.291,593.2952271,-2.757835,-0.973281,-0.520932,0.644057,-2.757835
CBPNZQROAXOWJC-RVDMUPIBSA-N,COC1=CC=C(C=C1)C(=O)C(\CC(O)=O)=C\C1=CC=CC=C1,Train,0.042893053,296.323,124,236.297,-996.4732723,-996.4899161,-0.016643836,-996.22334,-996.241185,-0.017845,-977.8957171,-977.9122811,-0.016564029,-977.592098,-977.610871,-0.018773,4.6893,6.1962,-0.23772,-0.07312,0.18489,0.20975,546.7330322,-2.50474,-1.85769,-0.72099,0.83463,-2.50474,38,13478.5,21310.5,22852.5,0.480508798,0.589672765,0.897727241,7,30.2143242,-223.922278,254.1366022,4999,0.034402194,0.007681249,295.012,-0.168607435,-0.185439994,-0.01683256,0.055654,0.036965,-0.018689,6.4609,8.9821,-0.34527,-0.02327,0.23474,0.3173,547.6572266,-2.024963,-0.914849,-0.560245,0.683102,-2.024963
CBQJSKKFNMDLON-JTQLQIEISA-N,[H][C@@](CC1=CC=CC=C1)(NC(C)=O)C(O)=O,Train,-0.69945019,207.229,171,143.805,-707.4876703,-707.5044359,-0.016765569,-707.305926,-707.322245,-0.016319,-694.2672848,-694.2812551,-0.013970379,-694.042969,-694.057431,-0.014462,2.424,5.0505,-0.2515,-0.03147,0.22654,0.22353,433.0718689,-2.05358,-1.15023,-0.76818,0.82855,-2.70448,28,11870,14733,16212.5,0.627365554,0.785924305,0.795597423,4,30.78650383,-197.596362,228.3828658,6413,0.035526948,0.016499831,251.775,-0.195284886,-0.210816286,-0.0155314,-0.033182,-0.051053,-0.017871,2.4312,3.8539,-0.34993,0.00479,0.2628,0.32196,430.9862671,-1.696157,-0.425953,-0.628561,0.679372,-2.209897
CCORPVHYPHHRKB-NXUCFJMCSA-N,[H][C@@](C)(CCCC(C)C)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)CC,Train,-1.284407192,442.726,98.7,415.045,-1323.831385,-1323.838213,-0.00682795,-1323.145781,-1323.153594,-0.007813,-1299.218,-1299.237571,-0.01957082,-1298.372046,-1298.395054,-0.023008,2.145,3.0326,-0.23738,-0.00582,0.25219,0.20941,801.8148193,-1.21761,-10.78374,-0.69212,0.83646,-1.21761,82,11973.5,33316,36925.5,0.291173714,0.330756444,0.854828691,6,-82.19623867,-95.50268644,13.30644777,1733,-0.04920971,0.015742771,609.294,-0.288888357,-0.298215034,-0.009326677,0.332696,0.32067,-0.012026,2.3402,3.2732,-0.33904,0.03407,0.29208,0.31107,797.1986084,-1.096305,-6.186817,-0.592733,0.670448,-1.096305
CFKGXXNWAGBBFU-UHFFFAOYSA-N,CCOC(=O)C1=C(C)OC2=CC3=C(OC(C)=C3C(=O)OCC)C=C12,Train,-2.267606191,330.337,184,235.231,-1148.185421,-1148.195734,-0.01031257,-1147.90806,-1147.920675,-0.012615,-1126.906521,-1126.9197,-0.01317859,-1126.568522,-1126.581837,-0.013315,0.0003,0.0001,-0.21921,-0.05564,0.20237,0.19124,591.4136963,-3.37789,-1.22934,-0.7424,0.85301,-3.37789,42,11898,15133,28343.5,0.32034632,0.420454545,0.742712704,16,-53.21235354,-136.0489765,82.83662294,1454,-0.043737475,0.011669873,396.033,-0.348284528,-0.362702545,-0.014418018,-0.102554,-0.119565,-0.017011,3.1629,4.5957,-0.32854,-0.03427,0.22374,0.30057,592.3583374,-2.714319,-0.605617,-0.604504,0.729974,-2.714319
CIWBSHSKHKDKBQ-JLAZNSOCSA-N,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,Train,-2.364156497,176.126,190.5,116.371,-684.7859497,-684.8067337,-0.020783973,-684.675293,-684.696753,-0.02146,-672.0947951,-672.1110252,-0.016230062,-671.959123,-671.977211,-0.018088,2.4245,3.5975,-0.24787,-0.04634,0.21167,0.2199,341.325592,-4.18341,1.08885,-0.79651,0.75119,-4.18341,20,8508,11414,14133,0.608790003,0.71625125,0.809045282,5,59.34085976,-193.8249663,253.1658261,4943,0.045140155,0.019009689,150.803,-0.370518614,-0.38587883,-0.015360216,-0.279207,-0.295857,-0.01665,3.0804,6.0232,-0.35355,-0.03297,0.22504,0.32558,342.6083069,-2.877686,0.787925,-0.5562,0.640836,-2.877686
CJTKTAPIDVKQNY-UHFFFAOYSA-N,COC1=C(OC(C)C)C=CC(=C1)C(=O)N1CCC2(CC1)N(C)CCN1C(=CC=C21)C(F)(F)F,Train,0.031035392,465.516,111.5,316.857,-1622.110645,-1622.129857,-0.01921137,-1621.65383,-1621.673786,-0.019956,-1592.13313,-1592.154113,-0.0209831,-1591.575787,-1591.597091,-0.021304,5.5283,7.4584,-0.21596,-0.03231,0.2257,0.18799,735.0432739,-1.78888,-3.11707,-0.70995,1.07416,-4.29797,63,17818,27245,32040.5,0.454737357,0.545955037,0.951342286,8,48.97321758,-299.1391651,348.1123827,10576,0.03118222,0.006157471,382.608,-0.386131395,-0.411494618,-0.025363224,0.023527,-0.003818,-0.027345,5.6604,7.6279,-0.31295,-0.0016,0.25641,0.28498,722.5991821,-1.440317,-2.149566,-0.635546,0.603956,-2.776946
CKDZWMVGDHGMFR-GTPODGLVSA-N,[H][C@@](C)(CCCC(C)C)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)CCC,Train,-1.297953573,456.753,98.6,352.31,-1363.1459,-1363.152779,-0.00687888,-1362.433913,-1362.441935,-0.008022,-1337.797845,-1337.818281,-0.02043588,-1336.918926,-1336.942419,-0.023493,2.0241,2.9145,-0.23725,-0.00558,0.25243,0.20928,832.7808228,-1.21743,-11.24555,-0.68983,0.84004,-1.21743,85,11830.5,33780.5,39797.5,0.27510369,0.317231001,0.837249834,6,-81.96790519,-94.29652061,12.32861542,1743,-0.048359091,0.015643262,618.409,-0.297390573,-0.306269572,-0.008878998,0.34819,0.336511,-0.011679,2.4256,3.2914,-0.33899,0.03391,0.29192,0.31102,827.6518555,-1.096885,-6.454825,-0.592563,0.672923,-1.096885
CMIBUZBMZCBCAT-HZPDHXFCSA-N,[H][C@](OC(=O)C1=CC=C(C)C=C1)(C(O)=O)[C@@]([H])(OC(=O)C1=CC=C(C)C=C1)C(O)=O,Train,0.006849752,386.358,172.5,292.737,-1374.878259,-1374.899455,-0.02119586,-1374.590063,-1374.612632,-0.022569,-1349.31028,-1349.331872,-0.02159182,-1348.951501,-1348.974797,-0.023296,2.6659,3.5425,-0.26142,-0.06179,0.19622,0.23345,654.8171387,-5.02236,-0.28188,-0.71498,0.82585,-5.02236,46,17598,22601,28053.5,0.560000069,0.651999958,0.884146341,10,-98.65317787,-328.9617403,230.3085624,7772,-0.042326523,0.01353574,331.01,-0.475671448,-0.496480026,-0.020808578,-0.22212,-0.245142,-0.023022,5.2861,6.6142,-0.36554,-0.02732,0.23069,0.33757,648.9517822,-4.051428,0.389888,-0.54293,0.677162,-4.051428
CMWTZPSULFXXJA-VIFPVBQESA-N,COC1=CC2=C(C=C1)C=C(C=C2)[C@H](C)C(O)=O,Train,-1.42044563,230.263,155,179.72,-767.6401854,-767.6517081,-0.011522628,-767.432799,-767.445002,-0.012203,-753.346327,-753.3601468,-0.013819796,-753.093917,-753.107874,-0.013957,3.2735,4.4536,-0.21191,-0.05071,0.2073,0.18394,457.1798096,-1.91639,-1.83278,-0.72064,0.83782,-1.91639,31,9915,16505,19420.5,0.536541766,0.546560946,0.968500093,5,3.762745318,-153.2330791,156.9958244,4215,0.028998257,0.004944595,253.339,-0.161565745,-0.173215054,-0.011649309,0.024204,0.01088,-0.013324,3.7565,4.9129,-0.31417,-0.02104,0.23697,0.2862,458.1575012,-1.497582,-1.048904,-0.561805,0.646745,-1.497582
COLNVLDHVKWLRT-UHFFFAOYSA-N,NC(CC1=CC=CC=C1)C(O)=O,Train,-2.733689172,165.192,269.5,121.737,-554.8150606,-554.8269598,-0.011899203,-554.6647,-554.676974,-0.012274,-544.4448737,-544.4585439,-0.013670223,-544.261491,-544.274964,-0.013473,1.3004,1.8215,-0.24688,-0.02463,0.23338,0.21891,368.5539246,-1.37186,-1.09051,-0.92079,0.81591,-2.29265,23,8308.5,11997.5,15646.5,0.531106402,0.594245219,0.849125082,8,-1.660419471,-126.4665828,124.8061634,2628,0.038125142,0.020151521,187.067,-0.113212026,-0.123602486,-0.01039046,0.020057,0.008966,-0.011091,0.8987,1.4983,-0.3463,0.00581,0.26382,0.31833,367.6803284,-1.081526,-0.529196,-0.558504,0.573927,-1.606778
CPJSUEIXXCENMM-UHFFFAOYSA-N,CCOC1=CC=C(NC(C)=O)C=C1,Train,-0.32994314,179.219,134.6,151.713,-594.1293027,-594.1420783,-0.012775645,-593.954121,-593.968584,-0.014463,-583.0329057,-583.0450015,-0.012095773,-582.819239,-582.829759,-0.01052,4.8124,6.8154,-0.21024,-0.01905,0.23896,0.18227,410.9635925,-1.25054,-1.58458,-0.76817,0.68213,-1.86993,26,6614.5,13791,18126,0.330357143,0.507684629,0.621848739,2,10.05538851,-190.1454509,200.2008394,5602,0.035737387,0.016231726,215.482,-0.117194894,-0.130872812,-0.013677918,0.037278,0.021921,-0.015357,4.7926,6.7742,-0.30332,0.00543,0.26344,0.27535,411.3801575,-1.058529,-0.879683,-0.624954,0.669287,-1.530709
CQIUKKVOEOPUDV-IYSWYEEDSA-N,C[C@H]1OC=C2C(O)=C(C(O)=O)C(=O)C(C)=C2[C@@H]1C,Train,-0.704648873,250.251,176.025,209.185,-879.9779946,-879.994063,-0.016068369,-879.767488,-879.784339,-0.016851,-863.6231254,-863.636691,-0.013565658,-863.365351,-863.381825,-0.016474,5.2257,8.0097,-0.23366,-0.08728,0.17073,0.20569,435.1828613,-3.22952,-0.90833,-0.71153,0.81379,-3.22952,32,12079.5,14031,18757.5,0.619995758,0.856501376,0.875327765,7,71.38909708,-211.1723502,282.5614473,7566,0.034062767,0.010192894,231.919,-0.324510893,-0.343512741,-0.019001848,-0.139248,-0.15937,-0.020122,6.776,10.9324,-0.34197,-0.04558,0.21243,0.314,434.2451172,-2.572712,-0.264391,-0.713945,0.751905,-2.572712
CSEWAUGPAQPMDC-UHFFFAOYSA-N,NC1=CC=C(CC(O)=O)C=C1,Train,-1.316098643,151.165,199.525,112.118,-515.5086764,-515.5229209,-0.014244436,-515.384198,-515.400234,-0.016036,-505.8749092,-505.8878133,-0.012904129,-505.725874,-505.738576,-0.012702,0.7558,0.6887,-0.21052,-0.01699,0.24102,0.18255,345.203949,-1.37355,-0.6846,-0.87488,0.83167,-2.24843,20,7755,11625.5,14054,0.527777778,0.613259669,0.992857135,7,-14.86969431,-167.3410207,152.4713264,2441,-0.046960231,0.015795099,166.724,-0.118529272,-0.132249648,-0.013720376,-0.008572,-0.022147,-0.013575,1.198,1.0634,-0.3141,0.00823,0.26624,0.28613,346.6630554,-1.115936,-0.303954,-0.569271,0.686093,-1.632665
CUCUKLJLRRAKFN-KKIBXBACSA-N,CC(=O)C1C(=O)C=C2OC3=C(C(C)=O)C(O)=C(C)C(O)=C3[C@]2(C)C1=O,Train,-1.995985874,344.321,203,201.405,-1222.149539,-1222.169694,-0.02015451,-1221.890666,-1221.911787,-0.021121,-1199.488088,-1199.508106,-0.02001784,-1199.170724,-1199.190556,-0.019832,3.1189,4.6305,-0.24112,-0.08397,0.17404,0.21315,535.9703979,-4.24306,-0.6428,-0.78089,0.63849,-4.24306,41,12719.5,16212.5,25280,0.498412237,0.664987417,0.781346078,6,95.55926068,-241.7245341,337.2837948,10156,0.032953464,0.013598136,285.281,-0.400873302,-0.419152647,-0.018279345,-0.169162,-0.189964,-0.020802,0.5728,0.7796,-0.35075,-0.04617,0.21184,0.32278,533.3704224,-3.341388,-0.216584,-0.648513,0.697993,-3.341388
CUYKNJBYIJFRCU-UHFFFAOYSA-N,NC1=CC=CN=C1,Train,0.861071993,94.116,62.5,64.955,-303.6516079,-303.6627108,-0.011102915,-303.576244,-303.586224,-0.00998,-297.9519275,-297.966061,-0.014133453,-297.861631,-297.875499,-0.013868,3.6741,4.4358,-0.21566,-0.0279,0.23011,0.18769,256.5719299,0,-0.4784,-0.86761,0.42643,-1.34873,13,5757,7055.5,10773,0.470149304,0.548672566,0.857480766,2,28.12414298,-109.8401055,137.9642485,3250,0.042450538,0.016740271,131.606,0.052278106,0.042262254,-0.010015852,0.119854,0.109636,-0.010218,3.4074,4.2452,-0.32425,-0.00161,0.2564,0.29628,257.799408,0,-0.436667,-0.489618,0.254947,-0.774063
CVHZOJJKTDOEJC-UHFFFAOYSA-N,O=C1NS(=O)(=O)C2=C1C=CC=C2,Train,-0.188065238,183.188,227,96.675,-948.328199,-948.3441613,-0.015962319,-948.247163,-948.265075,-0.017912,-932.7963776,-932.8152851,-0.01890752,-932.701857,-932.720241,-0.018384,4.2893,5.6374,-0.29989,-0.09241,0.1656,0.27192,333.6217957,-2.45494,-0.53422,-0.92507,2.29592,-1.05058,17,8634.5,9427.5,13963,0.636986301,0.684984032,0.825810151,6,52.22196855,-186.3822761,238.6042447,4528,0.040278867,0.011157497,116.328,-0.132654088,-0.153379412,-0.020725323,-0.059226,-0.08115,-0.021924,5.1278,6.7724,-0.39783,-0.0528,0.20521,0.36986,333.955658,-2.407346,-0.310423,-0.932959,2.568985,-0.716265
CWRYPZZKDGJXCA-UHFFFAOYSA-N,C1CC2=C3C1=CC=CC3=CC=C2,Test,-0.029200381,154.211,94.5,118.238,-463.3296202,-463.3334549,-0.003834702,-463.1802,-463.184254,-0.004054,-454.6977285,-454.7069169,-0.009188461,-454.517284,-454.526608,-0.009324,0.9652,1.3864,-0.21056,-0.04114,0.21687,0.18259,347.3924255,0,-2.53299,-0.48058,0.26105,0,22,7977.5,8546.5,15484,0.493333333,0.536231884,0.887417219,10,-43.50760843,-66.09063561,22.58302718,1292,-0.025741043,0.002913429,200.125,0.059610138,0.055503976,-0.004106162,0.198136,0.193472,-0.004664,1.1614,1.5009,-0.31523,-0.00724,0.25077,0.28726,346.5740662,0,-1.598264,-0.287425,0.16628,0
CZGCEKJOLUNIFY-UHFFFAOYSA-N,ClC1=CC=C(C=C1)N(=O)=O,Train,0.802944895,157.556,82.86,92.629,-896.3641488,-896.3718655,-0.007716757,-896.304749,-896.312771,-0.008022,-882.5920831,-882.6029274,-0.01084433,-882.519283,-882.529964,-0.010681,3.4043,4.4075,-0.28761,-0.11447,0.14354,0.25964,305.4890137,-0.8116,-0.84386,-0.4058,0.50067,-0.28634,14,5801,8792,13546.5,0.4,0.557522124,0.693750037,6,31.9823042,-108.0422862,140.0245904,2616,-0.041300568,0.011246936,107.756,0.015477398,0.007566046,-0.007911352,0.069678,0.060736,-0.008942,3.6899,4.7765,-0.38486,-0.06171,0.1963,0.35689,305.4286499,-1.011262,-0.542474,-0.505631,0.857356,-0.218685
