StdInChIKey,SMILES,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,gas_dip,solv_dip,HOMO,LsoluHsolv,LUMO,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms
SPJQDMKTFSPPLO-UHFFFAOYSA-N,CC(C)(C)S(=O)(=O)C(C)(C)C,-0.044315724,178.296,128.125,213.482,-0.194080237,-0.212778249,-0.018698012,-0.003057,-0.023215,-0.020158,5.6612,8.0532,-0.36216,0.3064,0.02825,0.36237,356.9004517,-1.97865,-3.296604,-0.989325,2.19059,0.21194,29
SPSSULHKWOKEEL-UHFFFAOYSA-N,Cc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],-1.141621798,227.133,80.8,165.441,0.01516612,-0.002851942,-0.018018062,0.101426,0.082792,-0.018634,1.9517,2.6029,-0.43234,0.18408,-0.09407,0.43255,374.2020264,-2.889112,-0.845894,-0.580549,0.886744,-0.232087,21
SRBFZHDQGSBBOR-IOVATXLUSA-N,C1[C@H]([C@@H]([C@H](C(O)O1)O)O)O,-1.245804519,150.131,144,139.999,-0.3727398,-0.384333591,-0.011593791,-0.264761,-0.278658,-0.013897,3.1727,4.167,-0.38747,0.31341,0.03526,0.38768,297.9022522,-2.745926,0.366849,-0.598636,0.350349,-2.745926,20
SSVSELJXJJCANX-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)NN,-2.475452859,270.459,112,428.73,-0.16109862,-0.173672682,-0.012574062,0.224839,0.212927,-0.011912,2.9396,3.6869,-0.37048,0.30917,0.03102,0.37069,645.135437,-0.643846,-3.643784,-0.643846,0.596237,-1.404549,53
STFUKMOFLHNGMB-UHFFFAOYSA-N,CCCCCCCCC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,-2.21336048,438.613,126,624.478,-0.115866093,-0.138293247,-0.022427154,0.36206,0.341051,-0.021009,3.6249,4.1539,-0.28375,0.28237,0.00422,0.28396,837.0546265,-1.187615,-3.359378,-0.602939,0.720473,-2.718841,70
SVHAKCBZAPWQHW-UHFFFAOYSA-N,CC(=O)OC1C(C(C(C(C1OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)Br,-3.48023793,453.241,240,343.08,-0.745582811,-0.769462429,-0.023879618,-0.482374,-0.507078,-0.024704,2.2782,2.8436,-0.39793,0.25317,-0.02498,0.39814,647.5616455,-5.214341,0.864163,-0.60206,0.72322,-5.338882,48
SWJPEBQEEAHIGZ-UHFFFAOYSA-N,c1cc(ccc1Br)Br,-0.867589008,235.906,87.25,109.819,0.04513685,0.041841976,-0.003294875,0.0863,0.082517,-0.003783,0,0,-0.35638,0.25563,-0.02252,0.35659,306.2096252,0,-0.536346,-0.140718,0.182132,-0.19194,12
SWVDVLJUASRKES-UHFFFAOYSA-N,CCC(C(C)C)OC(=O)NC(=O)N,-1.140823795,188.227,182.25,217.829,-0.269690334,-0.280418107,-0.010727773,-0.090598,-0.102993,-0.012395,3.8703,5.0289,-0.3948,0.27659,-0.00156,0.39501,408.9549561,-1.678808,-0.157568,-0.609316,0.760941,-2.815571,29
SXNXKULRKDCYLM-UHFFFAOYSA-N,c1ccc(cc1)Cn1cc(CO)nn1,0.154186179,189.217,76.5,189.051,0.057550097,0.04313984,-0.014410257,0.200441,0.186128,-0.014313,4.546,5.715,-0.36814,0.26506,-0.01309,0.36835,408.1349792,-0.572838,-1.112658,-0.572838,0.330483,-0.916674,25
SZTDSGCADFWGKM-UHFFFAOYSA-N,C(CO)CP(=O)(CCCO)CCCO,-0.411966222,224.237,109,312.751,-0.401839812,-0.42479012,-0.022950308,-0.171101,-0.194609,-0.023508,5.8201,7.2845,-0.36066,0.36245,0.0843,0.36087,433.5708313,-2.775538,-2.512897,-0.959928,1.432782,-1.342756,35
TUNFSRHWOTWDNC-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)O,-0.184944653,228.375,54.075,301.099,-0.252799606,-0.261118995,-0.00831939,0.061393,0.048696,-0.012697,2.1493,2.6676,-0.39567,0.29865,0.0205,0.39588,568.3234253,-1.11822,-3.031474,-0.577684,0.677091,-1.11822,44
TWMZHJMQNOMUGB-IBGZPJMESA-N,CC(C)(CO)[C@@H](C(=O)NCCC(=O)NCCSC(=O)c1cccc2ccccc12)O,-0.880152424,432.541,106.5,420.659,-0.329843517,-0.351276672,-0.021433154,0.039901,0.016292,-0.023609,3.7111,3.8466,-0.33305,0.24595,-0.0322,0.33326,673.053894,-2.93175,-1.276198,-0.648582,0.627534,-4.089451,58
TWRPLCZREDAZEZ-DVKNGEFBSA-N,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],-1.102460505,405.145,111,174.908,-0.309982718,-0.32669863,-0.016715913,-0.177987,-0.194489,-0.016502,1.7817,2.3585,-0.43402,0.19758,-0.08057,0.43423,537.0471191,-6.558754,0.340465,-0.516708,0.968994,-1.774261,34
TXXHDPDFNKHHGW-ZPUQHVIOSA-N,C(=C\C(=O)O)/C=C/C(=O)O,-2.000113088,142.111,298.5,128.196,-0.23869508,-0.251116242,-0.012421162,-0.173233,-0.187395,-0.014162,0.0001,0.0001,-0.40017,0.21381,-0.06434,0.40038,332.2473145,-2.175651,0.679402,-0.563978,0.672447,-2.175651,16
TYKNIXUIZSBZSO-UHFFFAOYSA-N,CC1(C)C2CCC1(C)C(=O)C2Cl,-0.169738033,186.681,97,188.616,-0.103395043,-0.111437005,-0.008041962,0.073095,0.064109,-0.008986,4.3046,5.533,-0.35772,0.28281,0.00466,0.35793,354.1060181,-0.505636,-1.772606,-0.533625,0.515536,-0.654077,27
TYMLOMAKGOJONV-UHFFFAOYSA-N,c1cc(ccc1N)[N+](=O)[O-],-0.47235575,138.126,147.5,114.123,0.019703438,0.003890608,-0.01581283,0.096376,0.079973,-0.016403,8.2464,12.2663,-0.34198,0.24281,-0.03534,0.34219,304.3574219,-1.128392,-0.618437,-0.564196,0.892208,-0.665735,16
TZXKOCQBRNJULO-UHFFFAOYSA-N,Cc1c(c(=O)ccn1C)O,-1.610709477,139.154,265.75,166.534,-0.100097463,-0.117429232,-0.017331768,0.00389,-0.015021,-0.018911,7.4841,10.8836,-0.30942,0.27509,-0.00306,0.30963,314.4998169,-1.149015,-0.603173,-0.677113,0.52846,-1.258223,19
UATJOMSPNYCXIX-UHFFFAOYSA-N,c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],-1.158333962,213.106,122.25,101.525,0.031937647,0.013565267,-0.01837238,0.094068,0.074789,-0.019279,0.0005,0.093,-0.44535,0.17775,-0.1004,0.44556,358.4454041,-2.836616,-0.408103,-0.47371,0.874087,-0.215678,18
UBEZGTUPVRSCCP-UHFFFAOYSA-N,CN(C)c1ccc(cc1)NC(=O)N(C=O)c1ccc(cc1)N(C)C,-2.274082705,326.398,153,350.98,-0.041867418,-0.06302367,-0.021156252,0.244902,0.224926,-0.019976,3.5675,4.5502,-0.28582,0.27931,0.00116,0.28603,616.0028687,-1.167647,-1.104693,-0.602092,0.717004,-2.66257,46
UCAHGXFXBRSTPX-UHFFFAOYSA-N,c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])Oc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],-1.928721723,395.199,210,181.104,0.027635022,0.001525712,-0.02610931,0.159973,0.13239,-0.027583,3.2548,4.5196,-0.41535,0.17346,-0.10469,0.41556,530.4526978,-5.143849,-0.388525,-0.539136,0.910355,-0.652244,33
UCTLEUMRWILLKV-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCC1C(=O)N=C(N)S1,-3.68711345,340.574,175,425.121,-0.152750919,-0.173836839,-0.021085921,0.265153,0.245296,-0.019857,5.3138,7.7398,-0.35964,0.24946,-0.02869,0.35985,732.1599731,-0.545468,-3.630532,-0.666867,0.648398,-1.671879,59
UFWIBTONFRDIAS-UHFFFAOYSA-N,c1ccc2ccccc2c1,-0.187415696,128.174,80.2,172.346,0.064493256,0.061158706,-0.00333455,0.171623,0.167918,-0.003705,0,0,-0.32638,0.26345,-0.0147,0.32659,310.8982544,0,-1.260506,-0.171791,0.159806,0,18
UGJBHEZMOKVTIM-UHFFFAOYSA-N,C(C(=O)O)NC=O,-0.522870319,103.078,150.5,80.992,-0.204493279,-0.219429463,-0.014936184,-0.15826,-0.174402,-0.016142,2.5009,4.9376,-0.38425,0.2823,0.00415,0.38446,262.8805847,-1.694554,0.899342,-0.615907,0.63857,-2.13471,12
UHDMEVYKMXIBQC-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)OCC(=O)c1ccccc1,-0.77226716,318.456,48.5,368.504,-0.236112777,-0.247352273,-0.011239496,0.128442,0.117133,-0.011309,3.7956,5.1228,-0.36752,0.25669,-0.02146,0.36773,675.4990234,-1.515299,-2.95422,-0.559887,0.66858,-1.515299,53
UHGYYQUSAMHAAH-UHFFFAOYSA-N,C(CCCCCNCCCCCCN)CCCCC(=O)O,-2.477822797,300.485,149,407.831,-0.250367939,-0.269454514,-0.019086575,0.15968,0.1455,-0.01418,2.8393,4.0257,-0.32863,0.29898,0.02083,0.32884,649.2853394,-1.122665,-3.388545,-0.57615,0.682355,-2.137618,57
UHWJMXASZSKFEO-UHFFFAOYSA-N,c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],-2.938281855,349.216,199.375,162.92,0.055053862,0.027515355,-0.027538507,0.200123,0.170269,-0.029854,3.0959,4.73,-0.38528,0.17322,-0.10493,0.38549,516.9573975,-3.977288,-0.73357,-0.515563,0.892921,-0.827716,32
UHWURQRPEIFIAK-UHFFFAOYSA-N,Cc1c(cc2c(c1[N+](=O)[O-])C(C)(C)CC2(C)C)[N+](=O)[O-],-1.702185548,278.308,132.7,248.047,-0.048447879,-0.060852979,-0.0124051,0.187934,0.173832,-0.014102,5.2999,6.4816,-0.37987,0.22025,-0.0579,0.38008,465.7845764,-1.974924,-2.953338,-0.57414,0.876281,-0.22361,38
UHZUKUTVMBPNLC-OQLLNIDSSA-N,c1ccc(c(c1)C(=O)NO)/N=C/c1ccccn1,-1.537367482,241.249,138.5,253.793,0.052398495,0.038579185,-0.01381931,0.212123,0.196421,-0.015702,2.9373,6.1806,-0.35034,0.23398,-0.04417,0.35055,472.7211609,-0.952531,-0.241314,-0.559442,0.59309,-1.95224,29
UJHIVOCEDKLHRM-UHFFFAOYSA-N,CCOC(=O)c1ccc(cc1C)NC(=O)C,-0.493410444,221.256,124,244.574,-0.211367544,-0.226543902,-0.015176357,-0.02693,-0.044076,-0.017146,4.0032,5.4711,-0.33784,0.25959,-0.01856,0.33805,461.1577454,-1.66381,-0.714036,-0.627623,0.700027,-2.167238,31
UJKWVVLRVCSFBB-HNNXBMFYSA-N,CC(C)(CO)[C@H](C(=O)NCCC(=O)NCCSC(=O)c1ccccc1)O,-0.468666514,382.481,117,382.949,-0.355286727,-0.379673913,-0.024387186,-0.02427,-0.048992,-0.024722,6.9315,11.3827,-0.3381,0.25468,-0.02347,0.33831,598.5268555,-2.943721,-0.991274,-0.651621,0.627097,-4.067065,52
UMNBCVIEWOTTAP-UHFFFAOYSA-N,CCCCC(=O)NNC(=O)CCCC,-0.549591303,200.281,155.5,259.312,-0.176191618,-0.189370558,-0.01317894,0.049001,0.033882,-0.015119,0.9452,3.4343,-0.35262,0.28879,0.01064,0.35283,463.0078735,-1.183882,-1.481663,-0.594312,0.611628,-1.915479,34
UNMGJBOGCRAMHG-UHFFFAOYSA-N,CC(C)CCCOC(=O)NC(=O)N,-1.601661013,188.227,155.5,221.22,-0.265581242,-0.27650953,-0.010928288,-0.087443,-0.099661,-0.012218,3.624,4.5411,-0.39811,0.27297,-0.00518,0.39832,420.7202454,-1.641535,-0.105173,-0.601032,0.746509,-2.773055,29
UNMSQGCYXOMOAC-UHFFFAOYSA-N,C(CO[N+](=O)[O-])N(c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],-2.620276486,362.169,128,184.64,-0.00417328,-0.024960564,-0.020787284,0.121627,0.097288,-0.024339,2.5027,2.5386,-0.42382,0.16983,-0.10832,0.42403,486.8210449,-4.909802,-0.387929,-0.494522,0.976012,-0.826817,31
URSRLBRZMUPNKP-CYYJNZCTSA-N,CCCCN(CCCC)CCOC(=O)c1ccc(cc1)/N=N/c1ccc(cc1N)N,-0.886878183,411.547,102.5,521.792,-0.057865808,-0.079944399,-0.022078591,0.366871,0.343871,-0.023,6.8941,9.602,-0.31276,0.25436,-0.02379,0.31297,759.9473877,-1.034984,-2.915082,-0.620668,0.661585,-2.57488,63
USEVKDWMVPLICN-UHFFFAOYSA-N,CCC(=O)NCCNC(=O)CC,-0.09622215,172.227,191.4,243.517,-0.190491535,-0.205097945,-0.01460641,-0.009193,-0.029061,-0.019868,0.9473,7.3945,-0.35359,0.31492,0.03677,0.3538,412.4396362,-1.332636,-0.635282,-0.670274,0.615958,-2.291663,28
UTMLDQRMPCLKEF-UHFFFAOYSA-N,CN(C)c1ccc(cc1)C(=Nc1ccc(cc1)N)c1ccc(cc1)N(C)C,-1.921003744,358.486,221.5,426.07,0.146628458,0.123654639,-0.022973819,0.495812,0.472675,-0.023137,1.9804,5.4376,-0.28534,0.27766,-0.00049,0.28555,678.1590576,0,-2.875774,-0.518698,0.295255,-1.497836,53
UTQSUDKKBZEXHH-UHFFFAOYSA-N,c1ccc(c(c1)Cl)Nc1ccc(cc1N)Cl,-1.801285343,253.131,105.375,178.205,0.046729267,0.039134709,-0.007594558,0.186354,0.17743,-0.008924,1.4004,1.4236,-0.31705,0.26536,-0.01279,0.31726,442.6255188,0,-0.942594,-0.479094,0.274819,-1.083223,26
UUQHKWMIDYRWHH-UHFFFAOYSA-N,Cc1cc(c(C)c(c1C(=O)OC)O)O,0.205744016,196.203,141.75,189.772,-0.279970463,-0.289085791,-0.009115328,-0.134984,-0.144359,-0.009375,1.4266,2.1964,-0.34081,0.25951,-0.01864,0.34102,387.8070068,-2.011295,-0.492358,-0.645495,0.712424,-2.011295,26
UVOTVQIUSZDLAM-GGLFOPPFSA-N,CC(=O)C1=CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@H](C[C@]12C)O,0.562124627,326.436,264.25,371.209,-0.175282712,-0.196038092,-0.02075538,0.171215,0.149376,-0.021839,7.9145,11.1135,-0.35951,0.26353,-0.01462,0.35972,533.6849976,-1.797852,-2.721032,-0.649833,0.648022,-1.797852,50
UVSMNLNDYGZFPF-UHFFFAOYSA-N,c1cc2c(c(c1)N)C(=O)N(C1CCC(=O)NC1=O)C2=O,-2.436556992,273.248,316.5,242.189,-0.223217719,-0.244446846,-0.021229126,-0.051238,-0.07488,-0.023642,6.8222,10.4957,-0.34435,0.22518,-0.05297,0.34456,465.7677612,-2.157288,1.315825,-0.577929,0.701073,-3.714525,31
UWVQXJFNNKWNLZ-UHFFFAOYSA-N,Cc1ccc(cc1)C(c1ccc(C)cc1)(C(c1ccc(C)cc1)(c1ccc(C)cc1)O)O,-3.023835587,422.567,180,517.998,-0.039325952,-0.05121527,-0.011889319,0.377891,0.360492,-0.017399,2.1674,2.7427,-0.32185,0.28536,0.00721,0.32206,722.927124,-1.180059,-4.190343,-0.59218,0.334813,-1.180059,62
UYUUAUOYLFIRJG-UHFFFAOYSA-N,COc1ccc(cc1)P(c1ccc(cc1)OC)c1ccc(cc1)OC,-2.19358722,352.37,131.5,348.843,-0.089742028,-0.103865625,-0.014123597,0.192242,0.176295,-0.015947,1.1942,3.4536,-0.29983,0.28882,0.01067,0.30004,638.249939,-1.206536,-2.58512,-0.403242,0.393965,-0.812571,46
VDLSNXQRYWSHGB-UHFFFAOYSA-N,CCOC(=O)C1C(=O)CC(C)(C(C1c1ccccc1)C(=O)OCC)O,-1.56390915,348.396,154,376.617,-0.421463414,-0.442623445,-0.021160031,-0.110309,-0.132542,-0.022233,6.2166,9.2303,-0.35976,0.27642,-0.00173,0.35997,572.6279297,-3.200676,-1.201105,-0.619151,0.682059,-3.200676,49
VDVUCLWJZJHFAV-UHFFFAOYSA-N,CC1(C)CC(CC(C)(C)N1)O,0.361215791,157.256,128.5,236.228,-0.141261966,-0.150080736,-0.00881877,0.070614,0.060347,-0.010267,1.9455,2.2623,-0.32791,0.37941,0.10126,0.32812,361.1417847,-0.61797,-2.137248,-0.61797,0.389701,-1.206181,30
VEQOALNAAJBPNY-UHFFFAOYSA-N,Cc1cc(=O)n(c2ccccc2)n1C,0.492373776,188.229,111.6,239.079,0.023440816,0.01072798,-0.012712836,0.179314,0.164832,-0.014482,5.7659,8.2607,-0.31765,0.26715,-0.011,0.31786,397.4562988,-0.58909,-1.103933,-0.58909,0.644431,-1.082961,26
VFQXVTODMYMSMJ-UHFFFAOYSA-N,c1cnccc1C(=O)N,-0.241710093,122.126,156,113.019,-0.01097569,-0.025180147,-0.014204457,0.06133,0.044795,-0.016535,3.5935,5.0046,-0.38404,0.25268,-0.02547,0.38425,297.1540222,-0.619104,0.175404,-0.619104,0.594283,-1.485042,15
VGEREEWJJVICBM-UHFFFAOYSA-N,c1cc(ccc1CCC(=O)c1c(cc(cc1O)O)O)O,-0.178478611,274.273,257.75,252.896,-0.301114118,-0.317575428,-0.01646131,-0.108025,-0.124819,-0.016794,3.4365,9.6536,-0.32834,0.25445,-0.0237,0.32855,490.1190186,-2.55947,-0.740224,-0.695611,0.665028,-2.55947,34
VHIYCPCXACHVJM-KQQUZDAGSA-N,CCOC(=O)/C=C/C=C/C(=O)OCC,-0.406026263,198.219,62,202.766,-0.253454075,-0.26530821,-0.011854135,-0.094111,-0.108533,-0.014422,0.5705,2.4082,-0.38714,0.22683,-0.05132,0.38735,462.8444519,-2.091986,-0.302126,-0.577493,0.671222,-2.091986,28
VHNQIURBCCNWDN-UHFFFAOYSA-N,c1cc(N)nc(c1)N,0.542212284,109.131,121,140.432,0.040816685,0.028862127,-0.011954557,0.121367,0.108726,-0.012641,0.2014,2.7209,-0.31326,0.29352,0.01537,0.31347,281.8883057,0,0.002146,-0.602204,0.447216,-1.604918,15
VHUNCYDAXJGCLO-AHMNSWSSSA-N,COC(=O)c1ccccc1O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO[C@H]2[C@@H]([C@H]([C@@H](CO2)O)O)O)O1)O)O)O,-2.157324451,446.408,180.25,359.456,-0.816974228,-0.840030275,-0.023056047,-0.466978,-0.491851,-0.024873,2.8999,3.8296,-0.36055,0.24329,-0.03486,0.36076,597.5864258,-6.38252,0.934498,-0.597458,0.701153,-6.38252,57
VKYKSIONXSXAKP-UHFFFAOYSA-N,C1N2CN3CN1CN(C2)C3,-0.788570894,140.188,304.5,195.786,0.044636242,0.033754949,-0.010881293,0.19671,0.185488,-0.011222,0,0.0347,-0.34636,0.34729,0.06914,0.34657,296.7712097,0,-0.243314,-0.412009,0.157351,-1.638873,22
VLHGEHPRQNEXJO-UHFFFAOYSA-N,c1ccc(cc1)C(C(c1ccccc1)C(=O)c1ccccc1)C1C(=O)c2ccccc2C1=O,-2.332946187,430.503,196.25,401.189,0.000861283,-0.013890849,-0.014752132,0.348889,0.332753,-0.016136,4.648,5.9961,-0.34599,0.23211,-0.04604,0.3462,682.4095459,-1.526665,-2.131833,-0.531056,0.582621,-1.526665,55
VMFZFBNQMGFEJG-UHFFFAOYSA-N,CC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,-2.593386658,340.425,150.5,385.256,-0.063326107,-0.08513692,-0.021810813,0.247958,0.226086,-0.021872,3.687,4.6979,-0.28446,0.28205,0.0039,0.28467,635.220459,-1.204869,-1.518148,-0.609875,0.72263,-2.72693,49
VMXIGXJWVNCMDE-UHFFFAOYSA-N,c1ccc(cc1)CCOC(=O)NC(=O)N,-2.415426198,208.217,188.25,226.613,-0.19041371,-0.202024718,-0.011611008,-0.038438,-0.051696,-0.013258,3.0894,3.9431,-0.35525,0.26918,-0.00897,0.35546,432.3145447,-1.634706,0.372955,-0.599929,0.744232,-2.758197,27
VNIRPUMAEZAXLI-UHFFFAOYSA-N,CC(=CC(C(Cl)(Cl)Cl)O)C,0.39824594,203.496,82,132.729,-0.126381758,-0.135035031,-0.008653273,-0.038303,-0.048568,-0.010265,3.794,4.8263,-0.37178,0.2687,-0.00945,0.37199,353.0508728,-0.562781,-0.968975,-0.562781,0.339193,-0.838273,19
VNMCOCQBDAFDIY-UHFFFAOYSA-N,CCCCCCC(C)OC(=O)NC(=O)N,-2.025386193,216.28,155,249.646,-0.2861249,-0.296588911,-0.010464011,-0.059797,-0.072991,-0.013194,4.0187,5.0424,-0.39578,0.2754,-0.00275,0.39599,490.0673523,-1.691693,-0.649049,-0.603437,0.749727,-2.822454,35
VOGKEZAPBBRLPB-UHFFFAOYSA-N,CCCCCCC(CCC)(CCC)C(=O)NO,0,243.39,87.5,357.833,-0.185496732,-0.195119378,-0.009622646,0.141004,0.130033,-0.010971,3.4189,4.4353,-0.34633,0.29092,0.01277,0.34654,541.7020264,-0.954664,-3.226668,-0.555536,0.526883,-1.256592,46
VOIZNVUXCQLQHS-UHFFFAOYSA-N,c1cc(cc(c1)Br)C(=O)O,-0.438898118,201.019,156,118.194,-0.097739196,-0.105897242,-0.008158047,-0.03718,-0.046755,-0.009575,1.2727,1.759,-0.36922,0.23685,-0.0413,0.36943,322.6791077,-1.089266,0.093748,-0.562707,0.667889,-1.168206,15
VPVXHAANQNHFSF-UHFFFAOYSA-N,C1COC(=O)CO1,0.845689016,102.09,27.3,123.446,-0.189368732,-0.201590799,-0.012222066,-0.125739,-0.138514,-0.012775,3.925,5.1099,-0.38091,0.2931,0.01495,0.38112,253.7212372,-1.39498,0.33854,-0.533778,0.625777,-1.39498,13
VWPOSFSPZNDTMJ-UCWKZMIHSA-N,CC(C)(C)NCC(COc1cccc2C[C@H]([C@H](Cc12)O)O)O,-0.799447239,309.406,95.5,356.691,-0.311597635,-0.326823883,-0.015226248,0.019428,0.002931,-0.016497,4.7658,5.3499,-0.32441,0.28873,0.01058,0.32462,577.4154663,-2.188207,-2.328737,-0.594447,0.391222,-2.708714,49
VXDRVFNPIUKYNB-UHFFFAOYSA-N,CC(C)C1CCC(C)CC1OC(=O)NC(=O)N,-2.23825764,242.318,215,283.759,-0.290684148,-0.301838124,-0.011153976,-0.02803,-0.042015,-0.013985,4.048,7.2625,-0.3934,0.27696,-0.00119,0.39361,475.0101929,-1.702286,-0.930362,-0.612474,0.756822,-2.832473,39
VXLFYNFOITWQPM-QZQOTICOSA-N,c1ccc(cc1)Nc1ccc(cc1)N=Nc1ccccc1,0.0681909,273.337,87,321.13,0.192985329,0.183776872,-0.009208457,0.413228,0.403642,-0.009586,1.9088,3.5073,-0.30268,0.24327,-0.03488,0.30289,552.3255005,0,-1.877601,-0.425126,0.334153,-0.745378,36
WBJRVFHVKHVZOM-ISLYRVAYSA-N,COC(=O)c1ccc(cc1)N=Nc1ccc(cc1N)N,-1.940469891,270.291,202,232.211,0.001470723,-0.015464509,-0.016935231,0.194936,0.178448,-0.016488,6.2286,9.0153,-0.30983,0.24535,-0.0328,0.31004,533.6919556,-1.024221,-0.511298,-0.618739,0.664249,-2.316939,34
WCBBGYBHNLCJSJ-UHFFFAOYSA-N,C1(C(Cl)(Cl)Cl)OC(C(Cl)(Cl)Cl)OC(C(Cl)(Cl)Cl)O1,-1.955388283,442.165,115,161.856,-0.28880792,-0.300523739,-0.011715819,-0.251416,-0.263416,-0.012,1.3598,1.8658,-0.41091,0.23446,-0.04369,0.41112,473.8808594,-1.51227,1.28681,-0.512599,0.368547,-1.853158,21
WCGUUGGRBIKTOS-GPOJBZKASA-N,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](C(C)(C)[C@@H]5CC[C@@]34C)O)[C@@H]2[C@H]1C)C(=O)O,-2.091437846,456.709,283,565.975,-0.347300941,-0.359447471,-0.01214653,0.26698,0.252377,-0.014603,2.3128,2.6664,-0.33806,0.30505,0.0269,0.33827,659.5872192,-1.739168,-5.746442,-0.613137,0.625185,-1.739168,81
WCNBDOGHDLNLCX-UHFFFAOYSA-N,c1cc2c3ccc(cc3C(c2cc1Cl)O)N,-1.467648316,231.681,199,243.46,-0.007232822,-0.017526798,-0.010293976,0.138289,0.12702,-0.011269,4.3622,5.4068,-0.3088,0.25474,-0.02341,0.30901,421.5409546,-0.555145,-0.89256,-0.555145,0.333684,-1.171306,26
WDENQIQQYWYTPO-IBGZPJMESA-N,CC#CC(=O)N1CCC[C@H]1c1nc(c2ccc(cc2)C(=O)Nc2ccccn2)c2c(N)nccn12,-2.190811492,465.514,215,409.746,0.132556941,0.102271006,-0.030285935,0.491316,0.456586,-0.03473,3.4718,5.9158,-0.31101,0.24754,-0.03061,0.31122,755.6674194,-1.207863,-0.606449,-0.644147,0.711255,-3.808752,58
WDZGGAFMGIOIQS-DHZHZOJOSA-N,c1ccc(cc1)C(=O)/C=C/c1ccc(cc1)[N+](=O)[O-],-2.312598381,253.257,162.5,219.098,0.04257541,0.027977236,-0.014598174,0.207631,0.192121,-0.01551,4.9842,6.3234,-0.3741,0.21529,-0.06286,0.37431,492.0718384,-1.560732,-1.203693,-0.541561,0.854303,-0.706429,30
WIASIBZCNZVRJK-UHFFFAOYSA-N,C1CCC(CC1)N(C(=O)C1CCC1)O,-0.121328008,197.277,117,253.603,-0.120692955,-0.128846066,-0.008153111,0.106878,0.097111,-0.009767,2.1605,3.6152,-0.35386,0.28989,0.01174,0.35407,428.7744446,-0.98281,-1.67339,-0.580233,0.586399,-1.244458,33
WIWBHSNVCVVVOB-DYTRJAOYSA-N,CCCCc1ccc(cc1)/C(=N\Nc1ccc(C)cc1)/C(=O)O,-1.050605969,310.396,136,388.279,-0.057989504,-0.070880017,-0.012890513,0.227559,0.21158,-0.015979,4.276,6.0138,-0.30967,0.26228,-0.01587,0.30988,633.6383057,-1.071793,-2.410411,-0.554402,0.697109,-1.377314,45
WJCNZQLZVWNLKY-UHFFFAOYSA-N,c1ccc2c(c1)[nH]c(c1cscn1)n2,-2.164398831,201.252,300.7,180.547,0.144032374,0.132466137,-0.011566237,0.25035,0.239785,-0.010565,3.4415,4.4859,-0.32464,0.23933,-0.03882,0.32485,387.2675476,0,-0.604134,-0.412725,0.308573,-0.796595,21
WJFKNYWRSNBZNX-UHFFFAOYSA-N,c1ccc2c(c1)Nc1ccccc1S2,-1.039383609,199.276,184,207.694,0.081958663,0.073848611,-0.008110052,0.210444,0.20318,-0.007264,2.3583,3.2941,-0.28208,0.2678,-0.01035,0.28229,383.2415771,0,-1.20781,-0.406379,0.288581,-0.407815,23
WJHSRFQBVYHKKL-CMWLGVBASA-N,c1cc(c(cc1c1coc2cc(cc(c2c1=O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O)O,-3.07662633,448.383,259.5,391.203,-0.669247983,-0.692936344,-0.023688361,-0.371755,-0.399389,-0.027634,2.5008,3.7949,-0.32522,0.23655,-0.0416,0.32543,657.5858154,-5.550609,0.638216,-0.650139,0.665988,-5.550609,52
WJTFHWXMITZNHS-UHFFFAOYSA-N,c1cc(Br)oc1C=O,-0.544023372,174.982,83,88.736,-0.039590329,-0.046593867,-0.007003537,-0.008029,-0.015602,-0.007573,2.3325,3.1424,-0.36459,0.23925,-0.0389,0.3648,286.1373901,-0.710485,0.146994,-0.495332,0.430073,-0.67951,11
