StdInChIKey,SMILES,LogS,Volume,MW,MP,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,gas_dip,solv_dip,HOMO,LsoluHsolv,LUMO,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms
POULHZVOKOAJMA-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)O,0.555510462,294.384721,200.321,43.61,-0.236740831,-0.244821396,-0.008080564,0.027968931,0.019120629,-0.008848301,1.975151491,2.60848823,-0.399296427,0.299244051,0.021094051,0.399506427,500.2188711,-1.121730491,-2.492633764,-0.578591415,0.680710001,-1.121730491,38
PREBVFJICNPEKM-UHFFFAOYSA-N,c1cc(ccc1C=CC(=O)CC(=O)C=Cc1ccc(cc1)O)O,-0.764745547,301.4697327,308.334,219,-0.140734383,-0.16050986,-0.019775476,0.084857448,0.06252094,-0.022336508,2.243525413,4.429125006,-0.334339112,0.243921531,-0.034228469,0.334549112,579.5452451,-2.102434623,-1.145293186,-0.638202746,0.649443756,-2.102434623,39
PRWFRMQHEAGAIW-UHFFFAOYSA-N,CCCCC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,-2.685396149,436.3226056,382.506,150.5,-0.083319409,-0.105173722,-0.021854313,0.299280455,0.277662009,-0.021618446,4.11191439,4.721867551,-0.285208759,0.282372748,0.004222748,0.285418759,715.3175558,-1.193902882,-2.281425507,-0.607153904,0.720982897,-2.713928223,58
PSVPUHBSBYJSMQ-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(cc1)C=O,-2.168330068,163.3514091,184.216,158.25,-0.134735365,-0.161010843,-0.026275478,-0.0374581,-0.06578845,-0.02833035,4.996554844,7.526349999,-0.385575001,0.226444999,-0.051705001,0.385785001,361.7021362,-2.5470106,-1.55706905,-1.02023065,2.54010135,-0.00690925,20
PTFIPECGHSYQNR-UHFFFAOYSA-N,CCCCCCCCCCCCCCCc1cccc(c1)O,0.591476024,481.1625359,304.516,51.125,-0.155246354,-0.162910879,-0.007664525,0.267679372,0.260182991,-0.007496381,1.690798192,2.131640294,-0.330095418,0.287980336,0.009830336,0.330305418,691.1106323,-0.50573893,-4.726183187,-0.50573893,0.371579583,-0.50573893,58
PUIYMUZLKQOUOZ-UHFFFAOYSA-N,CC(C)c1ccc(cc1)NC(=O)N(C)C,-0.566285938,284.3284401,206.288,157.3,-0.061402463,-0.07458634,-0.013183876,0.152230779,0.137495385,-0.014735394,3.760537938,5.48118035,-0.312619878,0.289126787,0.010976787,0.312829878,459.0703733,-0.643262029,-1.527468496,-0.643262029,0.676676303,-1.487200696,33
PUJZLTUHWQIHCE-UHFFFAOYSA-N,Cc1ccccc1S(=O)(=O)NNC(=O)C(c1ccccc1)(c1ccccc1)O,-0.314498856,377.3413849,396.467,136,-0.119161923,-0.139008111,-0.019846188,0.17057309,0.14656405,-0.02400904,6.3706771,8.394266197,-0.351256144,0.249987308,-0.028162692,0.351466144,631.2991648,-3.099150998,-2.294857102,-0.979156867,2.51904289,-1.569980984,48
PUQGLFHFIJAAOI-UHFFFAOYSA-N,c1cc2c3ccc(cc3C(c2cc1Br)O)N,-1.924085877,212.5708579,276.132,186.5,0.011664682,0.000725107,-0.010939575,0.155356835,0.143358101,-0.011998734,4.495525862,5.522102654,-0.31025653,0.253482065,-0.024667935,0.31046653,429.2458525,-0.555660704,-0.890902899,-0.555660704,0.333645545,-1.173092599,26
PUUPGXQPWDWTPH-GTPODGLVSA-N,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OC(=O)C(C)C,-2.057621417,667.8545765,456.753,127.5,-0.296729714,-0.305468974,-0.00873926,0.347847691,0.337244567,-0.010603124,2.081977657,3.136280874,-0.338006941,0.311968308,0.033818308,0.338216941,808.7698892,-1.092711844,-6.490812167,-0.589329858,0.63451975,-1.092711844,85
PXDJXZJSCPSGGI-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC,-3.090170447,779.4697811,480.859,51.55,-0.378021184,-0.388134008,-0.010112823,0.363980439,0.356743688,-0.00723675,1.602695548,2.358160724,-0.386217736,0.311172109,0.033022109,0.386427736,1074.212894,-1.068076986,-7.710915009,-0.587489217,0.674409492,-1.068076986,98
PYGWGZALEOIKDF-UHFFFAOYSA-N,Cc1cc(cc(C)c1Oc1c(c(N)nc(Nc2ccc(cc2)C#N)n1)Br)C#N,-3.767782892,343.8363188,435.283,254,0.159507241,0.136643336,-0.022863904,0.393427166,0.366939281,-0.026487885,6.812878562,7.886266632,-0.336611834,0.237133565,-0.041016435,0.336821834,653.4312631,-0.341432874,-0.103985117,-0.648857237,0.591876831,-2.998820197,43
PYJGXCNXONGNRV-UHFFFAOYSA-N,CC(c1ccccc1)OC(=O)NC(=O)N,-1.486007272,228.1977269,208.217,183.5,-0.190839048,-0.202800221,-0.011961173,-0.038825708,-0.05268249,-0.013856781,3.676501945,4.942795041,-0.363035918,0.264480773,-0.013669227,0.363245918,427.6149107,-1.671728061,0.374109222,-0.60230778,0.753347591,-2.803429945,27
PYZRQGJRPPTADH-UHFFFAOYSA-N,c1cc(c(c(c1)Cl)Cl)c1c(N)nc(N)nn1,-1.848997955,192.4255886,256.094,216.56,0.109926801,0.091219932,-0.018706869,0.215275193,0.195967797,-0.019307395,3.354807459,6.32753305,-0.336745492,0.251858005,-0.026291995,0.336955492,423.5701488,0,0.209600481,-0.599728843,0.439080956,-1.923686178,23
PZEADHJHZRSKKI-UHFFFAOYSA-N,c1ccc(cc1)C(c1ccccc1)(C(=O)NNS(=O)(=O)c1ccc(cc1)N)O,-1.962800068,372.7713963,397.455,214,-0.111491457,-0.136980985,-0.025489528,0.166429044,0.137610751,-0.028818293,8.946021652,12.09776808,-0.343578496,0.258406899,-0.019743101,0.343788496,641.1032845,-3.141440392,-1.785038559,-0.996255065,2.538440625,-2.05138437,47
QAISXTKWTBOYAA-UHFFFAOYSA-N,CCC(C(=O)O)NC=O,-0.449776358,137.6581764,131.131,153,-0.222875576,-0.237368051,-0.014492475,-0.129049377,-0.144697088,-0.015647711,3.910784965,5.606966114,-0.379316969,0.280020086,0.001870086,0.379526969,317.3808139,-1.681489475,0.360765789,-0.612420339,0.607236122,-2.163663013,18
QCDYQQDYXPDABM-UHFFFAOYSA-N,c1c(cc(cc1O)O)O,0.53062241,124.1224686,126.112,216.75,-0.185042249,-0.196546397,-0.011504149,-0.115738134,-0.128471636,-0.012733502,0.95208296,1.985432575,-0.346816693,0.282540856,0.004390856,0.347026693,286.9708226,-1.44777886,-0.257836999,-0.642742339,0.537017056,-1.44777886,15
QCWBDMSQWLNWJC-UHFFFAOYSA-N,CCCC1(CCO)C(=O)NC(=S)NC1=O,-0.204123,230.6427215,230.288,150.7,-0.220658448,-0.235992644,-0.015334196,-0.051335694,-0.069019161,-0.017683467,4.536135094,7.179201085,-0.344606234,0.229831206,-0.048318794,0.344816234,416.0237105,-1.53604501,0.338829602,-0.584284334,0.633941138,-3.10031985,29
QCXJEYYXVJIFCE-UHFFFAOYSA-N,CC(=O)Nc1ccc(cc1)C(=O)O,-0.767004244,159.3517535,179.175,257,-0.187560133,-0.202982906,-0.015422773,-0.072343122,-0.089748568,-0.017405446,5.676671989,7.575506074,-0.345280633,0.249258358,-0.028891642,0.345490633,375.7887803,-1.712722402,0.184243815,-0.627428635,0.689091927,-2.212174853,22
QDYSGXFAJGAMSR-UHFFFAOYSA-N,CCCCCCCOC(=O)NC(=O)N,-1.703837128,233.4866317,202.254,160,-0.27117306,-0.28220948,-0.01103642,-0.068663071,-0.080983526,-0.012320455,3.653208085,4.931618215,-0.398193979,0.272944504,-0.005205496,0.398403979,461.3132139,-1.644368015,-0.310087067,-0.602043217,0.746449037,-2.772394089,32
QGCVSGJZKFEJPE-UHFFFAOYSA-N,c1ccc(cc1)c1cccc(c1)/N=C/c1ccc(cc1N(=O)=O)N(=O)=O,-2.065501258,306.1118582,347.33,118,0.146300539,0.128786529,-0.01751401,0.362263001,0.344093991,-0.018169009,5.639814745,6.73052097,-0.346802847,0.194745991,-0.083404009,0.347012847,599.1322322,-1.949258178,-1.727949761,-0.491218341,0.870289188,-0.521987814,39
QGVNJRROSLYGKF-UHFFFAOYSA-N,CCC1(CC)C(=O)NC(=S)NC1=O,-0.014917656,194.3431176,200.261,177.25,-0.147514983,-0.159008758,-0.011493774,-0.00437976,-0.017923328,-0.013543568,2.994543073,4.866423756,-0.346714287,0.227836911,-0.050313089,0.346924287,378.7185794,-0.944799661,0.198045002,-0.572461869,0.617292741,-2.504613251,25
QHMTXANCGGJZRX-WUXMJOGZSA-N,CC1=NNC(=O)N(C1)/N=C/c1cccnc1,-1.984737284,214.0052449,217.23,222.875,0.083478349,0.069633765,-0.013844584,0.232025209,0.218394577,-0.013630632,3.851564012,5.690494732,-0.332857695,0.248369193,-0.029780807,0.333067695,435.9676832,-0.588534486,-0.268790069,-0.588534486,0.618065025,-1.899338475,27
QHZLMUACJMDIAE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)OCC(CO)O,-0.907458668,498.8408769,330.508,74.5,-0.412812552,-0.425590906,-0.012778354,0.023656056,0.011092128,-0.012563928,3.912162494,3.48431033,-0.381534199,0.289615742,0.011465742,0.381744199,703.1565654,-2.182523435,-3.610044016,-0.578134905,0.671203847,-2.182523435,61
QIGBRXMKCJKVMJ-UHFFFAOYSA-N,c1cc(ccc1O)O,0.533701714,122.9198648,110.112,171,-0.10102974,-0.109572867,-0.008543127,-0.034172,-0.043355242,-0.009183242,0,0,-0.31816,0.27106,-0.00709,0.31837,273.1664227,-1.000763515,-0.402212834,-0.500381757,0.344573428,-1.000763515,14
QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,-0.600165637,405.0454051,284.483,69.45,-0.282234452,-0.291069384,-0.008834932,0.124942224,0.116212646,-0.008729578,1.982746055,2.670326355,-0.39290104,0.298938,0.020788,0.39311104,677.6051438,-1.12105139,-4.078322882,-0.578197039,0.680153764,-1.12105139,56
QIVBCDIJIAJPQS-UHFFFAOYSA-N,c1ccc2c(c1)c(CC(C(=O)O)N)c[nH]2,-3.320665467,216.1304717,204.228,283.25,-0.087590831,-0.103336074,-0.015745243,0.071575655,0.055302802,-0.016272853,3.065768473,4.991777589,-0.31438809,0.275370594,-0.002779406,0.31459809,401.1468875,-1.09702426,-0.590807383,-0.569051479,0.63652368,-1.860015423,27
QJVXKWHHAMZTBY-GCPOEHJPSA-N,COc1cc(/C=C/CO)cc(c1O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)OC,-2.071674923,398.5052225,372.372,191,-0.562250543,-0.588077065,-0.025826523,-0.258054102,-0.285999165,-0.027945062,5.147029301,8.231079418,-0.339045091,0.255983973,-0.022166027,0.339255091,597.4097308,-4.522045549,-0.34894728,-0.577958509,0.366550066,-4.522045549,50
QLBIYHGOHHPBCC-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)OCCCl,-1.320844297,510.1159406,346.981,49.75,-0.297287317,-0.307166299,-0.009878982,0.147103565,0.139767571,-0.007335993,3.217488747,3.76059504,-0.394949672,0.293198232,0.015048232,0.395159672,751.6062405,-1.042604319,-4.310558232,-0.572134606,0.676827043,-1.210459888,62
QNMFHVHLGOZVAH-UHFFFAOYSA-N,CN(c1ccccc1)c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],-2.025641699,231.8917441,318.246,108,0.074751323,0.052443982,-0.02230734,0.24481985,0.2212352,-0.02358465,8.228810003,10.13757,-0.3752585,0.2051345,-0.0730155,0.3754685,489.8379501,-3.06451435,-1.44468615,-0.52112915,0.9074733,-0.4030959,33
QNWYCJHWPFCTIO-NXEZZACHSA-N,CC(C)[C@@](CC[C@](C)(C(=O)O)O)(C(=O)O)O,-0.749541691,250.128334,234.249,206,-0.484545299,-0.500131615,-0.015586315,-0.282619913,-0.299733016,-0.017113103,2.733531871,4.809064669,-0.391027821,0.283339489,0.005189489,0.391237821,434.5579945,-3.288538057,-0.565399425,-0.589071529,0.583809588,-3.288538057,34
QPGPCPKDVSPJAY-UHFFFAOYSA-N,c1cc(I)oc1C=O,-0.869196505,88.82736226,221.982,127.625,-0.018365293,-0.027621392,-0.009256099,0.011807229,0.001912276,-0.009894953,2.624877016,4.249000663,-0.360026716,0.214447621,-0.063702379,0.360236716,297.423032,-0.704575834,0.084360817,-0.497919917,0.430553538,-0.611629668,11
QPPBRPIAZZHUNT-UHFFFAOYSA-N,Cc1ccnc(n1)NS(=O)(=O)c1ccc(cc1)N,-2.101837285,248.1235627,264.308,236,-0.042177934,-0.068647034,-0.026469099,0.121717647,0.092831335,-0.028886313,8.507916751,12.26578686,-0.338142006,0.266793305,-0.011356695,0.338352006,467.558193,-1.96731019,-0.826751993,-0.992120789,2.630028126,-1.708901198,30
QQCJUMIKRNTBRZ-UHFFFAOYSA-N,c1ccc(cc1)C1C(=O)C(=O)OC1c1ccc2c(c1)OCO2,-2.210200097,256.1316447,296.279,205,-0.183162696,-0.197529237,-0.014366541,0.007301934,-0.008083514,-0.015385448,5.416736841,7.274580608,-0.335668932,0.239007829,-0.039142171,0.335878932,507.0476862,-2.046943112,-0.019503066,-0.442286492,0.495875923,-2.046943112,34
QRBSSDMZLRKOGR-OCEACIFDSA-N,c1ccc(cc1)N=Nc1ccc(cc1)N(c1ccccc1)c1ccccc1,-0.714448841,400.8665562,349.435,113,0.242454278,0.234720979,-0.007733299,0.531554968,0.523206093,-0.008348876,1.416724944,2.754994366,-0.297655005,0.240617503,-0.037532497,0.297865005,654.7160551,0,-2.488471691,-0.365181919,0.31448915,-0.676656569,46
QSACCXVHEVWNMX-UHFFFAOYSA-N,CC(=O)Nc1ccccc1C(=O)O,-0.568635787,171.5553983,179.175,184.5,-0.191446871,-0.201628509,-0.010181638,-0.075307003,-0.08733465,-0.012027647,1.429647476,2.359782147,-0.340226584,0.245533539,-0.032616461,0.340436584,367.3985714,-1.711731403,0.196610504,-0.627916469,0.698483422,-2.231019788,22
QUHHFMIVCMIFRS-UHFFFAOYSA-N,CCOC(=O)C(C(C(=O)OCC)OC(=O)C)OC(=O)C,0.598792806,296.2539537,290.27,48.3,-0.576433197,-0.596951427,-0.020518229,-0.363305861,-0.386646524,-0.023340663,1.865137888,3.092184234,-0.397855888,0.2791913,0.0010413,0.398065888,538.24109,-3.974534778,0.555207517,-0.595694426,0.71394211,-3.974534778,38
QVPPQDAPAFWTCK-UHFFFAOYSA-N,c1cc(ccc1Cl)NC(=S)NNC(=O)c1ccncc1,-3.955554542,256.1429116,306.776,183.75,0.070895535,0.050344762,-0.020550772,0.231736618,0.209099979,-0.022636639,4.021822768,8.289002853,-0.338876062,0.235590403,-0.042559597,0.339086062,524.1591349,-0.5354178,0.154386774,-0.689856987,0.594017011,-2.574365421,31
QVQAYZIOQVYOBF-UHFFFAOYSA-N,CCCCCCCCCCCCC1C(=O)N=C(N)S1,-2.027519105,386.1271175,284.466,180.5,-0.121490474,-0.142820168,-0.021329695,0.201303681,0.181497906,-0.019805775,4.519946858,7.672366393,-0.358787096,0.250797638,-0.027352362,0.358997096,609.6129803,-0.546825874,-2.569914613,-0.663984825,0.645056291,-1.670876578,47
QWZBEFCPZJWDKC-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)OC(=O)CCCCCCCCCCCCCCC,-2.439194048,713.4762828,494.842,62.75,-0.437637054,-0.451125589,-0.013488535,0.299865056,0.285179043,-0.014686013,3.767842079,5.693192291,-0.381962368,0.283574818,0.005424818,0.382172368,891.2275579,-1.606894253,-7.083774666,-0.572318435,0.714686752,-1.606894253,97
QXAGNLMTCODAJH-UHFFFAOYSA-N,CCCC(CCC)OC(=O)NC(=O)N,-1.693113263,272.93375,202.254,206,-0.277403521,-0.288007257,-0.010603736,-0.074618556,-0.086880353,-0.012261797,3.920000124,5.105244843,-0.3953016,0.275984402,-0.002165598,0.3955116,450.598769,-1.686613194,-0.373655026,-0.607176181,0.75799538,-2.821488598,32
QXBKGKVIXWSWEB-UHFFFAOYSA-N,c1ccc(cc1)c1ccc(cc1)/C=N/c1cccc(c1)c1ccccc1,-2.13076902,394.984473,333.433,127,0.190057469,0.180834809,-0.00922266,0.476330167,0.467367112,-0.008963054,1.807947316,2.628755303,-0.327583834,0.253285862,-0.024864138,0.327793834,654.6205992,0,-2.687773218,-0.36751263,0.176769036,-0.36751263,45
QXSAKPUBHTZHKW-UHFFFAOYSA-N,c1cc(ccc1C(=O)N)O,0.170261202,135.4104605,137.138,160,-0.102110047,-0.117130288,-0.015020241,-0.017054078,-0.033021386,-0.015967309,4.183844549,5.893006764,-0.350328833,0.263546882,-0.014603118,0.350538833,315.1538353,-1.129729535,0.062522905,-0.647823549,0.636572115,-1.685739037,17
QYSPLQLAKJAUJT-UHFFFAOYSA-N,CN1C(=C(c2ccccc2S1(=O)=O)O)C(=O)Nc1ccccn1,-2.438899077,294.5613757,331.352,200.3,-0.136119687,-0.157598553,-0.021478866,0.062708992,0.038495911,-0.024213081,4.950681648,7.450730657,-0.341761816,0.221288183,-0.056861817,0.341971816,527.7185374,-2.979961359,-0.693396109,-0.950763164,2.509656493,-1.947463287,36
QYSXJUFSXHHAJI-YRZJJWOYSA-N,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C\3/C[C@H](CCC3=C)O)/CCC[C@]12C,0.595269013,539.9576332,384.646,84,-0.149475546,-0.157788744,-0.008313198,0.391532958,0.38159898,-0.009933978,2.145811144,2.437670661,-0.31447369,0.292747414,0.014597414,0.31468369,725.7727398,-0.610356513,-5.962547464,-0.610356513,0.328864304,-0.610356513,72
QZBWILJNDGNYNA-UHFFFAOYSA-N,Cc1cccc(c1OCC(=O)Nc1ccccc1)Cl,-0.440491896,270.1057808,275.735,78.15,-0.073922907,-0.084595753,-0.010672846,0.117146995,0.105749552,-0.011397443,4.524263844,5.896044997,-0.32385166,0.259959541,-0.018190459,0.32406166,493.7154118,-0.978357674,-1.049562061,-0.585934729,0.586291689,-1.51529298,33
RAHRBPFKDAZSCJ-UHFFFAOYSA-N,c1ccc(cc1)c1c(ccc(c1[N+](=O)[O-])O)[N+](=O)[O-],-0.394128008,197.2335315,260.206,214,-0.006795751,-0.021651783,-0.014856032,0.12676361,0.111414196,-0.015349413,1.727461458,3.243001526,-0.366890671,0.206737346,-0.071412654,0.367100671,426.6011419,-2.435566326,-0.971274142,-0.56606527,0.910430644,-0.631508647,27
RAIYSMBJSNYWPU-QWWZWVQMSA-N,CCOC(=O)[C@H]([C@H](C(=O)N)O)O,-1.072362614,176.7615351,177.157,135.5,-0.363527079,-0.378334066,-0.014806987,-0.243244151,-0.259858205,-0.016614053,2.198760901,3.537591338,-0.38908391,0.280629843,0.002479843,0.38929391,362.5208911,-2.673962117,0.663636844,-0.618792765,0.58639903,-3.180003255,23
RAYRRTBHPMNPSP-UHFFFAOYSA-N,c1ccc(cc1)Nc1cccc(c1N)Cl,-0.686608467,221.2217317,218.686,116,0.06446966,0.055899189,-0.008570471,0.214374366,0.205166675,-0.009207691,1.436660121,2.689238478,-0.309580585,0.269924425,-0.008225575,0.309790585,419.6527344,0,-1.110703833,-0.478741747,0.274367123,-0.98968796,26
RBOXVHNMENFORY-DNJOTXNNSA-N,CN1CC[C@]23[C@H]4CC[C@@H]([C@@H]3Oc3c(ccc(C[C@@H]14)c23)OC)O,-0.456942235,360.3185408,301.386,111.75,-0.1671472,-0.180612552,-0.013465352,0.143784706,0.129756385,-0.014028321,3.255903855,4.596845061,-0.307798939,0.282501363,0.004351363,0.308008939,492.8729355,-1.388367573,-1.933818112,-0.589112278,0.334045299,-1.741176744,45
REFJWTPEDVJJIY-UHFFFAOYSA-N,c1cc(c(cc1c1c(c(=O)c2c(cc(cc2o1)O)O)O)O)O,-1.581767392,241.5059779,302.24,310.5,-0.370573665,-0.384349044,-0.013775379,-0.209649494,-0.226149308,-0.016499813,2.796716566,5.075132207,-0.32512952,0.228109175,-0.050040825,0.32533952,485.2496507,-3.204222866,0.374220589,-0.643190772,0.592557338,-3.204222866,32
RENUKYOICMBIKE-UHFFFAOYSA-N,CC(C)CC(C)OC(=O)NC(=O)N,-1.815289433,215.8560428,188.227,161.75,-0.27247913,-0.283229103,-0.010749973,-0.093708831,-0.106634508,-0.012925677,3.930592121,5.249958315,-0.39498335,0.276843564,-0.001306436,0.39519335,415.6342622,-1.694092087,-0.190275864,-0.608931297,0.759232333,-2.834506301,29
REQGKPUCIBDMFW-OUKQBFOZSA-N,CCCCCCC/C=C/C(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,-2.477818615,549.377528,450.624,129.5,-0.083856434,-0.106129125,-0.022272691,0.399138631,0.376980509,-0.022158122,4.829175381,4.780644321,-0.290569883,0.268476878,-0.009673122,0.290779883,836.4769612,-1.208528616,-3.356719246,-0.607029778,0.720548788,-2.723922511,71
RFVNOJDQRGSOEL-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)OCCO,-0.999204807,499.5897756,328.536,59.4,-0.352681986,-0.3638684,-0.011186414,0.105453768,0.095134621,-0.010319146,3.663862191,4.597047361,-0.383267175,0.295403433,0.017253433,0.383477175,740.8646102,-1.640444481,-4.172559915,-0.590466664,0.674615046,-1.640444481,63
RGDPZMQZWZMONQ-UHFFFAOYSA-N,CC(=O)Nc1cccc(c1)C(=O)O,-1.214669172,174.8836552,179.175,246.25,-0.184000803,-0.198677747,-0.014676944,-0.069468178,-0.085259123,-0.015790945,3.427390324,6.202221057,-0.339636349,0.248181348,-0.029968652,0.339846349,375.1948341,-1.696861766,0.156324578,-0.625492498,0.678620552,-2.182310803,22
RGHHSNMVTDWUBI-UHFFFAOYSA-N,c1cc(ccc1C=O)O,0.539322329,127.8032538,122.123,115.5,-0.07837379,-0.089028847,-0.010655057,-0.005772587,-0.017106187,-0.0113336,3.249670361,4.563711112,-0.352081423,0.252281708,-0.025868292,0.352291423,290.4369697,-1.036779028,-0.128843992,-0.559446267,0.450348287,-1.036779028,15
RHTVQEPJVKUMPI-UHFFFAOYSA-N,c1ccc(cc1)Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],-2.402484727,209.1693775,259.221,156.5,0.055885736,0.039797838,-0.016087898,0.202488119,0.184850621,-0.017637498,8.762299936,11.64119524,-0.357949999,0.21748,-0.06067,0.358159999,453.6407943,-2.106527624,-1.115113375,-0.54772299,0.902109984,-0.630147418,28
RJFKAACXQHIYTD-UHFFFAOYSA-N,CCCCCCCCC(CC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C)O,-2.001074769,613.290504,482.666,120,-0.203529767,-0.226712613,-0.023182846,0.32500961,0.301330501,-0.023679109,4.173539025,5.242523573,-0.287322524,0.278000569,-0.000149431,0.287532524,893.9015377,-1.80161356,-3.571651543,-0.60522473,0.719888974,-3.310383219,77
RJKGJBPXVHTNJL-UHFFFAOYSA-N,c1ccc2c(c1)cccc2[N+](=O)[O-],-0.323508953,150.5841112,173.171,57.35,0.058840021,0.049781778,-0.009058242,0.164553,0.154951,-0.009602,5.3815,7.0478,-0.35288,0.21958,-0.05857,0.35309,343.480306,-1.021763,-1.040325222,-0.515256,0.857339333,-0.164423667,20
RJUJQBSIFOSCCE-SFTDATJTSA-N,CCCCCCCC[C@@H]([C@H](CCCCCCCCCCCC(=O)O)O)N(=O)=O,-0.049896619,533.7296091,401.587,136.5,-0.392635443,-0.409958878,-0.017323436,0.11198007,0.094439174,-0.017540895,4.426886771,6.904516576,-0.388622646,0.25636489,-0.02178511,0.388832646,808.7068921,-2.70405751,-4.738208775,-0.586720204,0.81197728,-1.89208023,71
RJWYTISHBMNMOZ-UHFFFAOYSA-N,c1cc2c(Cc3cc(ccc23)N)cc1Br,-1.517953347,199.1154,260.133,144,0.073628267,0.064129926,-0.009498341,0.216432,0.206101,-0.010331,4.3059,5.203,-0.30393,0.2627,-0.01545,0.30414,417.6074198,0,-1.295835,-0.512192,0.308028,-0.637456,25
RLNMMRFIGZSWJX-UHFFFAOYSA-N,c1cc(c(c2c1cc(cc2[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])Cl,-2.531144873,148.2242,297.611,198,0.061711634,0.038805772,-0.022905862,0.1555784,0.131133,-0.0244454,7.940793333,11.5269,-0.39825,0.17271,-0.10544,0.39846,426.9798482,-2.8962264,-0.56223,-0.507909,0.890579,-0.2385954,24
RMBFBMJGBANMMK-UHFFFAOYSA-N,Cc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],-0.965213683,131.6361574,182.136,70.015,0.009885079,-0.004328056,-0.014213135,0.09615885,0.08049225,-0.0156666,5.784345,7.564030041,-0.40745,0.20576,-0.07239,0.40766,342.8273846,-2.007574003,-0.9553476,-0.556920201,0.882937251,-0.250044751,19
RNSGYMFGBVMZSJ-UHFFFAOYSA-N,CC(C)OC(=O)NC(=O)N,-1.253629325,160.0969955,146.146,184.5,-0.2477603,-0.258461032,-0.010700731,-0.141051259,-0.153842711,-0.012791452,3.868939458,5.413910295,-0.39582007,0.275847636,-0.002302364,0.39603007,339.749219,-1.702168515,0.664824483,-0.611798258,0.758404376,-2.836225022,20
RNXRXBFLIGLDTC-UHFFFAOYSA-N,CCCCOC(=O)NC(=O)N,-1.114684198,175.4591547,160.173,150,-0.248342174,-0.259058004,-0.01071583,-0.117508338,-0.129561937,-0.012053599,3.55113243,4.722238674,-0.398276295,0.27274493,-0.00540507,0.398486295,372.8827602,-1.647483207,0.485999545,-0.604947146,0.746295063,-2.776075185,23
ROAXLGSFGIOFMH-UHFFFAOYSA-N,c1ccc2c(c1)nc(CSCc1nc3ccccc3o1)o2,-0.190347928,273.0488636,296.349,76.34,0.041358089,0.028214069,-0.01314402,0.225010558,0.210065961,-0.014944597,2.064907949,3.11797145,-0.339123905,0.250795888,-0.027354112,0.339333905,529.0675733,-0.634843718,-0.917495209,-0.398916232,0.360873955,-1.383154382,33
ROHFNLRQFUQHCH-UHFFFAOYSA-N,CC(C)CC(C(=O)O)N,-2.977971986,175.1520113,131.175,293.25,-0.182284764,-0.192794668,-0.010509903,-0.046211902,-0.0578728,-0.011660899,2.157214078,3.370311362,-0.365952416,0.294070875,0.015920875,0.366162416,329.6587506,-1.097231967,-0.759673531,-0.564820133,0.622502938,-1.635893356,22
ROORDVPLFPIABK-UHFFFAOYSA-N,c1ccc(cc1)OC(=O)Oc1ccccc1,-0.639030045,212.1989625,214.221,79,-0.095764507,-0.101946912,-0.006182405,0.0444544,0.040276678,-0.004177722,0.23734,0.149179187,-0.3497,0.26054,-0.01761,0.34991,435.5028123,-1.333608257,-0.404900711,-0.53304016,0.763829219,-1.333608257,26
RPWFJAMTCNSJKK-UHFFFAOYSA-N,CCCCCCCCCCCCOC(=O)c1cc(c(c(c1)O)O)O,0.169483185,454.8257553,338.444,96.525,-0.38811275,-0.401311813,-0.013199063,-0.028356425,-0.04114317,-0.012786744,1.381352858,2.327198582,-0.338785821,0.244980036,-0.033169964,0.338995821,689.3329519,-2.408543234,-2.519602601,-0.561446801,0.644483682,-2.408543234,54
RRGUKTPIGVIEKM-UHFFFAOYSA-N,C1CCC(CC1)n1c(CCCCOc2ccc3c(CCC(=O)N3)c2)nnn1,-1.98098835,406.4351913,369.467,158.5,-0.047468949,-0.074222496,-0.026753547,0.318495806,0.291448706,-0.027047101,7.33790786,11.35379568,-0.310676548,0.269514171,-0.008635829,0.310886548,661.6897615,-1.054936828,-2.299526973,-0.631913316,0.624749802,-2.162948165,54
