StdInChIKey,SMILES,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,gas_dip,solv_dip,HOMO,LsoluHsolv,LUMO,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms
WOIGZSBYKGQJGL-UHFFFAOYSA-N,C=CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,-2.126571704,244.25,158,234.1877894,-0.137670429,-0.142673022,-0.005002593,0.033765312,0.027973684,-0.005791628,1.992979086,2.156777977,-0.369387452,0.151649841,-0.028670159,0.210477452,436.772077,-1.459798771,0.359333134,-0.589043026,0.722172688,-2.633277928,30
WPYMKLBDIGXBTP-UHFFFAOYSA-N,OC(=O)c1ccccc1,-0.12610793,122.123,121,122.8983053,-0.102520195,-0.105800462,-0.003280268,-0.029533382,-0.033762375,-0.004228992,2.635902852,3.028355145,-0.374490291,0.151462568,-0.028857432,0.215580291,290.3381596,-1.077987428,-0.084003766,-0.543090501,0.656061955,-1.077987428,15
WQGWDDDVZFFDIG-UHFFFAOYSA-N,Oc1cccc(O)c1O,-2.237086256,126.112,132,126.7524683,-0.167056766,-0.170567985,-0.003511219,-0.099043646,-0.103186284,-0.004142638,2.442250177,2.698524159,-0.329595658,0.177262208,-0.003057792,0.170685658,282.6777008,-1.409077054,-0.149949353,-0.484137061,0.351012656,-1.409077054,15
WQWMWDWQMVRGRP-UHFFFAOYSA-N,Cc1cc(C)c(CC(C)(C)C(=O)NO)c(C)c1,-1.657591748,235.326,162.5,292.4284647,-0.123066837,-0.127483944,-0.004417107,0.127987952,0.122474367,-0.005513586,3.373141462,3.805908721,-0.333689276,0.192361069,0.012041069,0.174779276,447.923686,-0.937833006,-2.612701927,-0.543117295,0.505037803,-1.218931489,38
WSEJSEYNXSBBRS-UHFFFAOYSA-N,CCCCCCCC=NNC(N)=O,-0.23841898,185.269,100,248.197388,-0.082532155,-0.088217269,-0.005685113,0.128553513,0.12257455,-0.005978964,3.581050504,4.264414333,-0.347245034,0.192704771,0.012384771,0.188335034,458.0352857,-0.599338995,-1.406889809,-0.599352473,0.695906323,-1.722996827,32
WTYGAUXICFETTC-UHFFFAOYSA-N,CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2,-1.955109128,236.271,170,250.3131349,-0.221947255,-0.227302093,-0.005354838,-0.01299119,-0.019073022,-0.006081833,2.383846049,2.526275935,-0.364284311,0.155897575,-0.024422425,0.205374311,433.9886769,-1.474437975,-0.090435559,-0.595381631,0.721743829,-2.660453733,33
WULPUQZASCZTPO-UHFFFAOYSA-N,O=C1CCCCCCCCCN1,-1.076283953,169.267,162,238.4572393,-0.128050661,-0.132866956,-0.004816295,0.095106876,0.089965675,-0.005141201,4.307761729,5.005492515,-0.353881315,0.225401342,0.045081342,0.194971315,369.4951458,-0.606069131,-1.727088567,-0.606069131,0.615258902,-1.109965057,31
WURBFLDFSFBTLW-UHFFFAOYSA-N,O=C(c1ccccc1)C(=O)c2ccccc2,0.390657296,210.232,94,212.6155064,-0.0096752,-0.013446371,-0.003771171,0.135920526,0.131587882,-0.004332644,3.808394737,4.621994115,-0.357582632,0.141709474,-0.038610526,0.198672632,424.285508,-0.901158294,-0.701428647,-0.450604705,0.421180941,-0.901158294,26
WWWHYESRWDHLIX-PEZBUJJGSA-N,[O-][N+](c1ccccc1)=C(C#N)c2ccccc2,-0.498644836,222.246,44,230.3584082,0.159004947,0.153854519,-0.005150428,0.311049182,0.305217418,-0.005831765,2.802072097,3.785305939,-0.335887005,0.133458036,-0.046861964,0.176977005,441.7161978,-0.499581804,-1.4622112,-0.499581804,0.565084438,-0.166977271,27
XCDXSSFOJZZGQC-UHFFFAOYSA-N,ClCCN(CCCl)c1ccc2ccccc2c1,0.474653884,268.186,55,258.6806736,0.021150454,0.017337937,-0.003812517,0.215745015,0.212127349,-0.003617666,1.807378261,2.472131969,-0.307644836,0.161337156,-0.018982844,0.148734836,471.4785936,0,-1.737350611,-0.390684811,0.267582276,-0.690651473,32
XDOBGTROEORTFM-UHFFFAOYSA-N,CN(C)c1ccc(cc1)C(=NC(=O)c2ccccc2)c3ccc(cc3)N(C)C,-1.603796042,371.482,179,437.3427876,0.091906036,0.083045707,-0.008860329,0.433972109,0.4249589,-0.009013209,5.520632766,6.845860167,-0.30261939,0.167105529,-0.013214471,0.14370939,686.919652,-0.553672471,-2.315852346,-0.553737828,0.645078952,-1.628703059,53
XECWCIGULVRDKS-UHFFFAOYSA-N,OC(C=CC(O)(c1ccccc1)c2ccccc2)(c3ccccc3)c4ccccc4,-3.398479204,392.497,195.5,459.0713577,0.043667224,0.039291866,-0.004375357,0.391396128,0.38750558,-0.003890547,1.213880298,1.48732643,-0.347546302,0.180888321,0.000568321,0.188636302,671.7078257,-1.166486156,-2.939064959,-0.585664706,0.33482816,-1.166486156,54
XHKBEIYZVFBVAM-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)NO,-1.15490196,243.39,94,353.1778174,-0.189541971,-0.193912669,-0.004370698,0.136604856,0.132184548,-0.004420308,3.01749785,3.442544201,-0.373067488,0.187010089,0.006690089,0.214157488,577.312692,-0.919995957,-3.094536261,-0.52719673,0.587491878,-1.231278383,46
XJCVRTZCHMZPBD-UHFFFAOYSA-N,Nc1cccc(c1)[N+]([O-])=O,-0.807836975,138.126,112,129.2578571,0.026685332,0.021001687,-0.005683645,0.103846,0.097974,-0.005872,6.1439,6.8729,-0.33832,0.13238,-0.04794,0.17941,304.6517726,-0.9621505,-0.581586929,-0.493938929,0.813892071,-0.642197357,16
XJHDMGJURBVLLE-BOCCBSBMSA-N,C[C@H]1[C@@H]2CC[C@@]3(C)C=CC(=O)C(=C3[C@H]2OC1=O)C,-0.730469196,246.306,171,277.4850767,-0.180245984,-0.187637478,-0.007391494,0.056083152,0.048010103,-0.00807305,7.909005218,9.243392651,-0.367769729,0.153980535,-0.026339465,0.208859729,446.2354368,-1.442843167,-1.5113475,-0.506646752,0.616553265,-1.442843167,36
XJKSTNDFUHDPQJ-UHFFFAOYSA-N,c1ccc(cc1)c2ccc(cc2)c3ccccc3,-1.244122266,230.309,190.5,277.0302971,0.112480572,0.110508038,-0.001972534,0.315029755,0.31288313,-0.002146625,5.09E-06,0,-0.329260838,0.172007084,-0.008312916,0.170350838,484.1441694,0,-2.151044625,-0.173431309,0.157615403,0,32
XLAJFSRYFUHAPW-UHFFFAOYSA-N,[O-][N+](=O)c1cc(c(c(c1)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-1.109455147,258.104,126,97.02217515,0.060678829,0.051847098,-0.008831731,0.121107526,0.111964842,-0.009142684,2.639163157,3.359005263,-0.451051579,0.0586,-0.12172,0.292141579,383.6645618,-3.359637,-0.479461842,-0.436817895,0.854337,0.037502526,20
XMTQQYYKAHVGBJ-UHFFFAOYSA-N,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-2.499875251,233.097,157,201.5787566,-0.057826672,-0.063661534,-0.005834862,0.064700964,0.058459309,-0.006241655,6.131114266,7.054333504,-0.327522623,0.165377086,-0.014942914,0.168612623,419.530819,-0.579707416,-0.285949195,-0.579707416,0.675315234,-1.546768156,24
XPTKCHZHKMVCSX-WUKNDPDISA-N,CCc1c(N=Nc2ccccc2O)c(O)cc(C)c1c3ccccc3,0.477141134,240.305,95,372.5386535,0.007023066,0.003697537,-0.003325529,0.288219731,0.284145684,-0.004074047,1.444242182,1.572367744,-0.320506945,0.137274905,-0.043045095,0.161596945,579.8454114,-0.950221527,-2.420054708,-0.534236391,0.417757539,-1.262552011,45
XRHGYUZYPHTUJZ-UHFFFAOYSA-N,OC(=O)c1ccc(Cl)cc1,-2.470429908,156.569,240,123.3621504,-0.118045575,-0.121126523,-0.003080948,-0.055532662,-0.059246979,-0.003714317,1.345657481,1.588326059,-0.371890081,0.138933344,-0.041386656,0.212980081,314.1538968,-1.068645471,0.081755743,-0.536378577,0.659202374,-1.151998567,15
XRTGYBHBFOYLOB-UHFFFAOYSA-N,OC(CCC(O)(c1ccccc1)c2ccccc2)(c3ccccc3)c4ccccc4,-3.109489168,394.513,106,437.1021496,0.000859211,-0.005785197,-0.006644407,0.369769581,0.365009257,-0.004760324,1.244088255,2.489925796,-0.345336023,0.182861774,0.002541774,0.186426023,676.7373941,-1.20040582,-3.207578198,-0.600453441,0.342327956,-1.20040582,56
XRXMNWGCKISMOH-UHFFFAOYSA-N,OC(=O)c1ccccc1Br,-1.265213368,201.019,148,123.7058245,-0.093937902,-0.098173629,-0.004235726,-0.03310333,-0.037788818,-0.004685488,3.360138979,3.862156231,-0.368052396,0.145659086,-0.034660914,0.209142396,318.7959496,-1.035400274,0.080591734,-0.526310292,0.661348519,-1.112253284,15
XSFBJOCBRNOCCE-VYDXJSESSA-N,CC1(C)C2CC[C@@]1(C)C(C2)N=Cc3ccccc3,-1.080538556,241.376,58.5,327.8338182,0.037533316,0.035197873,-0.002335443,0.327082136,0.324761333,-0.002320803,1.709151006,1.928820142,-0.343659283,0.180342069,2.21E-05,0.184749283,478.0921515,0,-3.067474184,-0.5175604,0.16680495,-0.327017295,41
XUWHAWMETYGRKB-UHFFFAOYSA-N,O=C1CCCCN1,0.90774067,99.1326,35,131.8767394,-0.092104523,-0.097571826,-0.005467303,0.005838073,0.000128877,-0.005709196,4.810190389,5.496197147,-0.356862099,0.229675901,0.049355901,0.197952099,271.8702474,-0.627470593,-0.374052967,-0.627470593,0.619027423,-1.123234531,16
XVBIIFGQJLUPRR-UHFFFAOYSA-N,CCOC(=O)C(=NNc1ccccc1[N+]([O-])=O)C#N,-0.498903775,262.225,115,210.5130528,-0.004339357,-0.010992505,-0.006653149,0.143634792,0.136092372,-0.00754242,5.454380121,6.525062151,-0.357786576,0.103030037,-0.077289963,0.198876576,466.9167597,-1.956355105,-0.36307955,-0.532287517,0.867409422,-1.525771642,29
XVLCHDINOZBBPB-UHFFFAOYSA-N,CCOc1nc2nc(Cl)nc(Cl)c2n1C,-0.392844623,247.084,185.5,196.647204,0.033837606,0.025481013,-0.008356593,0.140779319,0.13219885,-0.008580469,7.046634512,8.135923302,-0.347725466,0.137945255,-0.042374745,0.188815466,420.0580383,-0.371910293,0.34246158,-0.532126685,0.462670492,-1.720928679,23
YAOUORFQUQWGHU-CLFYSBASSA-N,c1(ccc(cc1)/C(=C\C(=O)O)/C)C,-0.231656761,176.215,110.5,216.4185128,-0.114239938,-0.118376042,-0.004136104,0.030856009,0.024860729,-0.00599528,2.899204773,3.512483267,-0.341170525,0.167229803,-0.013090197,0.182260525,395.0857223,-1.102863699,-1.156290562,-0.557101183,0.703717939,-1.102863699,25
YAOUORFQUQWGHU-VQHVLOKHSA-N,Cc1ccc(cc1)C(/C)=C/C(O)=O,-0.88856542,176.215,133,207.5320643,-0.117404283,-0.121498272,-0.004093989,0.029041683,0.024575179,-0.004466504,3.990359629,4.557821984,-0.348452871,0.161520303,-0.018799697,0.189542871,397.1699878,-1.119603636,-1.176007491,-0.57307961,0.704284242,-1.119603636,25
YDCFNPFXXJRYCZ-UHFFFAOYSA-N,[O-][N+](=O)c1cc(c(C(=O)N=[N+]=[N-])c(c1)[N+]([O-])=O)[N+]([O-])=O,-1.507943623,282.129,98,126.5317607,0.107856942,0.098242052,-0.00961489,0.17644755,0.16619395,-0.0102536,0.998390005,1.292685,-0.4282685,0.0687395,-0.1115805,0.2693585,425.5958298,-3.0862066,0.19932835,-0.57575665,0.8588535,-0.63131865,22
YDLSUFFXJYEVHW-UHFFFAOYSA-N,O=C1CCCCCCCN1,0.365336625,141.213,348.5,199.4032244,-0.109655745,-0.114604115,-0.00494837,0.063750248,0.058608858,-0.005141389,4.5951238,5.297180945,-0.355099849,0.22580913,0.04548913,0.196189849,330.1907753,-0.61900123,-1.159843649,-0.61900123,0.621493863,-1.124064788,25
YGPLLMPPZRUGTJ-UHFFFAOYSA-N,C1c2ccccc2c3c1c4c(Cc5ccccc45)c6c3Cc7ccccc67,-2.978281988,342.44,370,362.4405829,0.154427801,0.150905789,-0.003522012,0.4500554,0.446074023,-0.003981377,0,0.003195726,-0.3144705,0.165,-0.01532,0.1555605,578.7175836,0,-2.891633682,-0.318751272,0.177387756,0,45
YGSDEFSMJLZEOE-UHFFFAOYSA-N,OC(=O)c1ccccc1O,-1.307759578,138.123,158,108.6225375,-0.181214505,-0.184243336,-0.003028831,-0.105874283,-0.109719132,-0.003844849,2.030943803,2.252134559,-0.351695764,0.146905345,-0.033414655,0.192785764,297.6084752,-1.583137127,0.178149192,-0.595880313,0.700508805,-1.583137127,16
YGTUPRIZNBMOFV-UHFFFAOYSA-N,OC(=O)c1ccccc1C(=O)c2ccc(O)cc2,-3.301444352,242.231,211,225.9221099,-0.178978733,-0.186332066,-0.007353332,-0.031373709,-0.038530425,-0.007156716,4.013390271,5.132735784,-0.349971219,0.144915663,-0.035404337,0.191061219,442.7554939,-2.012916462,-0.036296987,-0.52895614,0.648228008,-2.012916462,28
YJHZQWSSAFUAIG-UHFFFAOYSA-N,Cc1cc(ccc1O)N=Nc2ccccc2,-0.497967732,212.251,130,235.6410262,0.068192027,0.064391157,-0.00380087,0.228970828,0.225280855,-0.003689973,1.23716524,1.479560571,-0.322020391,0.142893817,-0.037426183,0.163110391,451.4832589,-0.47073312,-1.392448453,-0.47073312,0.334808553,-0.772366352,28
YLQWCDOCJODRMT-UHFFFAOYSA-N,O=C1c2ccccc2c3ccccc13,0.519243772,180.206,81,183.196136,0.043165819,0.039878018,-0.003287801,0.167786,0.1642502,-0.0035358,3.509100161,4.122080171,-0.341875999,0.137047998,-0.043272002,0.182965999,368.7691939,-0.479912815,-0.798240182,-0.479912815,0.567843387,-0.479912815,22
YMTUIACUSNJPBV-UHFFFAOYSA-N,CCOc1ccc2nc3cc(ccc3c(Cl)c2c1)[N+]([O-])=O,-1.70288556,302.717,187,238.5704657,0.016957774,0.011561959,-0.005395815,0.189812228,0.183635139,-0.006177089,8.072673669,8.971776091,-0.333351315,0.105546402,-0.074773598,0.174441315,503.4503805,-1.348804723,-1.081825634,-0.521140372,0.834690462,-0.849206977,32
YODZTKMDCQEPHD-UHFFFAOYSA-N,OCCSCCO,-1.115140672,122.188,-10.2,146.3492198,-0.164538675,-0.168907758,-0.004369083,-0.071304369,-0.076821118,-0.005516749,2.620539087,2.568775833,-0.332402001,0.191912609,0.011592609,0.173492001,289.8503174,-1.149832554,-0.681922418,-0.583500968,0.334435422,-1.251945598,17
YRNWIFYIFSBPAU-UHFFFAOYSA-N,CN(C)c1ccc(cc1)c2ccc(cc2)N(C)C,-1.079810517,240.348,193,314.8780361,0.075988813,0.070385409,-0.005603404,0.326542995,0.320644031,-0.005898964,1.926516887,2.072893629,-0.283950074,0.194090272,0.013770272,0.125040074,509.5226376,0,-2.520332995,-0.324484116,0.223572686,-0.539120512,38
YSEMBYWAAKOCKW-UHFFFAOYSA-N,Oc1ccc(cc1)C=C2CCC(=Cc3ccc(O)cc3)C2=O,-3.465879329,292.334,252.5,297.6943042,-0.085184047,-0.092371742,-0.007187695,0.142853126,0.135609362,-0.007243764,3.882208995,4.486042038,-0.327330762,0.152996251,-0.027323749,0.168420762,552.4162824,-1.471578527,-1.473595961,-0.508325399,0.538265598,-1.471578527,38
YSFZWUJOBANROZ-UHFFFAOYSA-N,CCCCCCCC(C(O)=O)C(O)=O,-2.401017236,202.251,96.5,253.0111101,-0.344131101,-0.349576874,-0.005445773,-0.143115831,-0.149031346,-0.005915515,2.734141872,3.500248285,-0.410114477,0.17720129,-0.00311871,0.251204477,457.1099581,-2.047060713,-0.998160949,-0.537279163,0.657731771,-2.047060713,32
YTRMTPPVNRALON-UHFFFAOYSA-N,OC(=O)c1cc(nc2ccccc12)c3ccccc3,-3.030918291,249.269,210,237.1774151,-0.015992636,-0.020393471,-0.004400835,0.155010931,0.150521079,-0.004489851,1.117213163,1.371006229,-0.343378456,0.127815145,-0.052504855,0.184468456,468.9554734,-1.040209114,-0.639478431,-0.52216664,0.643434663,-1.361068086,30
YUWFEBAXEOLKSG-UHFFFAOYSA-N,Cc1c(C)c(C)c(C)c(C)c1C,-0.387229525,162.275,163,247.2149583,-0.036028908,-0.037576705,-0.001547798,0.167399877,0.164468527,-0.00293135,2.85E-06,0.04781723,-0.311065967,0.213636262,0.033316262,0.152155967,381.7932358,0,-2.867934552,-0.471650299,0.160489398,0,30
YVGGHNCTFXOJCH-UHFFFAOYSA-N,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,0.322319043,354.49,109,216.7796504,0.004688527,0.001359829,-0.003328698,0.1365,0.132935,-0.003565,1.2753,1.4192,-0.3538,0.15304,-0.02728,0.19489,499.9811966,0,-1.09233525,-0.181984,0.1913,-0.46683735,28
YVUQSNJEYSNKRX-UHFFFAOYSA-N,Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4ccccc34)c5ccc(F)cc5,-2.141130509,461.555,218,509.0040225,-0.125312589,-0.132569748,-0.007257159,0.293170064,0.284933393,-0.008236671,5.093274477,5.895538808,-0.321434316,0.16873242,-0.01158758,0.162524316,767.8667403,-0.568766382,-2.525438235,-0.568766382,0.657988892,-2.092969434,63
YYGJRRYSYLLCQH-UHFFFAOYSA-N,Cc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-0.313006034,243.133,108,129.2861286,-0.062980003,-0.07123117,-0.008251166,0.024211637,0.016076024,-0.008135613,1.755690159,2.301917349,-0.416830369,0.087930833,-0.092389167,0.257920369,376.8182501,-3.202666371,-0.781965153,-0.602712476,0.906213129,-0.502191403,22
YZOMFHYSOYQBFP-UHFFFAOYSA-N,OC(=O)c1c2ccccc2c(c3ccccc3)c4c(c5ccccc5)c6ccccc6c(c7ccccc7)c14,-3.523396116,500.596,405,521.7875084,0.127292796,0.121693421,-0.005599375,0.530964324,0.525060227,-0.005904097,3.165122931,4.001110269,-0.298239005,0.120071261,-0.060248739,0.139329005,723.1401718,-1.069858905,-2.861231848,-0.538179962,0.691654511,-1.069858905,63
ZBJSGOMTEOPTBH-UHFFFAOYSA-N,Cl[S](=O)(=O)c1ccc2c(c1)cc(cc2[S](Cl)(=O)=O)[S](Cl)(=O)=O,-0.654767962,423.703,197,190.5043929,-0.32313026,-0.342547995,-0.019417735,-0.236477513,-0.255423304,-0.018945791,1.879853107,2.487846323,-0.412192918,0.074220409,-0.106099591,0.253282918,532.5880268,-5.065280128,-1.595497378,-0.850994309,2.433727335,0.681223263,27
ZCFSWYZFGJAUKK-UHFFFAOYSA-N,Cc1ccc(C)c(c1[N+]([O-])=O)[N+]([O-])=O,-0.116525836,196.163,92.5,158.9068332,0.007824615,0.001125994,-0.006698621,0.11724015,0.109989,-0.00725115,7.779654999,8.982415,-0.38312,0.118684,-0.061636,0.22421,365.739351,-1.803208,-1.3892731,-0.52885225,0.8371295,-0.12895405,22
ZCJLOOJRNPHKAV-ONEGZZNKSA-N,OC(=O)/C=C/c1occc1,-1.083361151,138.123,140,125.6675725,-0.132942138,-0.136743588,-0.00380145,-0.060146837,-0.064413576,-0.004266739,2.884087922,3.334927367,-0.351982716,0.136411698,-0.043908302,0.193072716,320.4161615,-1.307650131,0.025598468,-0.543029799,0.668468004,-1.307650131,16
ZCJLOOJRNPHKAV-UHFFFAOYSA-N,OC(=O)C=Cc1occc1,-1.005719859,138.123,141,135.5546798,-0.132653928,-0.136379728,-0.0037258,-0.05976842,-0.064065883,-0.004297463,2.70433918,3.299257315,-0.350710662,0.137022172,-0.043297828,0.191800662,318.5739314,-1.314699018,0.030180878,-0.543284546,0.671534154,-1.314699018,16
ZDASUJMDVPTNTF-UHFFFAOYSA-N,Oc1c(Br)cc(Br)c2cccnc12,-0.879315266,302.953,198,140.4755624,0.020966926,0.016996156,-0.00397077,0.093653546,0.089376516,-0.00427703,3.51549462,4.055368685,-0.333676599,0.13322784,-0.04709216,0.174766599,371.112153,-0.420929282,-0.237724817,-0.420929282,0.362085357,-0.844424003,18
ZDZHCHYQNPQSGG-UHFFFAOYSA-N,c1ccc2c(c1)cccc2c3cccc4ccccc34,-0.568637943,254.331,145.5,286.2982103,0.129165215,0.127019734,-0.002145481,0.345543,0.34324,-0.002303,0.1765,0.1832,-0.323405263,0.16279,-0.01753,0.164495263,483.7542676,0,-2.173140737,-0.181732263,0.161913,0,34
ZENGMMQJMCPHTK-UHFFFAOYSA-N,C(C=CC=Cc1ccccc1)=CC=Cc2ccccc2,-2.333049073,258.363,232,320.6256819,0.159608445,0.157159016,-0.002449429,0.402613932,0.399801957,-0.002811976,0.157717766,0.173360394,-0.315782788,0.15865857,-0.02166143,0.156872788,578.4309088,0,-2.748557718,-0.191267265,0.159349807,0,38
ZIYVHBGGAOATLY-UHFFFAOYSA-N,CC(C(O)=O)C(O)=O,-3.652584084,118.089,134,104.6572733,-0.29832378,-0.303826608,-0.005502828,-0.240563956,-0.24637181,-0.005807854,2.222661141,2.449539057,-0.425408814,0.179375825,-0.000944175,0.266498814,279.7280448,-2.057106153,0.589177655,-0.53054648,0.658547024,-2.057106153,14
ZKPLTLWJBLZUSM-UHFFFAOYSA-N,Cc1cc(c(C)c(c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-0.984365267,241.16,141,151.1541964,0.012529281,0.005228383,-0.007300899,0.120608261,0.112600559,-0.008007702,3.490813568,4.154385188,-0.405808468,0.085323535,-0.094996465,0.246898468,398.2585295,-2.628991547,-1.310935826,-0.562833518,0.844496299,-0.116867298,24
ZPMFMUZPHAGSQR-PQJIZZRHSA-N,C1=C(C(=CC2=C1OCCC2(C(=O)C3=CC=C4C(=C3O[H])C[C@@H](O4)C(C)C)[H])OC)OC,-0.407255773,398.456,131,434.0345515,-0.343935418,-0.351112603,-0.007177186,0.01203099,0.003906028,-0.008124962,2.945016232,2.873845295,-0.30676471,0.156310678,-0.024009322,0.14785471,669.5074093,-2.61147714,-1.723670603,-0.578900573,0.597589377,-2.61147714,55
ZPTVNYMJQHSSEA-UHFFFAOYSA-N,Cc1ccc(cc1)[N+]([O-])=O,0.91133309,137.138,53,131.4320766,0.011977203,0.007472125,-0.004505078,0.100058125,0.094830437,-0.005227688,6.35851875,7.211862489,-0.378725,0.13516625,-0.04515375,0.219815,311.6927938,-0.995000002,-1.109466001,-0.534779687,0.850776877,-0.144223125,17
ZPUCINDJVBIVPJ-LJISPDSOSA-N,COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)c3ccccc3,0.460548654,303.358,97,338.7455054,-0.240596953,-0.247387959,-0.006791006,0.038672796,0.032530887,-0.006141909,2.313143043,2.374765715,-0.337328417,0.164914827,-0.015405173,0.178418417,535.166508,-2.02611861,-0.875675796,-0.555003719,0.671273131,-2.370957219,43
ZQAGMWKKYVHQKG-UHFFFAOYSA-N,CCCCc1c(O)cc(C)cc1O,-1.026130102,180.247,112,243.0826806,-0.160392177,-0.164258278,-0.003866101,0.024178141,0.019868678,-0.004309463,1.507842632,1.720505534,-0.330619989,0.193450369,0.013130369,0.171709989,409.7086812,-0.971461035,-1.884721127,-0.5396023,0.428806745,-0.971461035,29
ZQBAKBUEJOMQEX-UHFFFAOYSA-N,Oc1ccccc1C(=O)Oc2ccccc2,0.558928709,214.221,42,212.7138917,-0.119659295,-0.122839192,-0.003179897,0.024825474,0.021162471,-0.003663003,1.723177261,2.082734244,-0.348860813,0.14897137,-0.03134863,0.189950813,423.9865997,-1.485367725,-0.389047023,-0.552332306,0.701937257,-1.485367725,26
ZRIHAIZYIMGOAB-UHFFFAOYSA-N,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,-2.162492797,212.249,167,234.5315247,-0.25422561,-0.259351597,-0.005125987,-0.059500863,-0.065389881,-0.005889018,2.18718364,2.367075561,-0.402792209,0.156797516,-0.023522484,0.243882209,401.5856374,-1.486844706,-0.162465384,-0.59676114,0.72089659,-2.676088402,31
ZRRFZADKYTXPJU-WPRPVWTQSA-N,COC(C)C(NC(=O)c1ccccc1)C(O)=O,-0.445796448,237.255,129.5,254.7991229,-0.247902729,-0.255097748,-0.007195018,-0.060143578,-0.068110711,-0.007967133,4.255951217,4.992511074,-0.367397186,0.161552371,-0.018767629,0.208487186,464.0896976,-2.092062331,-0.181605048,-0.570656878,0.624002897,-2.580042299,32
ZTMADXFOCUXMJE-UHFFFAOYSA-N,Cc1c(O)cccc1O,-1.144457574,124.139,120,138.2318352,-0.118201394,-0.121913965,-0.003712571,-0.02807591,-0.032122709,-0.004046799,1.573568149,1.870940346,-0.332648162,0.186314885,0.005994885,0.173738162,294.9853252,-0.957430301,-0.708350103,-0.479382068,0.380887285,-0.957430301,17
ZUOUZKKEUPVFJK-UHFFFAOYSA-N,c1ccc(cc1)c2ccccc2,0.732112358,154.211,70,197.1135287,0.075656535,0.074235744,-0.001420791,0.209914,0.208346,-0.001568,0,0,-0.33642,0.17894,-0.00138,0.17751,364.1052426,0,-1.518498235,-0.172967,0.156448,0,22
ZUTCJXFCHHDFJS-UHFFFAOYSA-N,[O-][N+](=O)c1cccc2c1cccc2[N+]([O-])=O,-1.815363959,218.169,214,157.0738791,0.056970027,0.051057787,-0.00591224,0.161456922,0.155246838,-0.006210084,0.055548619,0.060517444,-0.379406922,0.095617601,-0.084702399,0.220496922,375.0932882,-1.904869381,-0.88568977,-0.479662714,0.837475708,-0.229923593,22
ZVNLUXZZYVQUTE-UHFFFAOYSA-N,OC[P]1(=O)Oc2ccccc2c3ccccc13,-2.164161321,246.202,155.5,234.0889902,-0.18180177,-0.189576841,-0.007775072,-0.026459824,-0.034548521,-0.008088697,3.956993378,4.679830048,-0.33235353,0.153945423,-0.026374577,0.17344353,430.0237978,-1.929161766,-1.581933434,-0.817219182,1.529868497,-0.399293269,28
ZVNYJIZDIRKMBF-UHFFFAOYSA-N,COc1ccc(cc1OC)C(=O)N2CCN(CC2)c3ccc4NC(=O)CCc4c3,-3.789551538,395.458,239,397.0090568,-0.184421856,-0.197001511,-0.012579654,0.165349374,0.152389953,-0.012959421,5.790526186,6.252330961,-0.300908106,0.16950777,-0.01081223,0.141998106,672.6891021,-1.905200751,-1.134010945,-0.582021929,0.617771308,-3.054223897,54
ZWFHVYLMPFPMKA-UHFFFAOYSA-N,Cc1ccc2[nH]c(Nc3ccccc3)nc2c1,-2.327158636,223.277,164.5,256.9354302,0.11156596,0.105866498,-0.005699462,0.294316434,0.28793655,-0.006379885,2.55412757,3.087385545,-0.313948077,0.169638996,-0.010681004,0.155038077,460.3604666,0,-1.227778968,-0.504469372,0.338743109,-1.161997494,30
ZWLPBLYKEWSWPD-UHFFFAOYSA-N,Cc1ccccc1C(O)=O,-0.138627526,136.15,104,151.6477837,-0.119034209,-0.121961187,-0.002926978,-0.023708343,-0.027061159,-0.003352816,2.201903329,2.593917087,-0.359504853,0.155778359,-0.024541641,0.200594853,311.1609181,-1.098544551,-0.455949467,-0.555617122,0.677112388,-1.098544551,18
ZXVONLUNISGICL-UHFFFAOYSA-N,Cc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,0.215501725,198.135,126.5,130.231567,-0.066395235,-0.072169057,-0.005773822,0.022988698,0.016542267,-0.006446431,4.801447288,5.495266045,-0.385711536,0.103993849,-0.076326151,0.226801536,354.7740858,-2.344146983,-0.711006745,-0.541244564,0.890389362,-0.58815584,20
